"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
13.022,-2.2477,0.089789,0.20775,1.4248,0.065758,24.666,77.961,-8.0504,0
13.676,-2.1292,0.07594,0.30938,1.8464,0.07395,15.106,92.024,-8.0881,0
13.934,-1.7602,0.12835,0.41412,2.2812,0.081624,8.4673,106.05,-8.0914,0
13.898,-1.4235,0.24048,0.43963,2.4214,0.0841,4.427,120.04,-8.0833,0
13.623,-0.94971,0.27972,0.41845,2.3752,0.083474,1.6908,134.02,-8.0822,0
13.306,-0.45803,0.17334,0.38551,2.2524,0.081512,1.8298,147.99,-8.0911,0
13.132,-0.1748,0.053635,0.38145,2.2032,0.080678,3.434,161.97,-8.1029,0
13.107,-0.091263,-0.016311,0.40553,2.2868,0.082058,3.6801,175.97,-8.1138,0
13.13,-0.080718,-0.032965,0.43698,2.4143,0.08417,2.5685,189.97,-8.1222,0
13.111,-0.096661,-0.017538,0.4598,2.5173,0.085868,0.95695,203.99,-8.1253,0
13.009,-0.11459,0.015104,0.46893,2.5615,0.086615,-0.62422,218.02,-8.1211,0
12.822,-0.12226,0.042281,0.46863,2.5682,0.08675,-1.9458,232.04,-8.1108,0
12.58,-0.11117,0.060743,0.46198,2.5491,0.086462,-2.9339,246.06,-8.0992,0
12.328,-0.079639,0.096456,0.43819,2.7808,0.11272,-3.4171,260.07,-8.092,0
11.887,-0.027635,0.12176,0.38288,3.1894,0.16376,-2.9357,274.06,-8.0809,0
11.459,0.0074474,0.11865,0.34219,3.3032,0.18629,-2.6231,288.05,-8.0724,0
11.285,0.011971,0.10732,0.31442,3.1271,0.18159,-1.644,302.04,-8.0642,0
11.103,0.007791,0.089284,0.28803,2.9522,0.17671,-0.8854,316.02,-8.058,0
11.002,0.0008471,0.078255,0.27017,2.8324,0.17334,-0.61209,330,-8.0547,0
9.9902,-0.18375,0.011691,0.20343,1.4669,0.066917,64.305,-20,6.0748,0
9.9757,-0.77181,0.047123,0.18091,1.3576,0.064544,64.181,-5.8987,6.0894,0
9.9525,-1.5974,0.044937,0.29037,1.1717,0.031677,63.383,8.1714,6.122,0
10.413,-3.0176,0.062368,0.23409,1.0146,0.029633,57.58,22.193,6.1706,0
11.976,-4.012,0.059093,0.20744,0.93332,0.02851,39.487,36.09,6.2034,0
13.355,-3.1299,0.066955,0.26186,1.0699,0.030363,21.336,49.885,6.2,0
12.085,-1.7334,0.045762,0.32565,1.2312,0.032407,28.399,63.847,6.0213,0
10.751,-2.7537,0.17251,0.89581,2.3609,0.043488,30.199,77.918,5.9012,0
10.713,-2.5149,0.26514,1.3111,3.2002,0.05046,5.9482,92.071,5.8682,0
8.7813,-1.9188,0.34146,0.87857,2.5165,0.045148,3.1685,106.1,5.8858,0
3.2987,-1.0548,0.52085,0.54015,1.7981,0.038621,2.6327,120.06,5.9092,0
0.94263,-2.029,0.36466,0.5531,1.7865,0.038549,-2.5688,134.02,5.9031,0
1.9552,-1.5788,-0.061604,0.72295,2.1644,0.042129,-2.1079,147.98,5.8781,0
4.9738,-0.47743,-0.3073,0.72234,2.2561,0.042937,2.1047,161.95,5.8567,0
7.0786,-0.028091,-0.22633,0.60102,1.9772,0.040363,3.3268,175.94,5.8407,0
8.19,0.097939,-0.13543,0.5133,1.7614,0.038233,2.2628,189.95,5.8277,0
8.6999,0.1163,-0.083089,0.45049,1.6061,0.03662,0.4517,203.98,5.8222,0
8.8734,0.11793,-0.056584,0.40139,1.4817,0.035273,-1.346,218.02,5.829,0
8.8594,0.12575,-0.044033,0.3638,1.3846,0.03418,-2.7169,232.07,5.847,0
8.754,0.12754,-0.036519,0.33553,1.311,0.033326,-3.5472,246.09,5.8674,0
8.6267,0.11021,0.0030037,0.28518,1.849,0.074216,-3.7852,260.09,5.8783,0
8.5736,0.10903,0.035368,0.24153,2.1543,0.11834,-3.2247,274.08,5.8902,0
8.5963,0.10374,0.058227,0.23275,2.5217,0.16255,-2.3439,288.07,5.9038,0
8.4793,0.1018,0.050245,0.21081,2.3685,0.15805,-1.4446,302.05,5.9161,0
8.3651,0.098362,0.030289,0.19131,2.2258,0.15365,-0.71316,316.02,5.9251,0
8.303,0.092623,0.016847,0.17837,2.129,0.15063,-0.42207,330,5.9299,0
9.9814,-0.19369,0.017273,0.20328,1.4662,0.066909,72.608,-20,20.058,0
9.8281,-0.83001,0.068602,0.1808,1.3571,0.064533,73.224,-5.8863,20.066,0
9.2667,-1.843,0.093723,0.28514,1.1575,0.031497,77.023,8.2045,20.087,0
8.5855,-4.4296,0.10204,0.21607,0.96145,0.028906,76.639,22.251,20.188,0
-2.8752,-0.015504,-0.1494,1.3955,2.9267,0.043003,2.9586,49.699,20.296,0
-4.061,0.18041,0.11043,2.1643,4.5002,0.059107,19.376,63.752,19.954,0
4.15,-8.4829,-0.28656,1.5725,3.5617,0.052712,12.32,77.747,19.801,0
-1.5389,0.89994,0.10332,0.2643,1.119,0.03097,-6.6822,92.26,19.776,0
-1.7046,-0.12024,0.024369,0.33158,1.2602,0.032797,-1.6021,106.15,19.891,0
-1.048,-1.7821,-0.15676,0.42673,1.4787,0.035362,-0.82298,120.08,19.931,0
-0.36266,-2.4246,-0.30102,0.51428,1.6863,0.037594,-1.1077,134.01,19.881,0
0.85619,-1.7446,-0.38434,0.53979,1.7812,0.038538,1.3057,147.95,19.81,0
2.4125,-0.94403,-0.35466,0.41773,1.533,0.035904,3.7693,161.91,19.771,0
3.8665,-0.50426,-0.22466,0.29417,1.2157,0.032208,4.1229,175.9,19.752,0
5.059,-0.29901,-0.13257,0.21334,0.97784,0.029104,2.4834,189.9,19.735,0
6.0029,-0.11726,-0.080694,0.17616,0.84513,0.027201,-0.13842,203.95,19.726,0
6.6799,0.1107,-0.060028,0.16502,0.79744,0.026483,-2.5112,218.04,19.737,0
7.0717,0.30316,-0.057039,0.1633,0.7893,0.026362,-3.7729,232.11,19.767,0
7.2388,0.3733,-0.051328,0.16325,0.78973,0.026373,-3.9877,246.13,19.808,0
7.2006,0.30449,-0.031635,0.12711,1.0655,0.057587,-3.7155,260.13,19.836,0
7.0308,0.2542,0.0053105,0.11699,1.2952,0.09354,-2.9107,274.11,19.858,0
6.9034,0.21992,0.01061,0.10676,1.508,0.12855,-2.2146,288.08,19.88,0
6.7901,0.21017,0.011144,0.10085,1.4534,0.12642,-1.3894,302.06,19.897,0
6.6842,0.20214,0.0016515,0.095323,1.4037,0.12444,-0.6803,316.03,19.91,0
6.6287,0.19569,-0.0066966,0.091775,1.3713,0.12316,-0.37757,330,19.917,0
9.9726,-0.16098,0.023039,0.20334,1.4665,0.066928,80.392,-20,34.034,0
9.7051,-0.68004,0.092367,0.18054,1.3559,0.064519,81.688,-5.9111,34.034,0
8.6542,-1.3057,0.13387,0.28039,1.1442,0.03133,89.752,8.1761,34.009,0
6.024,-1.3818,0.19117,0.23692,0.89486,0.024757,107.69,22.359,33.805,0
-1.6251,2.6597,0.10243,0.85835,1.511,0.018781,7.7805,49.712,33.67,0
3.0229,-3.4898,-0.29499,0.96469,2.5406,0.045287,6.0708,63.791,33.869,0
-0.050544,-9.4385,-1.7336,2.33,2.8519,0.025128,61.378,77.736,34,0
-1.1088,0.77936,0.29831,0.14564,0.56639,0.01758,-6.5224,92.07,33.977,0
-2.9792,-0.72321,0.10699,0.13083,0.67232,0.024628,-7.0515,106.11,34.069,0
-2.5885,-1.6696,-0.14635,0.17544,0.81664,0.026991,-3.2242,120.09,34.043,0
-1.036,-2.2212,-0.18585,0.212,0.94424,0.028832,0.64967,133.98,33.848,0
0.5661,-1.2251,-0.25921,0.21256,0.96947,0.029164,2.8766,147.9,33.677,0
1.5756,-0.71789,-0.25835,0.17216,0.85128,0.027401,4.6338,161.86,33.623,0
2.6764,-0.81578,-0.14707,0.13362,0.71457,0.025208,5.0177,175.82,33.618,0
3.8876,-0.97337,-0.042625,0.1171,0.64343,0.023997,3.0276,189.82,33.603,0
5.1384,-0.88613,-0.0048237,0.11941,0.64261,0.023978,-1.0197,203.87,33.59,0
6.0303,-0.32884,0.0053587,0.12697,0.66382,0.024339,-4.5972,218.08,33.616,0
6.4056,0.20411,-0.0063948,0.13353,0.68341,0.024668,-5.3617,232.22,33.649,0
6.5396,0.49806,-0.019744,0.14038,0.70636,0.025048,-4.7444,246.21,33.734,0
6.536,0.54589,-0.048892,0.10855,0.9468,0.054549,-3.8079,260.18,33.79,0
6.2988,0.504,-0.030617,0.093261,1.0836,0.08584,-2.7767,274.14,33.827,0
6.0851,0.45385,-0.043217,0.07659,1.2003,0.11616,-2.1702,288.1,33.858,0
5.9457,0.41239,-0.039966,0.073166,1.1657,0.1146,-1.351,302.06,33.882,0
5.8146,0.3679,-0.041432,0.069165,1.1282,0.11286,-0.66559,316.03,33.898,0
5.7463,0.34221,-0.044405,0.066242,1.1019,0.11162,-0.37867,330,33.906,0
9.9705,-0.11569,0.028007,0.20308,1.467,0.066971,86.318,-20,48.009,0
9.6734,-0.48437,0.11432,0.18066,1.3558,0.064539,87.807,-5.9817,48.02,0
8.6244,-0.97531,0.1619,0.27969,1.1429,0.031318,95.979,7.9912,48.042,0
8.0367,-2.2661,0.20423,0.20395,0.92394,0.028373,99.939,21.83,48.132,0
12.275,0.95264,0.17351,0.36729,1.0538,0.023283,50.611,36.242,48.39,0
12.35,0.46554,0.22097,0.49023,1.6079,0.036571,41.959,49.829,47.791,0
9.9167,-3.7229,0.32719,1.3591,2.4186,0.033803,32.685,63.652,47.629,0
1.5644,8.0369,-0.98489,2.1556,2.8157,0.024997,67.733,77.736,47.873,0
-0.76668,0.62243,0.38068,0.23751,0.57762,0.012141,-9.9222,92.168,48.195,0
-2.8767,0.25251,0.0036404,0.11517,0.59497,0.024006,-10.284,106.04,48.638,0
-2.5737,-1.7801,-0.27928,0.095831,0.58817,0.023594,-5.3785,120.23,48.219,0
-0.74585,-2.8978,-0.086657,0.12152,0.63381,0.024129,0.021638,133.9,47.785,0
-0.77351,-0.087913,-0.071995,0.11339,0.60847,0.023559,1.6911,147.86,47.452,0
-0.56412,-0.50293,-0.21412,0.10979,0.6305,0.023833,4.7827,161.82,47.429,0
0.92219,-1.4396,-0.40589,0.15389,0.79305,0.026341,6.3506,175.74,47.477,0
2.9961,-1.777,-0.39798,0.20482,0.93861,0.028555,4.0329,189.77,47.496,0
4.6409,-1.8841,-0.21143,0.24672,0.82841,0.020879,-3.0348,203.59,47.382,0
5.5562,-0.19241,-0.12148,0.2101,0.76508,0.020366,-9.4343,218.11,47.587,0
5.4926,0.50995,-0.13885,0.17135,0.8203,0.026839,-7.976,232.4,47.538,0
5.5579,0.86953,-0.10986,0.14965,0.74352,0.02565,-5.9502,246.28,47.701,0
5.4187,0.93379,-0.076356,0.11797,1.0044,0.056056,-4.1693,260.21,47.762,0
5.2544,0.87312,-0.090147,0.10033,1.1403,0.088061,-2.8194,274.15,47.804,0
5.057,0.78697,-0.12634,0.082789,1.2601,0.11878,-2.1176,288.11,47.842,0
5.0074,0.71649,-0.12592,0.07491,1.1846,0.11546,-1.2039,302.07,47.871,0
4.9479,0.63116,-0.12129,0.065863,1.0939,0.1112,-0.54704,316.03,47.89,0
4.9133,0.58234,-0.11845,0.059495,1.0295,0.10814,-0.29183,330,47.9,0
9.9729,-0.08508,0.031854,0.20289,1.4668,0.067027,90.462,-20,61.97,0
9.7055,-0.33038,0.13402,0.18066,1.3568,0.064611,91.806,-6.0291,61.992,0
8.4325,-0.34446,0.20449,0.27963,1.1429,0.031332,101.46,7.8957,62.038,0
4.2282,-0.21538,0.36227,0.18137,0.85483,0.027362,125.88,21.826,62.055,0
-1.9152,0.41652,0.052082,0.93814,2.5237,0.045208,43.922,49.913,62.007,0
-0.38114,-1.9571,0.43163,0.25855,0.70516,0.013149,-28.046,77.409,61.985,0
-0.68837,-1.3082,0.030681,0.10117,0.48172,0.017043,-6.4305,120.02,62.015,0
-0.42087,-3.1721,0.11664,0.081599,0.48249,0.021204,-1.8635,133.59,61.836,0
-1.2995,0.037859,-0.57116,0.12529,0.53273,0.016895,4.424,161.85,61.407,0
0.072101,0.013498,-0.79772,0.20364,0.73329,0.019606,6.6074,175.85,61.434,0
-0.67971,0.35178,0.04385,0.044178,0.20457,0.0074492,2.8868,190.03,61.638,0
-0.17427,0.48983,-0.28227,0.062679,0.24491,0.008124,4.0317,203.8,61.977,0
-1.1825,-0.53937,0.03021,0.10148,0.57443,0.022768,-8.5742,232.29,61.854,0
-0.67212,-0.52363,-0.090284,0.16688,0.79257,0.0264,-6.5021,246.26,61.743,0
1.5011,0.45597,-0.1655,0.14829,1.1676,0.060131,-4.5768,260.2,61.752,0
2.8223,0.92985,-0.22642,0.11194,1.2238,0.090759,-3.365,274.14,61.791,0
3.3808,0.98381,-0.26385,0.083303,1.2772,0.11951,-2.3088,288.1,61.834,0
3.5892,0.9428,-0.24764,0.068905,1.1336,0.11305,-1.2273,302.06,61.867,0
3.7434,0.86503,-0.22618,0.056612,0.99689,0.10638,-0.47457,316.03,61.889,0
3.8139,0.81453,-0.21247,0.049393,0.91257,0.10217,-0.17474,330,61.9,0
9.9976,-0.15306,0.033414,0.20274,1.4678,0.067137,94.651,-20,75.91,0
10.062,-0.57608,0.15124,0.18096,1.3594,0.064748,94.262,-6.0198,75.916,0
9.9591,-0.099702,0.14773,0.29166,1.1767,0.031794,92.69,7.9131,75.962,0
9.4282,2.7354,0.17797,0.22501,0.99368,0.029363,92.02,21.731,76.05,0
10.885,-0.03133,0.19372,0.41756,1.1622,0.024498,58.336,36.17,75.965,0
11.175,-8.8768,-0.018116,1.1758,2.3071,0.033306,12.524,49.613,76.165,0
10.933,5.5257,0.19015,2.511,3.6322,0.035898,-38.795,63.813,76.415,0
7.6645,-1.7381,-0.24968,1.8828,2.625,0.024259,-1.0771,77.974,76.396,0
2.1059,-3.2241,0.0042135,0.11176,0.51829,0.017627,-4.0551,120.2,76.262,0
-1.2254,-3.1934,0.1002,0.12351,0.62459,0.021233,0.22415,133.62,75.886,0
-0.17239,-0.23061,0.12475,0.077375,0.27978,0.0086259,5.5727,147.94,76.5,0
0.15219,-0.65496,-0.12273,0.067651,0.29564,0.0088622,6.3171,203.62,76.033,0
3.3853,-0.17752,-0.11035,0.12654,0.66468,0.024344,-8.5714,232.34,75.799,0
3.2402,-0.17191,-0.13163,0.16111,0.79381,0.026438,-5.5535,246.22,75.673,0
2.2571,0.42805,0.0047895,0.12965,1.0787,0.057952,-4.2467,260.15,75.727,0
1.9192,0.88985,-0.090883,0.091713,1.0813,0.085793,-3.5568,274.11,75.787,0
2.2575,1.0557,-0.17091,0.06932,1.1323,0.11292,-2.5118,288.07,75.838,0
2.3254,1.0164,-0.21279,0.054864,0.97612,0.1054,-1.4322,302.05,75.874,0
2.5281,0.95208,-0.22803,0.044747,0.85332,0.099,-0.59411,316.02,75.896,0
2.6557,0.90898,-0.22739,0.040103,0.79264,0.09574,-0.20582,330,75.907,0
10.034,-0.44507,0.04631,0.20262,1.468,0.067206,106.24,-20,89.861,0
10.45,-1.941,0.23766,0.18251,1.3666,0.064937,103.22,-5.9733,89.827,0
12.805,-2.5737,0.26004,0.33533,1.2896,0.033165,71.711,8.0166,89.818,0
13.366,3.081,0.35387,0.36863,1.3595,0.03397,51.552,22.077,89.863,0
5.7858,1.5759,0.88336,0.3286,1.251,0.032726,122.99,35.888,90.025,0
-0.62215,-1.084,-2.6841,1.4878,2.0899,0.021736,140.11,49.707,90,0
1.0102,1.5,0.25471,0.036381,0.19843,0.0073335,-19.211,64.689,90,0
0.26302,-0.18399,0.12065,0.038933,0.16282,0.0066641,4.3559,90.918,90.534,0
-0.35604,-1.9356,0.47016,0.24126,1.0193,0.029932,5.206,106.13,90.023,0
-0.72436,-0.95118,0.20654,0.10175,0.46395,0.016314,5.7922,120.09,89.615,0
-2.3326,-2.5035,-0.59015,0.20391,0.95535,0.02888,4.8682,133.96,89.928,0
2.3162,-3.2891,0.21632,0.18641,0.54005,0.01166,2.2876,217.66,89.341,0
-1.6969,-0.11207,-0.1731,0.30932,0.72594,0.013242,-14.551,232.02,89.678,0
2.6985,0.087879,0.09221,0.1728,0.77327,0.025635,-7.9125,246.13,89.593,0
3.9121,1.2348,0.12954,0.11158,0.96382,0.054968,-7.4907,260.06,89.749,0
2.9348,1.6157,0.14167,0.080836,0.97789,0.081662,-4.3582,274.05,89.817,0
1.8867,1.396,0.076692,0.058721,1.0052,0.10695,-2.7602,288.04,89.863,0
1.5689,1.2212,-0.020088,0.046652,0.86676,0.099792,-1.5575,302.03,89.893,0
1.5815,1.0505,-0.10249,0.038866,0.7692,0.094423,-0.69801,316.02,89.912,0
1.6496,0.96769,-0.13779,0.036302,0.73545,0.092496,-0.28181,330,89.921,0
9.9338,-0.66155,0.11094,0.20167,1.4636,0.067133,132.79,-20,103.87,0
8.789,-2.8034,0.43414,0.26298,1.3457,0.049397,138.17,-5.8498,103.83,0
0.69161,-12.882,-2.3516,0.63091,1.2519,0.017162,115.8,8.1902,104.13,0
0.53034,0.83179,-0.042652,2.0697,3.5265,0.041454,-50.779,22.435,103.82,0
0.43736,1.9354,0.32099,0.03219,0.15902,0.0066314,-22.52,63.784,103.97,0
-0.38704,-6.4175,0.43879,0.15063,0.46554,0.010875,3.0614,77.871,104,0
3.2851,-5.7362,-0.26013,0.47362,1.0189,0.015615,1.318,92.473,104.28,0
-2.433,-3.0044,-0.054859,0.32802,1.2071,0.032123,6.3597,106.18,104.05,0
-3.0057,0.57569,-0.90215,0.15381,0.79968,0.026547,6.4134,134.05,104.06,0
0.10766,-3.764,-0.15399,0.11935,0.40368,0.010208,8.1724,218.05,104,0
-0.36484,-1.3289,0.04734,0.035483,0.28295,0.016415,-8.032,245.87,103.94,0
-0.13179,-0.014702,-0.23776,0.062381,0.65466,0.045983,-8.9606,259.94,103.88,0
1.1639,1.6752,0.027986,0.065517,0.85995,0.077239,-5.8161,273.98,103.89,0
1.0208,1.6415,0.14384,0.051269,0.9177,0.1025,-3.2372,288,103.91,0
0.81728,1.3962,0.1162,0.041715,0.80245,0.09629,-1.6527,302.01,103.93,0
0.78846,1.1247,0.026247,0.035948,0.72692,0.091993,-0.68052,316.01,103.94,0
0.81908,0.99585,-0.027616,0.034221,0.70338,0.090599,-0.2606,330,103.94,0
9.8157,-0.24955,0.16061,0.2019,1.4645,0.067152,154.94,-20,117.92,0
7.3087,-0.98801,0.69254,0.25365,1.3123,0.048937,169.34,-5.7083,117.96,0
-0.51013,-1.9741,-2.2148,0.4645,0.96887,0.015245,194.95,8.1902,118,0
-1.801,2.5059,0.76919,2.2406,3.8668,0.043594,-23.943,22.285,117.99,0
-0.79586,-0.54021,-0.62299,0.067673,0.28093,0.0085145,-1.4902,36.102,117.6,0
-0.85881,-4.6707,0.4952,0.24968,0.66486,0.012835,17.29,77.871,118,0
0.21144,-0.68845,-0.18031,0.11297,0.39751,0.0099058,7.8371,92.127,118.58,0
0.080411,-0.33786,0.13654,0.15602,0.46119,0.010891,3.8307,105.87,118.58,0
5.674,-0.73791,-0.43551,0.2872,0.74846,0.013556,5.7459,119.87,117.98,0
-0.18651,0.78585,0.45176,0.10482,0.56379,0.02256,5.206,134.04,118.08,0
-1.1617,0.43834,0.089969,0.092843,0.42619,0.015522,7.0703,147.76,118.27,0
0.25288,-0.13632,-0.045494,0.10306,0.46034,0.016175,9.1768,161.96,117.67,0
1.4437,-0.11832,-0.037749,0.066566,0.26081,0.0083586,10.137,176,117.56,0
2.2479,-0.10083,-0.067679,0.059508,0.2438,0.0081174,11.139,190.03,117.54,0
0.40017,-0.52585,0.070293,0.063642,0.26298,0.0084119,12.055,203.98,118.18,0
-0.49833,-0.26307,-0.65737,0.13097,0.39416,0.010055,13.902,218.1,118,0
-0.93254,-0.84598,0.064012,0.039608,0.30578,0.017018,-6.4527,245.84,117.99,0
-1.4458,0.15344,-0.14709,0.049554,0.57009,0.043139,-7.5092,259.89,117.97,0
-0.68459,1.2214,0.05818,0.054331,0.76009,0.072754,-5.3495,273.94,117.96,0
