"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
12.237,-1.9646,0.092072,0.20488,1.3952,0.065146,65.348,49.966,-7.8699,0
12.698,-1.9577,0.025604,0.26806,1.7045,0.071508,61.855,63.929,-7.9642,0
13.502,-2.2003,0.019976,0.32093,1.9405,0.076032,54.928,77.961,-8.0504,0
14.199,-1.9454,0.10648,0.42553,2.3393,0.08272,43.258,92.024,-8.0881,0
14.318,-1.3925,0.16235,0.46467,2.5042,0.085456,36.027,106.05,-8.0914,0
14.11,-0.90638,0.14773,0.43459,2.4415,0.084685,33.775,120.04,-8.0833,0
13.783,-0.67769,0.11615,0.39114,2.2939,0.082349,34.071,134.02,-8.0822,0
13.426,-0.66843,0.10905,0.37969,2.2418,0.081471,33.684,147.99,-8.0911,0
13.016,-0.71633,0.1194,0.38938,2.2775,0.082058,31.728,161.97,-8.1029,0
12.56,-0.74659,0.12596,0.40655,2.343,0.083135,28.623,175.97,-8.1138,0
12.102,-0.73236,0.11588,0.41776,2.391,0.083922,24.798,189.97,-8.1222,0
11.68,-0.67436,0.090676,0.42051,2.4058,0.084166,20.712,203.99,-8.1253,0
11.31,-0.58506,0.053464,0.41748,2.3943,0.083978,16.599,218.02,-8.1211,0
11.009,-0.47702,0.016719,0.41112,2.3725,0.083623,12.355,232.04,-8.1108,0
10.789,-0.3537,-0.012892,0.40314,2.3418,0.083117,7.9366,246.06,-8.0992,0
10.702,-0.23939,0.00991,0.38948,2.6143,0.11,4.0644,260.07,-8.092,0
10.572,-0.10522,0.039413,0.34257,3.0117,0.15951,2.4821,274.06,-8.0809,0
10.32,-0.019515,0.034696,0.29601,3.0317,0.17888,1.2638,288.05,-8.0724,0
10.188,-0.024061,0.019113,0.26559,2.8286,0.17319,0.83479,302.04,-8.0642,0
10.037,-0.056729,0.0020188,0.23714,2.6244,0.16716,0.34005,316.02,-8.058,0
9.9545,-0.073769,-0.0076356,0.21843,2.4862,0.16303,0.033364,330,-8.0547,0
9.9911,-0.17137,0.010884,0.20311,1.4673,0.066924,94.922,-20,6.0748,0
9.9873,-0.71509,0.043367,0.18116,1.3578,0.064548,94.752,-5.8987,6.0894,0
9.9977,-1.5681,0.040227,0.29035,1.1722,0.031683,93.716,8.1714,6.122,0
10.523,-2.9314,0.057838,0.23169,1.0113,0.029587,87.387,22.193,6.1706,0
12.191,-3.7492,0.048942,0.28028,1.0939,0.030671,68.721,36.09,6.2034,0
13.267,-2.5082,0.041631,0.4376,1.4947,0.035452,55.249,49.885,6.2,0
12.143,-2.036,-0.043826,0.52993,1.7164,0.037762,66.487,63.847,6.0213,0
10.61,-2.8929,0.34498,1.1608,2.932,0.048307,58.757,77.918,5.9012,0
10.281,-2.648,0.2823,1.1475,2.9717,0.048765,33.954,92.071,5.8682,0
8.8499,-1.5693,0.27386,0.68416,2.0964,0.04144,27.512,106.1,5.8858,0
8.1521,-0.44758,0.087899,0.50071,1.6935,0.037591,25.574,120.06,5.9092,0
8.4589,0.16389,-0.095693,0.47892,1.6561,0.037221,30.245,134.02,5.9031,0
8.5739,0.062402,-0.12246,0.47382,1.6502,0.037157,32.342,147.98,5.8781,0
8.5211,-0.1368,-0.094917,0.44594,1.5849,0.03645,30.669,161.95,5.8567,0
8.3789,-0.27578,-0.078967,0.40638,1.4878,0.035375,27.578,175.94,5.8407,0
8.2518,-0.34822,-0.069905,0.36749,1.3886,0.034245,23.778,189.95,5.8277,0
8.154,-0.3523,-0.062937,0.33547,1.3029,0.033241,19.691,203.98,5.8222,0
8.0647,-0.29539,-0.057477,0.31144,1.2366,0.032445,15.423,218.02,5.829,0
7.9841,-0.20448,-0.049341,0.29379,1.1867,0.031833,10.845,232.07,5.847,0
7.9179,-0.10706,-0.03477,0.28031,1.1487,0.031359,6.1134,246.09,5.8674,0
7.8204,0.014555,-0.0016721,0.2372,1.6301,0.070064,2.7053,260.09,5.8783,0
7.7459,0.054857,0.035128,0.2123,1.9401,0.1128,1.2151,274.08,5.8902,0
7.7818,0.095871,0.042783,0.19547,2.2561,0.15455,0.94826,288.07,5.9038,0
7.7001,0.094104,0.032538,0.1739,2.0969,0.14948,0.75457,302.05,5.9161,0
7.5984,0.055766,0.020624,0.15466,1.9441,0.14436,0.38859,316.02,5.9251,0
7.5427,0.03455,0.013311,0.14298,1.8507,0.14124,0.14016,330,5.9299,0
9.9826,-0.18368,0.016442,0.20317,1.4674,0.066933,102.73,-20,20.058,0
9.845,-0.78877,0.065145,0.18093,1.3566,0.064524,103.26,-5.8863,20.066,0
9.3286,-1.8319,0.088735,0.28556,1.1591,0.031517,106.61,8.2045,20.087,0
8.7235,-4.4148,0.095684,0.21485,0.96005,0.028887,105.53,22.251,20.188,0
-1.7572,1.4081,-0.44553,1.3638,2.9246,0.043046,27.143,49.699,20.296,0
-1.9965,0.18512,0.083629,1.9791,4.2248,0.057397,55.427,63.752,19.954,0
5.2483,-8.2247,0.16482,1.3338,3.264,0.050692,40.171,77.747,19.801,0
-1.7183,-0.49221,0.1682,0.31321,1.2019,0.032048,24.635,92.26,19.776,0
-1.6288,-1.9794,-0.17988,0.46471,1.5702,0.036313,23.971,106.15,19.891,0
-0.77932,-1.937,-0.22816,0.5932,1.8646,0.039375,25.495,120.08,19.931,0
1.1946,-0.80575,-0.32163,0.55173,1.82,0.038947,29.912,134.01,19.881,0
3.4926,-0.056376,-0.29987,0.39015,1.4661,0.035219,31.676,147.95,19.81,0
4.8787,0.071904,-0.19062,0.28421,1.1701,0.031696,30.047,161.91,19.771,0
5.7085,0.0012163,-0.13336,0.23317,1.0053,0.029513,27.1,175.9,19.752,0
6.2929,-0.091634,-0.10176,0.21809,0.95045,0.028742,23.248,189.9,19.735,0
6.7278,-0.10324,-0.082935,0.21254,0.9325,0.028483,18.726,203.95,19.726,0
7.0043,-0.013673,-0.068925,0.21077,0.9265,0.028396,13.862,218.04,19.737,0
7.1298,0.098382,-0.051799,0.20886,0.92192,0.028331,9.0099,232.11,19.767,0
7.1467,0.15543,-0.027417,0.20572,0.9133,0.02821,4.5273,246.13,19.808,0
6.9079,0.15697,0.017143,0.15305,1.1913,0.060688,1.7398,260.13,19.836,0
6.6472,0.12808,0.069634,0.12821,1.3504,0.095207,0.82936,274.11,19.858,0
6.4785,0.13823,0.075903,0.10683,1.5063,0.12894,0.58364,288.08,19.88,0
6.3723,0.13154,0.070241,0.097164,1.4227,0.12557,0.51823,302.06,19.897,0
6.2599,0.096804,0.060743,0.0864,1.3218,0.12127,0.26462,316.03,19.91,0
6.2,0.077746,0.054308,0.080279,1.2605,0.11858,0.077264,330,19.917,0
9.9741,-0.1544,0.022116,0.20345,1.4653,0.066902,110.15,-20,34.034,0
9.7239,-0.6552,0.088315,0.18053,1.3567,0.064535,111.34,-5.9111,34.034,0
8.7308,-1.3066,0.12738,0.28096,1.1458,0.031351,118.87,8.1761,34.009,0
6.2411,-1.3474,0.16875,0.24004,0.90147,0.024841,136.08,22.359,33.805,0
-1.5222,3.5538,0.053299,0.88448,1.5281,0.018868,37.38,49.712,33.67,0
3.9493,-4.9362,-0.42516,1.423,3.2956,0.051152,37.091,63.791,33.869,0
-0.024932,-7.3988,-1.3419,1.7184,2.4393,0.023376,99.235,77.736,34,0
-1.0428,0.33642,0.12592,0.25804,0.85758,0.021528,21.994,92.07,33.977,0
-1.8933,-0.96011,-0.27149,0.33567,1.2311,0.032579,22.557,106.11,34.069,0
-0.42325,-1.5958,-0.40452,0.31584,1.2272,0.032615,28.213,120.09,34.043,0
0.95867,-1.0108,-0.27138,0.23221,1.0214,0.029917,30.901,133.98,33.848,0
2.2796,-0.54856,-0.15257,0.17215,0.83986,0.027302,31.294,147.9,33.677,0
3.3872,-0.39807,-0.058867,0.1449,0.73224,0.025567,29.831,161.86,33.623,0
4.3291,-0.46636,-0.0075927,0.14677,0.72157,0.025326,26.98,175.82,33.618,0
5.2018,-0.52399,0.0098522,0.15986,0.75931,0.025906,22.899,189.82,33.603,0
6.0203,-0.42981,0.01018,0.17508,0.80831,0.026661,17.388,203.87,33.59,0
6.546,-0.051335,0.0040962,0.18734,0.84841,0.027264,11.625,218.08,33.616,0
6.7251,0.25895,-0.012335,0.19589,0.87607,0.02767,7.1083,232.22,33.649,0
6.7856,0.35115,-0.018627,0.20078,0.89263,0.027912,3.1806,246.21,33.734,0
6.5644,0.33882,-0.0041424,0.15365,1.1841,0.06052,1.0898,260.18,33.79,0
6.1976,0.28241,0.042968,0.12375,1.2924,0.092934,0.54545,274.14,33.827,0
5.9006,0.2727,0.042463,0.094692,1.3795,0.12392,0.27353,288.1,33.858,0
5.7614,0.2379,0.042824,0.083849,1.2851,0.11991,0.30207,302.06,33.882,0
5.6229,0.18195,0.036048,0.070317,1.1513,0.11385,0.13864,316.03,33.898,0
5.551,0.15187,0.029949,0.061938,1.061,0.10967,-0.0020843,330,33.906,0
9.972,-0.11294,0.027,0.20336,1.4654,0.066938,115.87,-20,48.009,0
9.692,-0.47402,0.10971,0.18047,1.3566,0.064558,117.25,-5.9817,48.02,0
8.7028,-1,0.15232,0.28075,1.1452,0.031349,124.83,7.9912,48.042,0
8.2909,-2.3019,0.18459,0.2057,0.92577,0.0284,127.49,21.83,48.132,0
12.675,1.0393,0.14483,0.55116,1.3419,0.02593,76.74,36.242,48.39,0
12.103,0.47008,0.2388,0.83157,2.2574,0.042878,75.379,49.829,47.791,0
9.6151,-4.8877,0.23378,1.876,3.3178,0.040019,58.32,63.652,47.629,0
1.3875,8.9873,-0.67987,2.0574,2.8251,0.025036,80.082,77.736,47.873,0
2.2649,-3.1232,-0.016178,0.41082,0.95941,0.015337,17.502,92.168,48.195,0
2.059,-0.5561,-0.41954,0.22955,1.0006,0.030479,22.618,106.04,48.638,0
1.4451,-0.63481,-0.30216,0.22624,0.95122,0.029464,28.385,120.23,48.219,0
0.98497,-1.1289,0.16576,0.12933,0.65773,0.024548,30.321,133.9,47.785,0
2.2804,-1.2347,-0.005375,0.14139,0.7124,0.025345,29.859,147.86,47.452,0
2.7926,-0.83084,-0.076255,0.13493,0.67943,0.024671,29.434,161.82,47.429,0
3.0989,-0.95173,-0.079828,0.15224,0.73791,0.025504,27.823,175.74,47.477,0
4.1009,-1.0917,-0.15771,0.19502,0.88342,0.027761,22.941,189.77,47.496,0
5.2282,-1.3275,-0.098724,0.2836,0.87973,0.021379,15.84,203.59,47.382,0
6.029,0.04342,-0.06157,0.24566,0.82786,0.021069,7.6276,218.11,47.587,0
5.7474,0.33906,-0.025743,0.23686,0.98357,0.029176,4.0502,232.4,47.538,0
5.7278,0.55383,-0.012393,0.20501,0.90272,0.028058,1.4102,246.28,47.701,0
5.2831,0.63127,0.022345,0.17796,1.2905,0.062973,0.41007,260.21,47.762,0
5.0739,0.56349,-0.021513,0.13778,1.3849,0.095876,0.31122,274.15,47.804,0
4.844,0.50205,-0.059078,0.098165,1.4216,0.12564,0.1296,288.11,47.842,0
4.8092,0.44235,-0.050598,0.079907,1.2501,0.11834,0.25165,302.07,47.871,0
4.7387,0.36428,-0.048446,0.063928,1.0796,0.11044,0.14978,316.03,47.89,0
4.6988,0.32159,-0.049176,0.055525,0.98287,0.10582,0.0373,330,47.9,0
9.9742,-0.08488,0.03087,0.2031,1.4666,0.067024,119.96,-20,61.97,0
9.7215,-0.33118,0.12923,0.18051,1.3568,0.06461,121.2,-6.0291,61.992,0
8.4934,-0.37885,0.19047,0.28096,1.1462,0.031375,130.31,7.8957,62.038,0
4.4555,-0.24996,0.32999,0.19051,0.87528,0.02768,154.18,21.826,62.055,0
-2.316,1.2641,0.15439,1.1699,2.9209,0.048319,73.736,49.913,62.007,0
-0.33134,-2.3872,0.18187,0.17262,0.49504,0.011151,7.1563,77.409,61.985,0
-1.3462,0.011135,0.041002,0.13508,0.57509,0.018451,27.413,120.02,62.015,0
-0.062843,-2.4956,-0.13111,0.19979,0.86682,0.02778,30.29,133.59,61.836,0
-0.71415,-0.074569,-0.36227,0.14363,0.56354,0.017303,29.183,161.85,61.407,0
0.82715,-0.3247,-0.62553,0.2374,0.81617,0.020632,29.275,175.85,61.434,0
0.58837,0.19293,-0.015454,0.082885,0.29366,0.0087935,22.171,190.03,61.638,0
0.18148,1.7712,-0.19824,0.1172,0.3785,0.0099135,23.852,203.8,61.977,0
-0.11579,-0.29078,-0.09129,0.15457,0.7314,0.025464,1.4841,232.29,61.854,0
-0.010265,-0.3623,-0.27588,0.26171,1.0524,0.030122,0.25263,246.26,61.743,0
1.3363,0.26214,-0.38806,0.19554,1.404,0.065462,-0.023349,260.2,61.752,0
2.5335,0.55454,-0.29015,0.11839,1.2778,0.092148,-0.19873,274.14,61.791,0
3.1529,0.59107,-0.23029,0.082311,1.2708,0.11898,-0.057803,288.1,61.834,0
3.3284,0.5524,-0.18138,0.063947,1.0762,0.11017,0.15256,302.06,61.867,0
3.435,0.48858,-0.14928,0.05263,0.94342,0.1037,0.14965,316.03,61.889,0
3.4895,0.45114,-0.13553,0.048016,0.88568,0.10081,0.098036,330,61.9,0
9.999,-0.15504,0.032365,0.20278,1.4674,0.067128,124.18,-20,75.91,0
10.073,-0.57729,0.14697,0.18097,1.3597,0.064755,123.7,-6.0198,75.916,0
10.006,-0.12539,0.14003,0.29184,1.1771,0.031799,121.6,7.9131,75.962,0
9.6385,2.6601,0.14401,0.2283,1.0007,0.029461,119.66,21.731,76.05,0
11.177,-0.18169,0.14181,0.60691,1.4618,0.027132,87.834,36.17,75.965,0
11.958,-8.0634,0.3646,1.4789,2.753,0.036616,44.359,49.613,76.165,0
12.325,4.7918,0.068345,2.5019,3.6976,0.036075,-1.8911,63.813,76.415,0
6.0835,-1.0254,0.27033,1.2978,2.039,0.021585,29.816,77.974,76.396,0
2.621,-1.5221,0.041623,0.12546,0.56763,0.01831,24.913,120.2,76.262,0
2.9415,-2.0623,0.17878,0.16168,0.68267,0.022049,31.16,133.62,75.886,0
4.003,0.19024,-0.21458,0.18726,0.51873,0.011462,26.295,147.94,76.5,0
-0.56097,1.6999,-0.16457,0.09374,0.33581,0.009379,24.512,203.62,76.033,0
3.1329,-0.035338,-0.15435,0.18913,0.85314,0.027284,1.2853,232.34,75.799,0
2.6662,-0.13352,0.12371,0.18781,0.8447,0.027218,0.4703,246.22,75.673,0
2.0649,0.48172,-0.11406,0.17502,1.2797,0.062745,-0.40878,260.15,75.727,0
2.0573,0.59146,-0.1788,0.1035,1.1478,0.087801,-0.4614,274.11,75.787,0
2.3664,0.66999,-0.17606,0.069429,1.1334,0.11301,-0.22567,288.07,75.838,0
2.3792,0.618,-0.16315,0.053351,0.94963,0.10413,0.0057627,302.05,75.874,0
2.4538,0.54159,-0.14656,0.045708,0.85295,0.09909,0.054744,316.02,75.896,0
2.5124,0.49928,-0.1385,0.043543,0.82346,0.097488,0.054796,330,75.907,0
10.035,-0.44814,0.045274,0.20251,1.467,0.067185,135.88,-20,89.861,0
10.455,-1.937,0.23361,0.18234,1.3664,0.064933,132.8,-5.9733,89.827,0
12.843,-2.6059,0.23341,0.36583,1.3542,0.033901,100.91,8.0166,89.818,0
13.545,2.9828,0.28815,0.47189,1.5836,0.036405,79.52,22.077,89.863,0
6.9867,1.8982,0.59378,0.42271,1.4867,0.035443,147.46,35.888,90.025,0
-0.27863,-0.58689,-2.7738,1.4556,2.1144,0.021852,173.97,49.707,90,0
1.0113,-0.33381,0.00052415,0.030223,0.18168,0.0070417,14.903,64.689,90,0
0.060794,0.086811,0.16452,0.050132,0.19755,0.0073141,31.953,90.918,90.534,0
1.8536,-4.0973,0.19003,0.29897,1.2003,0.032283,37.03,106.13,90.023,0
1.1288,-1.744,0.13733,0.1274,0.55694,0.017842,32.063,120.09,89.615,0
-0.37996,-2.064,-0.2351,0.19256,0.87617,0.027734,29.477,133.96,89.928,0
1.961,-2.6214,0.21197,0.22518,0.61103,0.012351,17.202,217.66,89.341,0
0.52518,0.59556,0.06954,0.23582,0.6215,0.012435,-2.9228,232.02,89.678,0
3.3555,0.50982,0.13486,0.2564,1.045,0.029843,-2.3233,246.13,89.593,0
3.8101,1.0056,0.14316,0.15922,1.2033,0.060977,-3.2755,260.06,89.749,0
2.989,1.228,0.077397,0.11149,1.1839,0.088723,-1.3124,274.05,89.817,0
2.239,1.0585,-0.0065465,0.069653,1.1277,0.11276,-0.61331,288.04,89.863,0
2.0308,0.91584,-0.047819,0.052705,0.93701,0.10349,-0.1586,302.03,89.893,0
1.9668,0.74539,-0.074201,0.044887,0.83956,0.098375,-0.024367,316.02,89.912,0
1.9617,0.6575,-0.087703,0.042762,0.81142,0.096835,0.0053876,330,89.921,0
9.9347,-0.66331,0.10791,0.20183,1.4639,0.067141,162.52,-20,103.87,0
8.8189,-2.7888,0.40907,0.26287,1.3458,0.0494,167.73,-5.8498,103.83,0
0.8553,-12.65,-1.9949,0.69303,1.3215,0.017596,148.51,8.1902,104.13,0
0.048055,1.5781,-0.30912,2.0064,3.5713,0.041849,-16.248,22.435,103.82,0
0.31225,1.3617,0.2303,0.014062,0.087767,0.0050565,10.663,63.784,103.97,0
-0.72857,-4.0304,0.34364,0.2237,0.60962,0.012312,41.844,77.871,104,0
4.5783,-5.4093,-0.24847,0.85705,1.4583,0.018422,20.998,92.473,104.28,0
-0.14157,-1.0644,-0.36169,0.55373,1.7714,0.038338,34.712,106.18,104.05,0
-1.0708,-0.41395,-0.44485,0.12558,0.66688,0.024414,32.44,134.05,104.06,0
0.24412,-4.6517,-0.01126,0.19266,0.52352,0.011509,21.162,218.05,104,0
0.27138,-1.0405,-0.0066711,0.053624,0.36425,0.018438,-4.4787,245.87,103.94,0
0.34832,0.17986,-0.2048,0.088196,0.81228,0.050774,-4.7095,259.94,103.88,0
1.2474,1.2884,-0.039043,0.079044,0.96982,0.081448,-2.5651,273.98,103.89,0
1.4438,1.2816,-0.0026625,0.058925,1.0091,0.10704,-1.1742,288,103.91,0
1.4747,1.1338,-0.0055135,0.048333,0.88308,0.1007,-0.37723,302.01,103.93,0
1.5138,0.92693,-0.033134,0.0434,0.81957,0.09729,-0.063164,316.01,103.94,0
1.5443,0.81428,-0.053909,0.042006,0.80104,0.096261,0.017371,330,103.94,0
9.8178,-0.25371,0.1558,0.20193,1.4646,0.067154,184.73,-20,117.92,0
7.3616,-0.97957,0.64834,0.25386,1.3141,0.048961,198.9,-5.7083,117.96,0
-0.41692,-1.9685,-2.1485,0.50991,1.0228,0.01563,224.9,8.1902,118,0
-1.2393,1.5453,0.88502,1.5428,3.1118,0.039612,18.333,22.285,117.99,0
-0.54162,-0.62586,0.28882,0.30781,0.64898,0.012325,31.787,36.102,117.6,0
-0.60231,-1.3209,0.09194,0.087629,0.32109,0.0091851,42.654,77.871,118,0
-0.70939,-0.73726,0.30711,0.13464,0.43017,0.010449,35.982,92.127,118.58,0
-3.1373,-0.38766,-0.019689,0.19518,0.5744,0.012066,33.917,105.87,118.58,0
5.1736,-1.5245,-0.039021,0.34455,0.80636,0.014029,35.558,119.87,117.98,0
1.0051,0.69338,-0.071321,0.19908,0.86224,0.027463,32.067,134.04,118.08,0
0.86481,0.17183,-0.16824,0.20408,0.71735,0.019846,32.851,147.76,118.27,0
2.1917,-0.4176,-0.044203,0.18308,0.67599,0.019257,32.397,161.96,117.67,0
3.7314,-0.11105,0.028756,0.14888,0.4517,0.010759,28.101,176,117.56,0
4.0412,-0.017513,-0.04807,0.13079,0.41215,0.010332,26.921,190.03,117.54,0
3.4029,-0.78898,0.17684,0.14285,0.43425,0.010564,24.435,203.98,118.18,0
0.1347,1.7301,-0.21318,0.22893,0.605,0.012257,26.13,218.1,118,0
-0.35199,-0.59023,0.047832,0.050553,0.3571,0.018279,-3.6664,245.84,117.99,0
-0.90707,0.17754,-0.086313,0.056586,0.61388,0.044659,-3.8081,259.89,117.97,0
-0.18054,0.90042,-0.03903,0.059315,0.80539,0.074828,-2.4246,273.94,117.96,0
0.35799,1.0533,-0.00040044,0.047911,0.87846,0.1005,-1.2633,287.98,117.96,0
0.68328,1.0009,0.018022,0.044029,0.82762,0.097754,-0.44617,301.99,117.96,0
0.93622,0.86136,-0.010008,0.041608,0.7953,0.095948,-0.064462,316,117.96,0
1.0681,0.77684,-0.032197,0.04074,0.78358,0.095283,0.044736,330,117.96,0
9.8183,0.37264,0.15574,0.20189,1.4638,0.067117,182.25,-20,131.94,0
