"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
12.748,-0.58802,0.10647,0.077977,1.2064,0.11642,25.678,92.008,-36.026,0
13.151,-0.48569,0.088265,0.083837,1.2614,0.1188,20.382,106.02,-36.033,0
13.448,-0.36294,0.057457,0.090735,1.3218,0.12135,16.275,120.02,-36.034,0
13.657,-0.26335,0.019775,0.097527,1.3854,0.124,13.59,134.01,-36.033,0
13.827,-0.20837,-0.015478,0.10356,1.4432,0.12636,11.83,148,-36.034,0
13.998,-0.19064,-0.039682,0.10896,1.497,0.12852,10.331,161.99,-36.037,0
14.178,-0.19024,-0.045519,0.11361,1.5449,0.13041,8.7343,175.99,-36.04,0
14.356,-0.19438,-0.036228,0.11794,1.589,0.1321,7.034,189.99,-36.043,0
14.521,-0.19841,-0.019712,0.12196,1.6294,0.13361,5.3589,204,-36.043,0
14.658,-0.20119,0.001425,0.12558,1.6657,0.13493,3.857,218.01,-36.042,0
14.758,-0.20229,0.024775,0.12835,1.693,0.13589,2.6491,232.02,-36.04,0
14.821,-0.20773,0.047897,0.13093,1.7167,0.13669,1.7848,246.03,-36.036,0
14.843,-0.20684,0.065505,0.13331,1.7355,0.13731,1.1412,260.04,-36.032,0
14.824,-0.19387,0.076039,0.13455,1.7452,0.13759,0.84599,274.04,-36.029,0
14.781,-0.18547,0.084221,0.13488,1.7508,0.13773,0.90479,288.03,-36.025,0
14.736,-0.18523,0.091234,0.13438,1.749,0.13763,0.89508,302.02,-36.023,0
14.682,-0.18727,0.098887,0.13307,1.7403,0.13729,0.49383,316.01,-36.021,0
14.65,-0.18782,0.10347,0.13204,1.7336,0.13704,0.15755,330,-36.02,0
10.02,-0.18011,0.014363,0.10118,1.461,0.12739,57.32,-20,-21.939,0
10.061,-0.32239,0.024892,0.12021,1.4224,0.11101,56.65,-5.948,-21.928,0
10.253,-0.67561,0.049,0.12795,1.3151,0.092737,54.618,8.0822,-21.91,0
10.617,-0.95511,0.071934,0.11504,1.2319,0.090212,51.169,22.078,-21.895,0
11.11,-1.1235,0.089937,0.1044,1.1623,0.087959,46.077,36.043,-21.893,0
11.606,-1.1557,0.09949,0.09695,1.1035,0.085911,40.548,49.996,-21.917,0
12.047,-1.1789,0.098109,0.098871,1.0999,0.085615,35.73,63.973,-21.97,0
12.563,-1.2391,0.093823,0.11267,1.172,0.087844,30.503,77.983,-22.024,0
13.16,-1.1565,0.086124,0.13411,1.3013,0.0918,23.829,92.011,-22.055,0
13.638,-0.90105,0.067849,0.15365,1.4241,0.09546,17.757,106.03,-22.064,0
13.925,-0.62034,0.037281,0.16806,1.5173,0.09833,13.759,120.03,-22.063,0
14.075,-0.38571,-0.0053752,0.17745,1.5854,0.10057,11.694,134.01,-22.062,0
14.186,-0.26779,-0.047643,0.18456,1.6359,0.10224,10.715,148,-22.065,0
14.322,-0.24725,-0.067654,0.19277,1.6883,0.10384,9.7676,161.99,-22.072,0
14.474,-0.27019,-0.063082,0.20316,1.7491,0.10551,8.4313,175.98,-22.078,0
14.606,-0.31123,-0.036889,0.21653,1.8217,0.10738,6.8254,189.99,-22.083,0
14.691,-0.35456,0.0005438,0.23212,1.9042,0.10941,5.1586,204,-22.085,0
14.705,-0.38574,0.039078,0.24713,1.9855,0.1114,3.6321,218.01,-22.083,0
14.641,-0.40123,0.076531,0.25935,2.0522,0.11302,2.4074,232.03,-22.077,0
14.499,-0.40655,0.10975,0.26875,2.1063,0.11439,1.5689,246.04,-22.069,0
14.078,-0.3555,0.14488,0.27996,2.497,0.14379,0.88724,260.05,-22.061,0
13.7,-0.3174,0.15488,0.2775,2.8174,0.17156,0.13321,274.05,-22.055,0
13.516,-0.30852,0.14923,0.26393,2.7419,0.1697,0.18835,288.04,-22.049,0
13.341,-0.3038,0.14176,0.25131,2.6673,0.16776,0.38429,302.03,-22.044,0
13.165,-0.30061,0.13023,0.23711,2.5773,0.16528,0.16765,316.02,-22.04,0
13.067,-0.29924,0.12243,0.2271,2.513,0.16349,-0.093614,330,-22.038,0
10.002,-0.1853,0.01243,0.15223,1.4637,0.097145,61.31,-20,-7.9247,0
10.015,-0.51876,0.030792,0.16191,1.3881,0.080357,61.405,-5.9205,-7.9084,0
10.228,-1.2173,0.064223,0.16142,1.2581,0.06229,59.443,8.1214,-7.8844,0
10.734,-1.8488,0.091175,0.14199,1.1548,0.059855,54.509,22.12,-7.8562,0
11.54,-2.1797,0.12273,0.12841,1.0739,0.05787,46.047,36.057,-7.8408,0
12.216,-2.0308,0.13728,0.1502,1.1643,0.060039,38.145,49.966,-7.8699,0
12.516,-2.0001,0.093022,0.20883,1.4223,0.065706,35.301,63.929,-7.9642,0
13.155,-2.3294,0.054284,0.26845,1.7007,0.071408,29.905,77.961,-8.0504,0
13.962,-2.1547,0.080615,0.37543,2.1422,0.079382,18.186,92.024,-8.0881,0
14.225,-1.6072,0.1595,0.44345,2.4316,0.084223,10.412,106.05,-8.0914,0
14.121,-1.0315,0.18984,0.44077,2.4403,0.08452,7.0809,120.04,-8.0833,0
13.858,-0.53652,0.13123,0.40815,2.3301,0.082855,6.8705,134.02,-8.0822,0
13.612,-0.27787,0.054408,0.391,2.2555,0.081653,8.3782,147.99,-8.0911,0
13.439,-0.24146,0.028887,0.40176,2.298,0.082351,8.9487,161.97,-8.1029,0
13.263,-0.29403,0.038857,0.42208,2.3806,0.083707,8.2212,175.97,-8.1138,0
13.021,-0.36536,0.067278,0.44092,2.46,0.085002,6.7658,189.97,-8.1222,0
12.711,-0.41303,0.089333,0.44963,2.5018,0.085691,4.9556,203.99,-8.1253,0
12.36,-0.42668,0.093239,0.44987,2.5078,0.085801,3.1786,218.02,-8.1211,0
11.998,-0.4136,0.082158,0.44431,2.4897,0.08552,1.7256,232.04,-8.1108,0
11.651,-0.38213,0.065468,0.43568,2.4579,0.085012,0.53562,246.06,-8.0992,0
11.409,-0.32664,0.083603,0.41844,2.7217,0.11191,-0.32358,260.07,-8.092,0
11.107,-0.22751,0.11214,0.36717,3.1407,0.16265,-0.29909,274.06,-8.0809,0
10.72,-0.18281,0.1054,0.32456,3.2053,0.18364,-0.49236,288.05,-8.0724,0
10.521,-0.19139,0.090813,0.29535,3.0127,0.1784,-0.15016,302.04,-8.0642,0
10.322,-0.19547,0.067702,0.26768,2.8218,0.17296,-0.10827,316.02,-8.058,0
10.213,-0.19645,0.052668,0.24906,2.6924,0.16923,-0.20483,330,-8.0547,0
9.9912,-0.17872,0.011198,0.20321,1.467,0.066919,68.862,-20,6.0748,0
9.985,-0.77257,0.045307,0.18105,1.3577,0.064547,68.674,-5.8987,6.0894,0
9.9815,-1.6119,0.043061,0.29045,1.1716,0.031676,67.531,8.1714,6.122,0
10.481,-2.9964,0.059547,0.23539,1.0183,0.029683,61.111,22.193,6.1706,0
12.135,-3.8764,0.056819,0.22056,0.96174,0.028907,41.714,36.09,6.2034,0
13.374,-2.6884,0.053101,0.33149,1.2311,0.032402,25.766,49.885,6.2,0
11.932,-1.7746,-0.040839,0.42837,1.4572,0.035031,37.673,63.847,6.0213,0
10.779,-2.9233,0.18136,1.1205,2.8018,0.04724,34.443,77.918,5.9012,0
10.458,-2.8492,0.30955,1.2595,3.1442,0.050055,8.2423,92.071,5.8682,0
7.518,-2.0617,0.47319,0.7444,2.2234,0.042581,3.9305,106.1,5.8858,0
3.4947,-1.5047,0.39827,0.51685,1.7307,0.037971,0.42112,120.06,5.9092,0
3.9765,-0.75481,0.036047,0.52841,1.7633,0.038317,0.35044,134.02,5.9031,0
6.5692,0.15613,-0.21749,0.56463,1.9011,0.039673,5.4976,147.98,5.8781,0
7.9378,0.23094,-0.18717,0.52639,1.8021,0.038687,8.1451,161.95,5.8567,0
8.4528,0.11755,-0.11792,0.47266,1.6655,0.037272,7.8018,175.94,5.8407,0
8.5992,-0.014762,-0.075686,0.42133,1.5363,0.035883,6.239,189.95,5.8277,0
8.5901,-0.10173,-0.058059,0.37685,1.4224,0.034614,4.14,203.98,5.8222,0
8.5125,-0.12441,-0.051988,0.34201,1.3291,0.033539,2.1923,218.02,5.829,0
8.3866,-0.11173,-0.04998,0.31672,1.2584,0.032701,0.84338,232.07,5.847,0
8.2373,-0.097144,-0.043358,0.29849,1.2063,0.03207,-0.2958,246.09,5.8674,0
8.0881,-0.052022,-0.010301,0.25507,1.7191,0.071759,-1.2677,260.09,5.8783,0
8.015,-0.041546,0.028081,0.22519,2.0215,0.11499,-1.3004,274.08,5.8902,0
8.0283,-0.028636,0.050342,0.21306,2.3827,0.15833,-0.8369,288.07,5.9038,0
7.8853,-0.046246,0.042588,0.19203,2.2283,0.15363,-0.44416,302.05,5.9161,0
7.7352,-0.05469,0.026384,0.17326,2.0829,0.14896,-0.24191,316.02,5.9251,0
7.6514,-0.055165,0.014786,0.16157,1.9914,0.14602,-0.20718,330,5.9299,0
9.9825,-0.19086,0.016796,0.20321,1.4666,0.066916,77.026,-20,20.058,0
9.8373,-0.8376,0.066946,0.18084,1.3567,0.064526,77.57,-5.8863,20.066,0
9.2934,-1.8668,0.091475,0.28521,1.1574,0.031496,80.983,8.2045,20.087,0
8.6518,-4.4592,0.09987,0.21605,0.9622,0.028916,79.797,22.251,20.188,0
-2.3944,0.15943,-0.46174,1.3968,2.9601,0.043195,-0.45296,49.699,20.296,0
-2.8837,1.4124,0.29642,2.1003,4.4053,0.05852,28.725,63.752,19.954,0
4.6608,-8.3901,-0.083895,1.4809,3.4827,0.052207,16.384,77.747,19.801,0
-1.5152,0.45263,0.17019,0.26358,1.0852,0.030564,-1.8255,92.26,19.776,0
-1.4206,-1.4585,-0.14545,0.39637,1.4106,0.034553,-0.20044,106.15,19.891,0
-0.71924,-2.3455,-0.30047,0.51037,1.6689,0.037402,-0.16892,120.08,19.931,0
0.17756,-1.7656,-0.35906,0.57242,1.8299,0.039042,2.5071,134.01,19.881,0
1.8593,-0.82145,-0.36667,0.47859,1.6743,0.037447,6.4229,147.95,19.81,0
3.6338,-0.21214,-0.2657,0.33429,1.3278,0.033599,8.0933,161.91,19.771,0
4.9008,-0.036631,-0.1594,0.2412,1.0558,0.030181,7.4844,175.9,19.752,0
5.8033,-0.036064,-0.10201,0.19793,0.90534,0.028095,5.657,189.9,19.735,0
6.4789,-0.026097,-0.075362,0.18529,0.85589,0.02737,3.1894,203.95,19.726,0
6.9234,0.066384,-0.064031,0.18226,0.84383,0.027192,1.0633,218.04,19.737,0
7.1237,0.17722,-0.060528,0.18188,0.84265,0.027175,-0.12546,232.11,19.767,0
7.1547,0.22153,-0.047496,0.18062,0.83958,0.027132,-0.93601,246.13,19.808,0
6.9825,0.17585,-0.014911,0.13603,1.1082,0.058675,-1.592,260.13,19.836,0
6.7397,0.12202,0.033959,0.11985,1.304,0.093808,-1.406,274.11,19.858,0
6.5611,0.10044,0.042638,0.10503,1.4903,0.12812,-1.0876,288.08,19.88,0
6.4111,0.076346,0.04198,0.097966,1.4252,0.12551,-0.66316,302.06,19.897,0
6.2512,0.063097,0.035269,0.090811,1.3594,0.12279,-0.36162,316.03,19.91,0
6.1616,0.061573,0.028515,0.086697,1.3208,0.12117,-0.25403,330,19.917,0
9.9735,-0.15984,0.022531,0.20326,1.4674,0.066947,84.754,-20,34.034,0
9.7125,-0.69056,0.090615,0.18065,1.3552,0.064502,85.986,-5.9111,34.034,0
8.6761,-1.3296,0.13063,0.28039,1.1446,0.031335,93.748,8.1761,34.009,0
6.0829,-1.397,0.18153,0.23839,0.89689,0.024786,111.27,22.359,33.805,0
-1.9785,2.5838,0.12382,0.84839,1.5094,0.018775,12.983,49.712,33.67,0
3.0949,-3.5736,-0.33248,1.1558,2.8593,0.047874,11.371,63.791,33.869,0
-0.021245,-8.6205,-1.5905,2.214,2.798,0.024907,70.018,77.736,34,0
-0.73767,0.77495,0.32449,0.19273,0.69795,0.019522,-5.1063,92.07,33.977,0
-1.8366,-1.4066,0.019543,0.19636,0.83444,0.027194,-3.9818,106.11,34.069,0
-1.2323,-1.434,-0.1612,0.24775,1.0042,0.029702,0.22492,120.09,34.043,0
-0.33601,-1.2884,-0.26239,0.23342,1.003,0.029648,4.4706,133.98,33.848,0
1.2652,-0.8806,-0.22965,0.19137,0.90257,0.028218,7.1362,147.9,33.677,0
2.5007,-0.52497,-0.14582,0.14744,0.75855,0.025982,7.9618,161.86,33.623,0
3.5306,-0.55734,-0.068109,0.12628,0.67038,0.024478,7.6276,175.82,33.618,0
4.5895,-0.71253,-0.0097316,0.12727,0.66138,0.024304,5.3919,189.82,33.603,0
5.6469,-0.64768,0.0086775,0.13878,0.69727,0.0249,1.7507,203.87,33.59,0
6.3495,-0.1751,0.0080496,0.15096,0.7372,0.025549,-1.0025,218.08,33.616,0
6.5825,0.25967,-0.0088688,0.16021,0.76713,0.026022,-1.5246,232.22,33.649,0
6.6153,0.46247,-0.017681,0.16679,0.7896,0.026372,-1.5532,246.21,33.734,0
6.4827,0.44641,-0.027052,0.1273,1.0483,0.057191,-1.7469,260.18,33.79,0
6.1556,0.37504,0.0086717,0.10633,1.174,0.08901,-1.406,274.14,33.827,0
5.869,0.31946,0.006578,0.085068,1.2823,0.11979,-1.1829,288.1,33.858,0
5.6924,0.2659,0.010021,0.079202,1.2283,0.11742,-0.7195,302.06,33.882,0
5.5086,0.22183,0.0078677,0.071124,1.1515,0.1139,-0.38687,316.03,33.898,0
5.4073,0.20331,0.0039434,0.065398,1.096,0.11134,-0.26845,330,33.906,0
9.9713,-0.11562,0.027471,0.20315,1.4678,0.066989,90.676,-20,48.009,0
9.6801,-0.49531,0.11236,0.18058,1.3551,0.064525,92.103,-5.9817,48.02,0
8.6464,-1.001,0.15792,0.27988,1.1431,0.031322,99.982,7.9912,48.042,0
8.1163,-2.2926,0.19656,0.20476,0.92867,0.028441,103.35,21.83,48.132,0
12.414,1.0396,0.15785,0.43033,1.1563,0.024256,53.217,36.242,48.39,0
12.264,0.41726,0.20522,0.61709,1.8624,0.03919,46.717,49.829,47.791,0
9.9835,-4.004,0.25674,1.7719,2.937,0.037268,36.234,63.652,47.629,0
1.8346,8.5789,-0.68291,2.2833,2.9284,0.025455,65.646,77.736,47.873,0
-0.85245,-0.20994,-0.50204,0.39545,0.88131,0.014742,-10.982,92.168,48.195,0
-0.83267,-0.047397,-0.46504,0.19919,0.89509,0.028985,-3.7428,106.04,48.638,0
-1.6724,-0.74622,0.14445,0.11628,0.59129,0.023645,-0.86615,120.23,48.219,0
-0.26833,-2.5473,-0.063895,0.11843,0.6654,0.024665,3.4402,133.9,47.785,0
1.3005,-1.4025,-0.17808,0.13013,0.68635,0.02491,5.9581,147.86,47.452,0
1.4056,-0.60658,-0.16083,0.11059,0.60794,0.023435,7.4684,161.82,47.429,0
1.827,-1.1009,-0.19543,0.13323,0.69771,0.02484,8.1883,175.74,47.477,0
3.3276,-1.4603,-0.29139,0.18681,0.87749,0.027663,5.6527,189.77,47.496,0
4.8518,-1.7041,-0.15619,0.25041,0.82707,0.020817,-1.0203,203.59,47.382,0
5.7356,-0.077987,-0.10433,0.22054,0.77937,0.020509,-5.4082,218.11,47.587,0
5.5883,0.45137,-0.089803,0.19097,0.86459,0.0275,-3.3422,232.4,47.538,0
5.6363,0.73198,-0.049892,0.16934,0.80079,0.026545,-2.7252,246.28,47.701,0
5.3041,0.78172,0.0058479,0.13905,1.1076,0.058661,-2.0502,260.21,47.762,0
5.0554,0.70234,-0.026896,0.11671,1.2504,0.091794,-1.419,274.15,47.804,0
4.7873,0.60221,-0.069972,0.091609,1.3492,0.12262,-1.1289,288.11,47.842,0
4.7084,0.52688,-0.072444,0.079167,1.2337,0.11766,-0.58414,302.07,47.871,0
4.6046,0.45372,-0.072196,0.065868,1.0973,0.11131,-0.26316,316.03,47.89,0
4.5429,0.4172,-0.071784,0.057466,1.007,0.10702,-0.1654,330,47.9,0
9.9738,-0.085594,0.031323,0.20298,1.468,0.067053,94.849,-20,61.97,0
9.712,-0.34085,0.13214,0.18056,1.3558,0.064589,96.129,-6.0291,61.992,0
8.4499,-0.369,0.20102,0.27997,1.1437,0.031343,105.49,7.8957,62.038,0
4.3005,-0.24436,0.35149,0.18235,0.85772,0.027409,129.53,21.826,62.055,0
-2.3496,0.87,0.14775,1.0498,2.7136,0.046738,48.889,49.913,62.007,0
-0.34764,-2.1094,0.30792,0.18089,0.54836,0.011693,-23.541,77.409,61.985,0
-1.0245,-0.18303,0.078022,0.11406,0.51513,0.017534,-2.2409,120.02,62.015,0
0.47287,-3.4826,0.086986,0.11909,0.61351,0.023691,2.3576,133.59,61.836,0
-0.98224,-0.015287,-0.43854,0.12477,0.52855,0.016832,7.0315,161.85,61.407,0
0.50038,-0.20266,-0.72404,0.21707,0.77479,0.020132,8.697,175.85,61.434,0
-0.53761,0.052161,0.057465,0.047471,0.21046,0.0075581,3.8072,190.03,61.638,0
-0.057956,1.434,-0.20567,0.085937,0.30959,0.0090449,5.6377,203.8,61.977,0
-1.2502,-0.55965,0.034762,0.11845,0.63026,0.02377,-4.1456,232.29,61.854,0
-0.74174,-0.44979,-0.16122,0.20338,0.89323,0.02791,-3.4903,246.26,61.743,0
1.1511,0.28739,-0.26358,0.17193,1.2846,0.062859,-2.4142,260.2,61.752,0
2.4215,0.68118,-0.25572,0.11985,1.2773,0.092284,-1.8271,274.14,61.791,0
3.0132,0.7214,-0.24876,0.083811,1.2858,0.11976,-1.1883,288.1,61.834,0
3.1735,0.67695,-0.21675,0.066338,1.105,0.11158,-0.55051,302.06,61.867,0
3.2849,0.62183,-0.18623,0.053782,0.96044,0.10451,-0.17476,316.03,61.889,0
3.3347,0.58923,-0.16966,0.047569,0.88437,0.10069,-0.04578,330,61.9,0
9.9986,-0.1544,0.032943,0.20284,1.4668,0.067115,99.088,-20,75.91,0
10.067,-0.58396,0.14979,0.18084,1.3597,0.064756,98.632,-6.0198,75.916,0
9.9762,-0.11849,0.14501,0.29168,1.1765,0.031792,96.705,7.9131,75.962,0
9.498,2.7034,0.16314,0.22791,0.99105,0.029326,95.377,21.731,76.05,0
11.01,-0.16168,0.15205,0.49407,1.288,0.02566,61.515,36.17,75.965,0
11.613,-8.5297,0.14048,1.3112,2.4881,0.034732,16.342,49.613,76.165,0
11.902,5.4008,0.065408,2.6375,3.7621,0.036408,-35.849,63.813,76.415,0
7.3264,-1.3641,0.12451,1.5642,2.3445,0.023016,0.64146,77.974,76.396,0
2.8861,-2.5378,-0.019572,0.11997,0.53814,0.017936,-2.409,120.2,76.262,0
0.64599,-2.6144,0.28242,0.13075,0.59174,0.020698,4.1231,133.62,75.886,0
2.2431,-0.1907,-0.25387,0.12501,0.38952,0.010049,4.3654,147.94,76.5,0
-0.38538,0.93436,-0.25561,0.083118,0.30729,0.0089714,7.6699,203.62,76.033,0
2.952,-0.061197,-0.026211,0.14609,0.72245,0.025287,-4.2136,232.34,75.799,0
2.6875,-0.10587,-0.007761,0.15791,0.77653,0.026175,-2.5175,246.22,75.673,0
1.8559,0.42349,-0.029691,0.14168,1.1323,0.05928,-2.0445,260.15,75.727,0
1.6042,0.71264,-0.14598,0.096275,1.1123,0.086829,-1.8696,274.11,75.787,0
1.9597,0.80161,-0.1939,0.069212,1.1323,0.11296,-1.2444,288.07,75.838,0
1.967,0.73411,-0.20925,0.052864,0.94978,0.10412,-0.64095,302.05,75.874,0
2.0935,0.67615,-0.20136,0.043691,0.83383,0.098014,-0.23776,316.02,75.896,0
2.1753,0.64628,-0.19214,0.040433,0.78867,0.095539,-0.059026,330,75.907,0
10.035,-0.44718,0.045983,0.20244,1.4672,0.067188,110.76,-20,89.861,0
10.453,-1.9446,0.2367,0.18228,1.3684,0.064977,107.67,-5.9733,89.827,0
12.817,-2.5906,0.2469,0.34526,1.3069,0.033364,75.787,8.0166,89.818,0
13.47,3.0341,0.32925,0.40964,1.4462,0.034937,54.419,22.077,89.863,0
6.364,1.7681,0.73882,0.37718,1.3694,0.034121,124.02,35.888,90.025,0
-0.51456,-0.87533,-2.7264,1.5511,2.1585,0.022062,145.78,49.707,90,0
0.98534,0.41192,0.37855,0.037447,0.20095,0.0073743,-16.739,64.689,90,0
-0.24729,0.12185,0.21292,0.046847,0.20302,0.0073398,4.2605,90.918,90.534,0
1.3997,-3.5282,0.27172,0.29037,1.1567,0.031754,8.319,106.13,90.023,0
0.66301,-1.2602,0.0304,0.11738,0.53906,0.017448,7.5761,120.09,89.615,0
-1.2047,-2.2601,-0.35951,0.18331,0.86738,0.02761,5.6103,133.96,89.928,0
2.0828,-3.2512,0.22542,0.20532,0.57719,0.012029,4.6535,217.66,89.341,0
-0.72679,0.25415,-0.14929,0.28142,0.72947,0.013288,-10.947,232.02,89.678,0
3.2407,0.22844,0.11958,0.20913,0.90895,0.02795,-4.0374,246.13,89.593,0
3.8651,1.1703,0.17677,0.12857,1.0562,0.057394,-4.5931,260.06,89.749,0
2.7256,1.4245,0.14688,0.093518,1.067,0.084956,-2.4198,274.05,89.817,0
1.7293,1.1887,0.049619,0.06454,1.0669,0.10991,-1.4283,288.04,89.863,0
1.3958,0.99539,-0.042901,0.049247,0.8959,0.10134,-0.70954,302.03,89.893,0
1.322,0.82119,-0.10598,0.041062,0.79349,0.095813,-0.29692,316.02,89.912,0
1.3273,0.74244,-0.12985,0.038576,0.76051,0.093955,-0.10937,330,89.921,0
9.9346,-0.66356,0.10986,0.20165,1.4635,0.06713,137.39,-20,103.87,0
8.7976,-2.8048,0.42444,0.26289,1.3456,0.049394,142.67,-5.8498,103.83,0
0.75307,-12.79,-2.2206,0.6511,1.2741,0.017302,121.15,8.1902,104.13,0
0.34891,1.0946,-0.11154,2.1227,3.6146,0.042012,-46.77,22.435,103.82,0
0.35611,1.7236,0.30261,0.019072,0.11325,0.0056745,-20.502,63.784,103.97,0
-0.47307,-4.8982,0.36253,0.203,0.52911,0.011532,10.06,77.871,104,0
4.0481,-5.4989,-0.19182,0.60203,1.1387,0.016437,-2.2025,92.473,104.28,0
-2.0838,-1.1333,-0.042623,0.46425,1.5417,0.035948,6.3406,106.18,104.05,0
-2.1338,0.009238,-0.69719,0.12488,0.67811,0.024603,8.0942,134.05,104.06,0
0.32361,-4.2058,-0.022603,0.13901,0.4296,0.010508,8.1793,218.05,104,0
-0.24063,-1.3317,0.03457,0.042185,0.31378,0.017216,-4.7535,245.87,103.94,0
-0.0049703,0.028012,-0.1865,0.073218,0.72483,0.048195,-6.0896,259.94,103.88,0
1.0799,1.4846,0.043936,0.07203,0.91666,0.07954,-3.687,273.98,103.89,0
0.97433,1.4404,0.098155,0.05553,0.96743,0.10499,-1.8704,288,103.91,0
0.79306,1.2212,0.056629,0.044673,0.8385,0.098286,-0.8324,302.01,103.93,0
0.72482,0.96954,-0.019225,0.039075,0.76561,0.094246,-0.3036,316.01,103.94,0
0.71745,0.84711,-0.059948,0.037429,0.74323,0.092959,-0.10244,330,103.94,0
9.8168,-0.25242,0.15922,0.2018,1.4643,0.067146,159.62,-20,117.92,0
7.3217,-0.9875,0.67899,0.25138,1.3191,0.049012,173.94,-5.7083,117.96,0
-0.48877,-1.9831,-2.2018,0.47887,0.98339,0.015349,199.6,8.1902,118,0
-1.3909,2.0154,0.75791,1.9274,3.5736,0.042191,-15.857,22.285,117.99,0
-0.32116,-0.51632,-0.11684,0.12343,0.38292,0.0097807,3.9128,36.102,117.6,0
-0.66956,-4.4394,0.51705,0.16294,0.52848,0.011543,19.758,77.871,118,0
0.10462,-0.896,0.032951,0.10857,0.3856,0.0098936,10.743,92.127,118.58,0
-1.9509,-1.058,-0.2229,0.17585,0.55141,0.011841,3.6702,105.87,118.58,0
5.6258,-1.2734,-0.31628,0.28272,0.73495,0.013443,9.4327,119.87,117.98,0
0.65961,0.71812,0.24975,0.13969,0.69282,0.024813,7.5701,134.04,118.08,0
-0.31896,0.32513,-0.053204,0.13041,0.53466,0.017309,8.8872,147.76,118.27,0
1.1982,-0.40335,-0.069239,0.13838,0.5616,0.017689,10.178,161.96,117.67,0
2.6733,-0.22695,0.0014425,0.10288,0.3498,0.0095656,9.5239,176,117.56,0
3.1669,-0.024641,-0.06039,0.089065,0.31885,0.0091821,10.706,190.03,117.54,0
2.0668,-0.79626,0.11687,0.08978,0.31475,0.0091179,10.35,203.98,118.18,0
-0.29185,0.91805,-0.57549,0.20036,0.5394,0.011576,12.588,218.1,118,0
-0.81967,-0.78997,0.057234,0.044701,0.32982,0.017623,-3.1087,245.84,117.99,0
-1.408,0.11386,-0.12265,0.051978,0.58605,0.043702,-4.766,259.89,117.97,0
-0.67978,1.0552,0.021474,0.057034,0.78563,0.073912,-3.3893,273.94,117.96,0
-0.24946,1.2109,0.099855,0.044997,0.84507,0.098675,-1.9536,287.98,117.96,0
