"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
14.315,-0.15909,-0.034956,0.11474,1.5515,0.13063,6.3836,204,-36.043,0
14.463,-0.15496,-0.025659,0.12003,1.6032,0.13258,4.3379,218.01,-36.042,0
14.585,-0.14552,-0.013265,0.12436,1.6463,0.13418,2.4891,232.02,-36.04,0
14.68,-0.1374,0.00076597,0.12814,1.6829,0.13549,0.94923,246.03,-36.036,0
14.739,-0.12027,0.012227,0.13089,1.7089,0.1364,-0.31077,260.04,-36.032,0
14.755,-0.089892,0.018637,0.13219,1.7203,0.13678,-1.0553,274.04,-36.029,0
14.739,-0.06868,0.024391,0.13345,1.7298,0.13707,-1.1653,288.03,-36.025,0
14.711,-0.06465,0.031893,0.13425,1.7378,0.13731,-0.9638,302.02,-36.023,0
14.674,-0.069637,0.042732,0.13427,1.7414,0.13739,-0.65287,316.01,-36.021,0
14.651,-0.07266,0.049469,0.13394,1.7402,0.13732,-0.48892,330,-36.02,0
10.02,-0.18415,0.015332,0.10085,1.461,0.12739,59.841,-20,-21.939,0
10.059,-0.32011,0.025679,0.12065,1.4229,0.11104,59.167,-5.948,-21.928,0
10.245,-0.66813,0.049837,0.1281,1.3161,0.092779,57.156,8.0822,-21.91,0
10.605,-0.95268,0.073825,0.11465,1.2292,0.090102,53.734,22.078,-21.895,0
11.1,-1.1303,0.094059,0.10481,1.1634,0.088004,48.608,36.043,-21.893,0
11.596,-1.1622,0.10685,0.096367,1.1044,0.085983,42.95,49.996,-21.917,0
12.018,-1.1644,0.10746,0.09407,1.076,0.084848,38.046,63.973,-21.97,0
12.49,-1.2158,0.10575,0.10067,1.1058,0.085725,32.997,77.983,-22.024,0
13.048,-1.1714,0.10595,0.11728,1.2,0.088611,26.638,92.011,-22.055,0
13.522,-0.97943,0.097121,0.13699,1.3201,0.092173,20.679,106.03,-22.064,0
13.831,-0.72048,0.073779,0.15293,1.4201,0.095162,16.386,120.03,-22.063,0
13.99,-0.47005,0.037017,0.16381,1.491,0.097404,13.809,134.01,-22.062,0
14.064,-0.28236,-0.0087768,0.17092,1.541,0.099085,12.561,148,-22.065,0
14.146,-0.20874,-0.050399,0.17852,1.5893,0.10065,11.655,161.99,-22.072,0
14.273,-0.20484,-0.069066,0.1889,1.6507,0.10246,10.249,175.98,-22.078,0
14.42,-0.2216,-0.068494,0.20245,1.728,0.10459,8.2953,189.99,-22.083,0
14.552,-0.23838,-0.052829,0.21857,1.8157,0.10689,6.0901,204,-22.085,0
14.643,-0.24867,-0.025407,0.23591,1.9095,0.10928,3.9115,218.01,-22.083,0
14.673,-0.24996,0.005638,0.25118,1.9932,0.11138,1.9637,232.03,-22.077,0
14.633,-0.24099,0.037048,0.2634,2.0621,0.11313,0.42683,246.04,-22.069,0
14.305,-0.19052,0.089684,0.27601,2.4576,0.14261,-0.83031,260.05,-22.061,0
13.981,-0.14139,0.11203,0.27494,2.7831,0.17045,-1.8816,274.05,-22.055,0
13.844,-0.10487,0.10906,0.26447,2.7252,0.16907,-1.7776,288.04,-22.049,0
13.696,-0.092577,0.10645,0.25467,2.6707,0.16773,-1.2415,302.03,-22.044,0
13.534,-0.10053,0.10408,0.24301,2.6027,0.16595,-0.7907,316.02,-22.04,0
13.443,-0.10864,0.10277,0.23448,2.5505,0.16453,-0.63037,330,-22.038,0
10.002,-0.18963,0.01319,0.15194,1.4643,0.097174,63.89,-20,-7.9247,0
10.01,-0.50543,0.031171,0.16205,1.3868,0.080335,64.015,-5.9205,-7.9084,0
10.212,-1.1933,0.063274,0.16172,1.259,0.062311,62.219,8.1214,-7.8844,0
10.712,-1.852,0.092964,0.14203,1.1538,0.059834,57.494,22.12,-7.8562,0
11.523,-2.2204,0.1289,0.12683,1.0697,0.057764,49.109,36.057,-7.8408,0
12.23,-2.0969,0.15027,0.13533,1.0995,0.058488,40.801,49.966,-7.8699,0
12.523,-1.9942,0.11186,0.17432,1.2722,0.062468,37.302,63.929,-7.9642,0
13.033,-2.2763,0.07053,0.23174,1.5308,0.067962,32.651,77.961,-8.0504,0
13.762,-2.1653,0.068758,0.33947,1.9813,0.076475,22.194,92.024,-8.0881,0
14.045,-1.75,0.14294,0.43141,2.3669,0.083111,14.76,106.05,-8.0914,0
14.007,-1.2904,0.22972,0.4408,2.4371,0.084399,10.256,120.04,-8.0833,0
13.763,-0.75337,0.21049,0.41254,2.3497,0.083107,8.1715,134.02,-8.0822,0
13.476,-0.32689,0.10571,0.38474,2.2341,0.081245,9.301,147.99,-8.0911,0
13.306,-0.15733,0.016476,0.39186,2.2436,0.081391,10.565,161.97,-8.1029,0
13.245,-0.14091,-0.010638,0.41646,2.3398,0.082981,9.8498,175.97,-8.1138,0
13.187,-0.17322,-0.00073915,0.44273,2.4486,0.084768,7.7934,189.97,-8.1222,0
13.065,-0.21079,0.032049,0.45861,2.5214,0.085968,5.2895,203.99,-8.1253,0
12.857,-0.22735,0.059443,0.46357,2.5506,0.086463,2.8691,218.02,-8.1211,0
12.587,-0.22003,0.072081,0.46023,2.5443,0.086382,0.75292,232.04,-8.1108,0
12.297,-0.18613,0.073323,0.45217,2.5174,0.085963,-1.056,246.06,-8.0992,0
12.044,-0.12405,0.10018,0.4311,2.7625,0.1125,-2.2814,260.07,-8.092,0
11.657,-0.043205,0.12277,0.37775,3.1772,0.1635,-2.1971,274.06,-8.0809,0
11.264,0.019629,0.11452,0.33646,3.2728,0.18547,-2.1609,288.05,-8.0724,0
11.096,0.031597,0.098963,0.30804,3.0911,0.18059,-1.3862,302.04,-8.0642,0
10.911,0.014666,0.079207,0.28066,2.9086,0.17546,-0.77552,316.02,-8.058,0
10.808,-0.002641,0.067867,0.26217,2.7834,0.17191,-0.5649,330,-8.0547,0
9.9905,-0.1821,0.01146,0.20309,1.4673,0.066924,71.572,-20,6.0748,0
9.9796,-0.75254,0.045902,0.18113,1.3576,0.064543,71.438,-5.8987,6.0894,0
9.9693,-1.5814,0.043519,0.29026,1.1713,0.031672,70.617,8.1714,6.122,0
10.45,-2.9968,0.060902,0.23458,1.0154,0.029644,64.799,22.193,6.1706,0
12.051,-3.9357,0.058285,0.21044,0.9403,0.028608,46.571,36.09,6.2034,0
13.38,-2.9229,0.064075,0.28236,1.1197,0.03101,29.42,49.885,6.2,0
12.037,-1.6575,0.0075719,0.35799,1.3035,0.033275,38.304,63.847,6.0213,0
10.85,-2.7395,0.13667,0.99513,2.545,0.045117,38.615,77.918,5.9012,0
10.657,-2.6427,0.28127,1.3029,3.1957,0.050431,13.9,92.071,5.8682,0
8.1463,-1.9763,0.4274,0.81126,2.3812,0.043989,10.146,106.1,5.8858,0
2.8306,-1.3758,0.48559,0.52937,1.7557,0.038212,7.0236,120.06,5.9092,0
1.3167,-1.7539,0.26793,0.55035,1.804,0.038724,3.2544,134.02,5.9031,0
3.5592,-0.74401,-0.16484,0.67724,2.1196,0.041723,6.3116,147.98,5.8781,0
6.402,-0.0056384,-0.27175,0.62663,2.0488,0.04106,9.7794,161.95,5.8567,0
7.865,0.15488,-0.17717,0.54209,1.8354,0.038992,9.4383,175.94,5.8407,0
8.5079,0.13781,-0.10574,0.47313,1.664,0.037237,7.2763,189.95,5.8277,0
8.753,0.07878,-0.066618,0.41875,1.5303,0.035808,4.5723,203.98,5.8222,0
8.7884,0.045285,-0.049055,0.37561,1.4204,0.034587,1.9887,218.02,5.829,0
8.7134,0.04622,-0.042929,0.34268,1.3337,0.033591,-0.24708,232.07,5.847,0
8.603,0.062729,-0.037351,0.31799,1.2645,0.032774,-2.1363,246.09,5.8674,0
8.4789,0.093195,-0.00063547,0.27258,1.7945,0.073191,-3.1161,260.09,5.8783,0
8.4184,0.11412,0.03112,0.23497,2.0985,0.11694,-2.8564,274.08,5.8902,0
8.4477,0.12844,0.051249,0.22486,2.4661,0.16085,-2.1029,288.07,5.9038,0
8.3462,0.13909,0.038987,0.20325,2.314,0.15634,-1.2909,302.05,5.9161,0
8.2337,0.12333,0.019302,0.18365,2.1689,0.15179,-0.63754,316.02,5.9251,0
8.1705,0.10616,0.0076145,0.171,2.0724,0.14874,-0.38746,330,5.9299,0
9.9818,-0.19239,0.017036,0.20314,1.4674,0.066934,79.794,-20,20.058,0
9.8334,-0.81559,0.067339,0.18087,1.3563,0.064516,80.397,-5.8863,20.066,0
9.2886,-1.8383,0.092408,0.28508,1.1574,0.031496,84.149,8.2045,20.087,0
8.6266,-4.4394,0.10055,0.21628,0.96213,0.028916,83.787,22.251,20.188,0
-2.6102,0.0085328,-0.29977,1.4127,2.9643,0.043247,7.6247,49.699,20.296,0
-3.6691,0.90737,0.23934,2.1351,4.4423,0.05875,30.117,63.752,19.954,0
4.3738,-8.4149,-0.21884,1.5557,3.5703,0.052795,21.506,77.747,19.801,0
-1.5661,0.86378,0.1561,0.25787,1.0874,0.03058,2.2331,92.26,19.776,0
-1.5171,-0.68822,-0.044606,0.35581,1.3098,0.033388,5.374,106.15,19.891,0
-0.89885,-2.0401,-0.23916,0.45884,1.5547,0.036193,5.1497,120.08,19.931,0
-0.26531,-2.2323,-0.33802,0.54155,1.7486,0.03823,5.9946,134.01,19.881,0
1.1243,-1.3904,-0.37745,0.52248,1.7561,0.038282,9.0904,147.95,19.81,0
2.8404,-0.61123,-0.31556,0.38414,1.452,0.035012,10.7,161.91,19.771,0
4.2732,-0.24376,-0.19903,0.27001,1.1455,0.031336,9.9071,175.9,19.752,0
5.377,-0.10987,-0.11821,0.20234,0.93525,0.028513,7.4184,189.9,19.735,0
6.2312,-0.012372,-0.076692,0.17681,0.83896,0.027113,4.0315,203.95,19.726,0
6.8242,0.13794,-0.062347,0.17008,0.81026,0.026682,0.78342,218.04,19.737,0
7.157,0.27949,-0.059864,0.16924,0.80697,0.026635,-1.5809,232.11,19.767,0
7.2945,0.33796,-0.049618,0.1688,0.80628,0.026628,-2.9789,246.13,19.808,0
7.1999,0.29001,-0.022603,0.12974,1.0769,0.057885,-3.391,260.13,19.836,0
6.9972,0.25036,0.014983,0.11748,1.2942,0.093506,-2.7441,274.11,19.858,0
6.8542,0.22875,0.019394,0.10566,1.497,0.12823,-2.1032,288.08,19.88,0
6.7469,0.22827,0.016302,0.099305,1.4399,0.12597,-1.2934,302.06,19.897,0
6.6389,0.20947,0.0061459,0.093132,1.3843,0.12372,-0.62288,316.03,19.91,0
6.5809,0.19331,-0.0010712,0.089432,1.3495,0.12231,-0.35016,330,19.917,0
9.973,-0.16022,0.022812,0.20313,1.4671,0.066941,87.522,-20,34.034,0
9.7104,-0.67061,0.09105,0.18069,1.3555,0.06451,88.802,-5.9111,34.034,0
8.6748,-1.3042,0.13207,0.28041,1.1447,0.031335,96.831,8.1761,34.009,0
6.062,-1.3848,0.18757,0.23737,0.8961,0.024771,114.94,22.359,33.805,0
-1.8973,2.6341,0.12267,0.8572,1.5201,0.018835,16.816,49.712,33.67,0
2.9784,-3.4337,-0.32741,1.0303,2.6638,0.046306,15.375,63.791,33.869,0
-0.041385,-9.1571,-1.6624,2.317,2.848,0.025112,71.497,77.736,34,0
-0.85668,0.86805,0.30526,0.16335,0.61645,0.018351,0.64547,92.07,33.977,0
-2.4747,-1.0576,0.10032,0.14618,0.71415,0.02532,0.71625,106.11,34.069,0
-2.2987,-1.3747,-0.14093,0.19768,0.87035,0.027793,4.2484,120.09,34.043,0
-0.978,-1.879,-0.1793,0.21908,0.96173,0.029076,8.5235,133.98,33.848,0
0.77,-1.1552,-0.21263,0.20384,0.94033,0.028754,10.659,147.9,33.677,0
1.9444,-0.60776,-0.2019,0.16018,0.80736,0.026739,11.346,161.86,33.623,0
3.0219,-0.64544,-0.11236,0.12757,0.68581,0.024735,10.693,175.82,33.618,0
4.1769,-0.79028,-0.02698,0.11806,0.63922,0.023924,7.9214,189.82,33.603,0
5.3358,-0.72125,-4.9698e-05,0.12467,0.65576,0.024204,3.3889,203.87,33.59,0
6.1724,-0.23749,0.004108,0.13462,0.68733,0.024734,-1.1317,218.08,33.616,0
6.5399,0.23287,-0.0117,0.14261,0.71294,0.025155,-3.3858,232.22,33.649,0
6.6664,0.48426,-0.023198,0.14965,0.73697,0.025544,-4.0695,246.21,33.734,0
6.6073,0.5241,-0.041812,0.11515,0.9835,0.055521,-3.7442,260.18,33.79,0
6.3294,0.47899,-0.019238,0.097827,1.1155,0.086968,-2.7584,274.14,33.827,0
6.0919,0.43601,-0.027986,0.07958,1.229,0.11744,-2.1553,288.1,33.858,0
5.955,0.39954,-0.02554,0.075466,1.1898,0.1157,-1.312,302.06,33.882,0
5.8218,0.34643,-0.027521,0.070099,1.1394,0.11337,-0.63493,316.03,33.898,0
5.7524,0.3138,-0.030448,0.066129,1.1018,0.11162,-0.36441,330,33.906,0
9.9709,-0.11553,0.027789,0.20323,1.4669,0.06697,93.421,-20,48.009,0
9.6788,-0.47886,0.11289,0.18056,1.3558,0.06454,94.892,-5.9817,48.02,0
8.6449,-0.97569,0.15991,0.27972,1.1429,0.031318,103.03,7.9912,48.042,0
8.0779,-2.273,0.20061,0.20454,0.92578,0.0284,107.12,21.83,48.132,0
12.335,1.0027,0.16832,0.38754,1.0897,0.023638,58.16,36.242,48.39,0
12.345,0.45519,0.21212,0.53069,1.6967,0.037514,50.723,49.829,47.791,0
9.9774,-3.7491,0.30609,1.5141,2.6085,0.03509,41.191,63.652,47.629,0
1.6921,8.2764,-0.83099,2.2038,2.8541,0.025154,74.88,77.736,47.873,0
-1.1532,0.85962,0.072771,0.31628,0.71869,0.013422,-3.0561,92.168,48.195,0
-2.3159,0.44898,0.010283,0.15279,0.71576,0.026154,-0.93954,106.04,48.638,0
-2.3979,-1.4503,-0.2749,0.090998,0.55371,0.022945,2.6164,120.23,48.219,0
-0.61136,-2.8671,-0.096849,0.12786,0.68027,0.024932,8.0975,133.9,47.785,0
0.31638,-0.75284,-0.10999,0.1241,0.65053,0.0243,9.5827,147.86,47.452,0
0.14349,-0.36,-0.17516,0.10644,0.60407,0.023367,11.436,161.82,47.429,0
1.1846,-1.23,-0.31271,0.14094,0.73937,0.025502,12.176,175.74,47.477,0
3.1416,-1.6108,-0.35897,0.19589,0.9137,0.028195,9.0793,189.77,47.496,0
4.6987,-1.7743,-0.19223,0.24665,0.82593,0.020828,2.0078,203.59,47.382,0
5.5869,-0.16074,-0.12024,0.21195,0.76597,0.020366,-5.2273,218.11,47.587,0
5.616,0.51308,-0.13144,0.17604,0.83265,0.027025,-6.5765,232.4,47.538,0
5.691,0.83761,-0.10198,0.15593,0.76302,0.025959,-5.7208,246.28,47.701,0
5.4859,0.89764,-0.057401,0.12461,1.0378,0.056914,-4.297,260.21,47.762,0
5.2793,0.8261,-0.071221,0.10608,1.1804,0.089459,-2.8974,274.15,47.804,0
5.0562,0.73871,-0.10513,0.086239,1.2948,0.12029,-2.1767,288.11,47.842,0
5.0107,0.66912,-0.10392,0.076829,1.2067,0.11646,-1.2213,302.07,47.871,0
4.9473,0.57915,-0.10051,0.066127,1.0986,0.11141,-0.54467,316.03,47.89,0
4.9105,0.52746,-0.098667,0.058778,1.0219,0.10776,-0.29001,330,47.9,0
9.9734,-0.085622,0.031641,0.20305,1.4674,0.06704,97.565,-20,61.97,0
9.7112,-0.32866,0.13252,0.18053,1.3564,0.064602,98.889,-6.0291,61.992,0
8.4536,-0.34651,0.20268,0.27983,1.1433,0.031338,108.51,7.8957,62.038,0
4.2687,-0.21969,0.35584,0.18177,0.85575,0.027377,133.13,21.826,62.055,0
-2.0749,0.5624,0.076149,0.97768,2.5955,0.045796,52.618,49.913,62.007,0
-0.35615,-2.0659,0.39755,0.22293,0.6334,0.012508,-19.271,77.409,61.985,0
-0.92863,-0.82808,0.013438,0.10642,0.49241,0.017184,1.2797,120.02,62.015,0
0.070156,-3.5565,0.1438,0.092963,0.52857,0.022118,6.2298,133.59,61.836,0
-1.1587,0.027076,-0.53136,0.12458,0.53077,0.016875,11.215,161.85,61.407,0
0.26857,-0.064799,-0.79104,0.21144,0.75362,0.019857,12.797,175.85,61.434,0
-0.57088,0.39032,0.030594,0.044792,0.20845,0.0075126,8.1237,190.03,61.638,0
-0.10697,0.96133,-0.24237,0.072394,0.27388,0.0085518,9.2283,203.8,61.977,0
-0.7861,-0.44694,0.0085982,0.10692,0.58915,0.023037,-7.9699,232.29,61.854,0
-0.39947,-0.44073,-0.10945,0.17804,0.82538,0.026902,-6.3927,246.26,61.743,0
1.5346,0.43105,-0.19105,0.15682,1.2092,0.061119,-4.7298,260.2,61.752,0
2.7919,0.84745,-0.23758,0.11553,1.2488,0.091517,-3.4567,274.14,61.791,0
3.3624,0.90229,-0.25586,0.083832,1.2847,0.1198,-2.3824,288.1,61.834,0
3.5685,0.85934,-0.2317,0.067953,1.124,0.11255,-1.275,302.06,61.867,0
3.7116,0.78018,-0.20704,0.055324,0.98117,0.10557,-0.49744,316.03,61.889,0
3.7769,0.72995,-0.19278,0.048365,0.89804,0.1014,-0.19046,330,61.9,0
9.9982,-0.15452,0.033042,0.20283,1.4668,0.067115,101.79,-20,75.91,0
10.068,-0.57826,0.14956,0.18087,1.36,0.064763,101.37,-6.0198,75.916,0
9.981,-0.10266,0.1454,0.29162,1.1764,0.031791,99.722,7.9131,75.962,0
9.4739,2.7316,0.17275,0.22652,0.99574,0.029392,99.079,21.731,76.05,0
10.946,-0.079557,0.17613,0.4427,1.2054,0.024907,65.932,36.17,75.965,0
11.379,-8.7506,0.034727,1.2094,2.3528,0.033699,20.704,49.613,76.165,0
11.335,5.5363,0.15138,2.5754,3.6959,0.036164,-30.796,63.813,76.415,0
7.5771,-1.5928,-0.12204,1.7752,2.5191,0.023801,6.9757,77.974,76.396,0
2.5078,-2.9791,-0.024804,0.11148,0.52541,0.017749,2.7082,120.2,76.262,0
-0.73692,-2.7842,0.22003,0.11639,0.57405,0.020453,8.4437,133.62,75.886,0
0.49709,-0.90255,0.074629,0.094859,0.32331,0.009223,11.813,147.94,76.5,0
-0.29873,0.034843,-0.22656,0.069799,0.27478,0.0085373,11.469,203.62,76.033,0
3.351,-0.09372,-0.12446,0.13335,0.6834,0.024647,-8.1124,232.34,75.799,0
3.129,-0.12261,-0.12425,0.15813,0.78625,0.026331,-5.7338,246.22,75.673,0
2.1961,0.43318,-0.011399,0.13278,1.0928,0.058306,-4.5389,260.15,75.727,0
1.9315,0.82485,-0.11988,0.093414,1.0937,0.086215,-3.687,274.11,75.787,0
2.2696,0.97336,-0.18328,0.06925,1.1326,0.11295,-2.5892,288.07,75.838,0
2.3333,0.92484,-0.21339,0.053852,0.96403,0.10482,-1.4806,302.05,75.874,0
2.512,0.85213,-0.21691,0.043954,0.8415,0.098391,-0.62158,316.02,75.896,0
2.6245,0.80668,-0.21164,0.039837,0.78603,0.095379,-0.2298,330,75.907,0
10.035,-0.44787,0.045942,0.20256,1.4678,0.067201,113.46,-20,89.861,0
10.456,-1.9478,0.23618,0.1825,1.3664,0.064934,110.4,-5.9733,89.827,0
12.826,-2.5775,0.254,0.33787,1.2947,0.033224,78.74,8.0166,89.818,0
13.43,3.0722,0.34512,0.38185,1.3872,0.034283,58.423,22.077,89.863,0
6.0248,1.6642,0.82788,0.34662,1.2955,0.033259,129.89,35.888,90.025,0
-0.58134,-1.008,-2.7032,1.5192,2.1224,0.021891,149.02,49.707,90,0
0.98504,1.0575,0.27351,0.036859,0.19774,0.0073211,-11.211,64.689,90,0
-0.040352,-0.0073075,0.14531,0.046127,0.1864,0.0070636,11.479,90.918,90.534,0
0.38632,-2.5754,0.34885,0.26119,1.0674,0.030593,13.133,106.13,90.023,0
-0.14403,-0.95748,0.094858,0.11297,0.50332,0.016883,13.319,120.09,89.615,0
-1.849,-2.4212,-0.47999,0.19098,0.90316,0.028137,11.875,133.96,89.928,0
2.1612,-3.2183,0.21844,0.19355,0.55397,0.011799,6.1695,217.66,89.341,0
-1.1565,0.12741,-0.18111,0.31828,0.75939,0.01353,-13.487,232.02,89.678,0
3.1713,0.40986,0.068669,0.19046,0.83297,0.026721,-8.2413,246.13,89.593,0
4.0097,1.2763,0.1307,0.11704,0.99702,0.055852,-7.7513,260.06,89.749,0
2.9708,1.5676,0.13793,0.085086,1.0087,0.082831,-4.4729,274.05,89.817,0
1.9508,1.3358,0.059225,0.06082,1.0274,0.10803,-2.8638,288.04,89.863,0
1.6492,1.1527,-0.032257,0.047548,0.87672,0.10033,-1.6149,302.03,89.893,0
1.6432,0.96905,-0.10075,0.039533,0.77622,0.094829,-0.72632,316.02,89.912,0
1.693,0.87989,-0.12917,0.036971,0.74234,0.0929,-0.30778,330,89.921,0
9.9342,-0.6656,0.11064,0.20165,1.4635,0.067131,140.16,-20,103.87,0
8.794,-2.8131,0.43053,0.26291,1.3456,0.049396,145.49,-5.8498,103.83,0
0.71881,-12.866,-2.3088,0.63701,1.2579,0.017201,123.42,8.1902,104.13,0
0.4593,0.93382,-0.057964,2.093,3.564,0.041694,-43.206,22.435,103.82,0
0.38964,1.8971,0.31742,0.0263,0.14047,0.0062633,-14.735,63.784,103.97,0
-0.41799,-5.7814,0.41531,0.15984,0.46453,0.010862,13.41,77.871,104,0
3.5359,-5.723,-0.20224,0.49772,1.0291,0.015688,7.4752,92.473,104.28,0
-2.3956,-2.3057,0.051497,0.38185,1.3328,0.033623,12.965,106.18,104.05,0
-2.668,0.33765,-0.83523,0.13807,0.73674,0.025562,14.017,134.05,104.06,0
0.27445,-3.9022,-0.059465,0.12305,0.40269,0.010198,12.66,218.05,104,0
-0.31404,-1.2465,0.035015,0.037466,0.29307,0.016683,-9.1978,245.87,103.94,0
0.010723,0.054292,-0.23787,0.066094,0.67889,0.04676,-9.3956,259.94,103.88,0
1.2644,1.6327,0.022321,0.068053,0.88324,0.078192,-5.9453,273.98,103.89,0
1.1444,1.591,0.12478,0.052943,0.93745,0.1035,-3.3563,288,103.91,0
0.98839,1.3503,0.095733,0.042809,0.81584,0.097035,-1.7311,302.01,103.93,0
0.96519,1.0788,0.013928,0.037049,0.74048,0.09279,-0.72866,316.01,103.94,0
0.98528,0.94756,-0.035619,0.03533,0.7171,0.09142,-0.30632,330,103.94,0
9.8161,-0.25438,0.16036,0.20185,1.4644,0.067149,162.48,-20,117.92,0
7.313,-0.99649,0.68837,0.25373,1.3126,0.048943,176.87,-5.7083,117.96,0
-0.49203,-1.9872,-2.2048,0.46794,0.97169,0.015265,202.65,8.1902,118,0
-1.6446,2.269,0.75925,2.1281,3.7662,0.043135,-14.206,22.285,117.99,0
-0.66522,-0.35803,-0.54112,0.07383,0.3037,0.0088237,6.6347,36.102,117.6,0
-0.84556,-4.7765,0.51985,0.22382,0.62318,0.012458,25.327,77.871,118,0
0.16433,-0.7971,-0.10221,0.10816,0.38796,0.0098489,16.269,92.127,118.58,0
-0.74083,-0.81753,-0.31986,0.17943,0.54148,0.011737,10.884,105.87,118.58,0
5.6749,-0.96357,-0.35762,0.28181,0.7444,0.013522,13.925,119.87,117.98,0
0.28406,0.76446,0.37949,0.11916,0.61982,0.023563,12.892,134.04,118.08,0
-0.83211,0.34681,0.014288,0.10526,0.46346,0.016161,14.497,147.76,118.27,0
0.64933,-0.22101,-0.053147,0.11625,0.50135,0.0168,16.2,161.96,117.67,0
1.9689,-0.062592,-0.036572,0.0793,0.29289,0.0088163,16.152,176,117.56,0
2.6353,-0.12547,-0.069897,0.070343,0.27184,0.0085331,16.758,190.03,117.54,0
0.94676,-0.61745,0.094379,0.0692,0.27506,0.0085824,16.477,203.98,118.18,0
-0.45528,0.17325,-0.71779,0.16153,0.45298,0.010703,18.4,218.1,118,0
-0.87099,-0.84294,0.064271,0.041249,0.3143,0.017236,-8.0696,245.84,117.99,0
-1.3217,0.16931,-0.13904,0.050179,0.5742,0.043286,-8.1264,259.89,117.97,0
-0.52069,1.1898,0.043508,0.05526,0.77009,0.073214,-5.5876,273.94,117.96,0
-0.10259,1.3407,0.16158,0.043521,0.82633,0.097645,-3.3991,287.98,117.96,0
