"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
11.106,-1.0994,0.079108,0.10352,1.1536,0.087635,66.743,36.043,-21.893,0
11.624,-1.1468,0.084708,0.10154,1.124,0.086522,60.983,49.996,-21.917,0
12.117,-1.1759,0.079044,0.11346,1.1832,0.088357,55.583,63.973,-21.97,0
12.682,-1.1893,0.061464,0.13657,1.3144,0.09234,49.568,77.983,-22.024,0
13.282,-1.0388,0.039787,0.15885,1.4554,0.096583,42.405,92.011,-22.055,0
13.743,-0.77527,0.012826,0.17552,1.5722,0.10025,36.076,106.03,-22.064,0
14.04,-0.52793,-0.014667,0.18681,1.655,0.1029,31.741,120.03,-22.063,0
14.251,-0.407,-0.034336,0.1937,1.7069,0.10457,28.922,134.01,-22.062,0
14.441,-0.4065,-0.028497,0.19934,1.7467,0.10576,26.46,148,-22.065,0
14.613,-0.47158,0.0015919,0.20547,1.7856,0.10679,23.634,161.99,-22.072,0
14.739,-0.54792,0.040211,0.21431,1.8333,0.10795,20.33,175.98,-22.078,0
14.801,-0.59654,0.083195,0.22641,1.8963,0.10944,16.639,189.99,-22.083,0
14.783,-0.60792,0.12297,0.2388,1.962,0.11097,12.729,204,-22.085,0
14.694,-0.5871,0.15384,0.24967,2.0208,0.11237,8.807,218.01,-22.083,0
14.554,-0.54008,0.17136,0.25813,2.0683,0.11352,5.047,232.03,-22.077,0
14.378,-0.47477,0.17884,0.26422,2.1077,0.11461,1.7287,246.04,-22.069,0
14.007,-0.34203,0.17039,0.2741,2.4887,0.14373,-1.0011,260.05,-22.061,0
13.707,-0.23432,0.15496,0.26918,2.7874,0.17079,-2.5856,274.05,-22.055,0
13.56,-0.18411,0.14088,0.25168,2.6806,0.168,-2.708,288.04,-22.049,0
13.389,-0.17199,0.12691,0.23686,2.5875,0.16548,-2.1055,302.03,-22.044,0
13.203,-0.18233,0.1115,0.22023,2.4758,0.16227,-1.3167,316.02,-22.04,0
13.101,-0.18997,0.10235,0.20869,2.3956,0.15993,-0.92464,330,-22.038,0
10.002,-0.18813,0.012655,0.15202,1.4656,0.097231,82.078,-20,-7.9247,0
10.011,-0.48389,0.029143,0.16214,1.3882,0.080381,82.184,-5.9205,-7.9084,0
10.216,-1.158,0.058179,0.16181,1.2579,0.062286,80.358,8.1214,-7.8844,0
10.726,-1.7914,0.083406,0.14067,1.1491,0.059715,75.551,22.12,-7.8562,0
11.538,-2.1184,0.10872,0.13864,1.1105,0.058775,67.134,36.057,-7.8408,0
12.216,-1.9882,0.10526,0.19052,1.3408,0.063988,59.317,49.966,-7.8699,0
12.636,-1.9938,0.046535,0.25713,1.6515,0.07044,55.845,63.929,-7.9642,0
13.419,-2.2651,0.025337,0.31145,1.9002,0.075279,48.936,77.961,-8.0504,0
14.164,-2.0125,0.10305,0.41557,2.3005,0.082093,36.545,92.024,-8.0881,0
14.328,-1.4313,0.16331,0.45918,2.4839,0.085109,28.442,106.05,-8.0914,0
14.143,-0.88779,0.15236,0.4386,2.4474,0.084749,25.769,120.04,-8.0833,0
13.833,-0.5939,0.10953,0.39819,2.311,0.082619,25.995,134.02,-8.0822,0
13.528,-0.55657,0.096673,0.38467,2.257,0.081721,25.446,147.99,-8.0911,0
13.198,-0.60132,0.10464,0.39398,2.2913,0.082282,23.015,161.97,-8.1029,0
12.813,-0.63789,0.11691,0.41111,2.3579,0.083373,19.404,175.97,-8.1138,0
12.402,-0.63806,0.11483,0.42363,2.41,0.084228,15.304,189.97,-8.1222,0
12.003,-0.5999,0.096112,0.42742,2.43,0.084558,11.166,203.99,-8.1253,0
11.645,-0.52841,0.065445,0.42431,2.4198,0.084394,7.171,218.02,-8.1211,0
11.346,-0.4314,0.029832,0.41851,2.3986,0.084049,3.3894,232.04,-8.1108,0
11.115,-0.31618,-0.000249,0.41041,2.3681,0.083552,0.051536,246.06,-8.0992,0
10.997,-0.20413,0.023238,0.39622,2.6417,0.11051,-2.2643,260.07,-8.092,0
10.791,-0.092292,0.056145,0.3485,3.044,0.1603,-2.5077,274.06,-8.0809,0
10.509,-0.0067541,0.048828,0.3029,3.073,0.18002,-2.5168,288.05,-8.0724,0
10.38,0.011392,0.029349,0.27294,2.8755,0.17453,-1.7418,302.04,-8.0642,0
10.231,-0.00872,0.0087563,0.24425,2.6742,0.16864,-0.96395,316.02,-8.058,0
10.148,-0.025745,-0.0024151,0.22505,2.5356,0.16454,-0.62522,330,-8.0547,0
9.9907,-0.18097,0.011049,0.20337,1.4677,0.066932,89.655,-20,6.0748,0
9.9833,-0.72222,0.044089,0.18106,1.3572,0.064534,89.507,-5.8987,6.0894,0
9.9882,-1.5453,0.040804,0.29058,1.1725,0.031687,88.596,8.1714,6.122,0
10.51,-2.9226,0.056476,0.23288,1.0147,0.029633,82.469,22.193,6.1706,0
12.162,-3.7778,0.049569,0.26227,1.0524,0.030129,63.873,36.09,6.2034,0
13.278,-2.5129,0.038711,0.41852,1.4429,0.034876,49.102,49.885,6.2,0
12.049,-1.9635,-0.061721,0.5166,1.6793,0.037385,60.87,63.847,6.0213,0
10.623,-2.9155,0.31906,1.1604,2.9284,0.048264,54.102,77.918,5.9012,0
10.252,-2.7148,0.30086,1.1731,3.0119,0.04907,27.839,92.071,5.8682,0
8.4514,-1.7009,0.33819,0.69744,2.1173,0.041624,20.424,106.1,5.8858,0
7.2684,-0.65091,0.15503,0.50449,1.6999,0.037655,17.704,120.06,5.9092,0
7.9939,0.16682,-0.08821,0.4874,1.6773,0.037442,22.144,134.02,5.9031,0
8.4428,0.17046,-0.13536,0.48485,1.681,0.037476,24.109,147.98,5.8781,0
8.5681,-0.016153,-0.099625,0.45668,1.6143,0.036762,22.072,161.95,5.8567,0
8.5012,-0.17517,-0.076244,0.41582,1.5144,0.035666,18.695,175.94,5.8407,0
8.3989,-0.28075,-0.067492,0.3752,1.411,0.034499,14.792,189.95,5.8277,0
8.3169,-0.30904,-0.063041,0.34114,1.3204,0.033446,10.684,203.98,5.8222,0
8.252,-0.25748,-0.059878,0.31544,1.2494,0.032599,6.5106,218.02,5.829,0
8.1926,-0.15735,-0.052861,0.29654,1.1968,0.031957,2.4647,232.07,5.847,0
8.1251,-0.049993,-0.039803,0.28236,1.1572,0.031464,-0.82708,246.09,5.8674,0
7.9977,0.048396,-0.0033257,0.24,1.6439,0.070326,-2.5386,260.09,5.8783,0
7.9147,0.08444,0.034243,0.21461,1.9526,0.11314,-2.6609,274.08,5.8902,0
7.9231,0.11029,0.044902,0.19914,2.2809,0.1553,-2.1133,288.07,5.9038,0
7.8481,0.13126,0.030122,0.17804,2.1267,0.15043,-1.3599,302.05,5.9161,0
7.7598,0.11281,0.013008,0.15875,1.9769,0.14545,-0.67972,316.02,5.9251,0
7.7138,0.094411,0.0038027,0.14695,1.8847,0.14241,-0.39277,330,5.9299,0
9.982,-0.19112,0.016551,0.20338,1.4668,0.066921,97.785,-20,20.058,0
9.8402,-0.79014,0.065464,0.18082,1.3567,0.064526,98.363,-5.8863,20.066,0
9.3223,-1.8112,0.088933,0.28574,1.159,0.031516,101.97,8.2045,20.087,0
8.7056,-4.4009,0.094783,0.2154,0.96118,0.028902,101.51,22.251,20.188,0
-1.6888,1.0958,-0.5008,1.3679,2.9252,0.043035,21.734,49.699,20.296,0
-2.1259,0.70496,0.18139,1.9899,4.2482,0.05754,51.926,63.752,19.954,0
5.0545,-8.2413,0.12443,1.3688,3.308,0.051,36.43,77.747,19.801,0
-1.6474,-0.2826,0.12551,0.30178,1.1733,0.031692,18.997,92.26,19.776,0
-1.5253,-1.9121,-0.17276,0.4501,1.5368,0.035953,17.924,106.15,19.891,0
-0.7909,-2.1249,-0.23334,0.58155,1.8321,0.039054,18.439,120.08,19.931,0
0.89256,-1.0351,-0.3059,0.56077,1.833,0.039075,22.198,134.01,19.881,0
3.1915,-0.14289,-0.31254,0.40576,1.508,0.03568,23.67,147.95,19.81,0
4.7224,0.074437,-0.19753,0.2896,1.1925,0.031975,21.841,161.91,19.771,0
5.6493,0.030949,-0.13488,0.23085,1.0028,0.029478,18.663,175.9,19.752,0
6.303,-0.053271,-0.10209,0.21228,0.93477,0.02852,14.658,189.9,19.735,0
6.8036,-0.064589,-0.083786,0.20632,0.91441,0.028225,10.002,203.95,19.726,0
7.1448,0.034547,-0.070709,0.20433,0.90795,0.028131,5.1776,218.04,19.737,0
7.3102,0.15603,-0.05613,0.20281,0.90484,0.028087,1.0558,232.11,19.767,0
7.329,0.21624,-0.034213,0.19995,0.89741,0.027982,-1.7084,246.13,19.808,0
7.0612,0.19768,0.012135,0.14895,1.1718,0.060224,-2.8438,260.13,19.836,0
6.7831,0.17697,0.063667,0.12617,1.3387,0.094853,-2.4978,274.11,19.858,0
6.5951,0.17658,0.069565,0.10634,1.5014,0.12871,-2.0418,288.08,19.88,0
6.4921,0.18951,0.062699,0.097565,1.4246,0.12563,-1.3022,302.06,19.897,0
6.3893,0.17098,0.050182,0.087504,1.3326,0.12173,-0.65595,316.03,19.91,0
6.3389,0.1532,0.042278,0.081555,1.2761,0.11927,-0.37971,330,19.917,0
9.9735,-0.15997,0.022244,0.20288,1.4669,0.066937,105.45,-20,34.034,0
9.7197,-0.6542,0.088651,0.18081,1.3563,0.064526,106.69,-5.9111,34.034,0
8.7237,-1.2876,0.12773,0.28086,1.1454,0.031345,114.51,8.1761,34.009,0
6.2129,-1.3409,0.17082,0.24001,0.90001,0.02482,132.43,22.359,33.805,0
-1.5904,3.3185,0.08203,0.86814,1.5135,0.018792,35.824,49.712,33.67,0
3.6796,-4.4768,-0.40466,1.3704,3.2076,0.050512,33.905,63.791,33.869,0
-0.029298,-7.6077,-1.4203,1.8441,2.539,0.023813,95.388,77.736,34,0
-0.8694,0.45643,0.15115,0.24606,0.8239,0.021131,16.343,92.07,33.977,0
-1.8917,-0.98347,-0.18634,0.3114,1.1534,0.031597,16.272,106.11,34.069,0
-0.47197,-1.6527,-0.37498,0.30895,1.198,0.03225,21.116,120.09,34.043,0
0.81075,-1.0268,-0.2696,0.23502,1.0252,0.029967,23.401,133.98,33.848,0
2.1472,-0.55459,-0.17172,0.17531,0.85144,0.027475,23.57,147.9,33.677,0
3.3013,-0.39907,-0.074305,0.143,0.73012,0.025532,21.859,161.86,33.623,0
4.285,-0.46652,-0.017646,0.14027,0.7032,0.025026,18.953,175.82,33.618,0
5.1991,-0.53806,0.0045191,0.15156,0.73444,0.02551,14.928,189.82,33.603,0
6.0854,-0.45825,0.0077943,0.16648,0.78248,0.026264,9.2097,203.87,33.59,0
6.6818,-0.044568,0.0010712,0.17903,0.82381,0.026896,3.1932,218.08,33.616,0
6.8959,0.29619,-0.013401,0.18787,0.85284,0.027328,-0.82685,232.22,33.649,0
6.9275,0.40975,-0.023294,0.19321,0.87095,0.027596,-2.9171,246.21,33.734,0
6.6748,0.39274,-0.010679,0.1476,1.1533,0.059784,-3.2445,260.18,33.79,0
6.2979,0.34237,0.035268,0.12001,1.2683,0.092163,-2.5265,274.14,33.827,0
5.9925,0.32474,0.035339,0.092826,1.361,0.12315,-2.119,288.1,33.858,0
5.8558,0.30668,0.035115,0.083432,1.2776,0.11959,-1.3504,302.06,33.882,0
5.7219,0.26081,0.027818,0.070889,1.156,0.11407,-0.69684,316.03,33.898,0
5.6556,0.22989,0.021607,0.062574,1.0701,0.11011,-0.418,330,33.906,0
9.9714,-0.11712,0.027178,0.20281,1.467,0.066972,111.35,-20,48.009,0
9.6885,-0.47347,0.11012,0.18073,1.3561,0.064547,112.78,-5.9817,48.02,0
8.6977,-0.98375,0.15357,0.28055,1.1447,0.031343,120.66,7.9912,48.042,0
8.2647,-2.289,0.1861,0.20401,0.92964,0.028456,124.1,21.83,48.132,0
12.619,1.053,0.1452,0.52198,1.2961,0.025524,74.834,36.242,48.39,0
12.141,0.48034,0.22608,0.77893,2.1672,0.042071,72.142,49.829,47.791,0
9.7589,-4.657,0.23046,1.918,3.2998,0.039782,57.069,63.652,47.629,0
1.4579,8.9532,-0.68386,2.1463,2.8848,0.025279,79.68,77.736,47.873,0
1.7825,-3.0551,-0.12671,0.42726,0.96141,0.015355,11.526,92.168,48.195,0
1.627,-0.44647,-0.57026,0.22165,0.98335,0.030229,16.993,106.04,48.638,0
0.9605,-0.50584,-0.28855,0.20706,0.88589,0.028506,21.701,120.23,48.219,0
0.55446,-1.265,0.19639,0.12055,0.63481,0.024147,23.118,133.9,47.785,0
2.1102,-1.267,-0.039642,0.1366,0.70109,0.025158,22.578,147.86,47.452,0
2.6192,-0.80304,-0.098451,0.12793,0.65897,0.024325,21.868,161.82,47.429,0
2.9604,-1.0019,-0.094495,0.1456,0.71983,0.025212,20.07,175.74,47.477,0
4.0296,-1.1702,-0.17647,0.19049,0.87402,0.027622,15.792,189.77,47.496,0
5.214,-1.4301,-0.1049,0.27421,0.86229,0.021191,8.4769,203.59,47.382,0
6.1189,0.021691,-0.07207,0.23846,0.81599,0.020932,-0.73334,218.11,47.587,0
5.9604,0.50053,-0.055795,0.22389,0.95351,0.028763,-4.2106,232.4,47.538,0
5.8964,0.66756,-0.031332,0.1965,0.87995,0.027728,-4.7382,246.28,47.701,0
5.4041,0.70045,0.018005,0.16808,1.245,0.061931,-3.8898,260.21,47.762,0
5.1673,0.62995,-0.022217,0.13368,1.3586,0.095128,-2.6789,274.15,47.804,0
4.9215,0.56467,-0.061247,0.097219,1.4112,0.12521,-2.1584,288.11,47.842,0
4.8971,0.51609,-0.055548,0.080151,1.2514,0.11841,-1.3155,302.07,47.871,0
4.8345,0.44199,-0.052511,0.06446,1.0854,0.11072,-0.64177,316.03,47.89,0
4.7981,0.39713,-0.052319,0.05582,0.98711,0.10603,-0.3597,330,47.9,0
9.9737,-0.088382,0.031096,0.20286,1.4672,0.067036,115.58,-20,61.97,0
9.7189,-0.33022,0.1299,0.18061,1.3567,0.064609,116.86,-6.0291,61.992,0
8.4916,-0.36594,0.19237,0.28079,1.1456,0.031367,126.29,7.8957,62.038,0
4.4067,-0.24374,0.33008,0.18747,0.86747,0.027564,150.87,21.826,62.055,0
-2.3155,1.2836,0.1843,1.1472,2.883,0.048038,71.519,49.913,62.007,0
-0.45624,-2.438,0.19674,0.16562,0.49091,0.011108,2.1424,77.409,61.985,0
-1.1808,0.063689,0.059516,0.13119,0.56218,0.018265,20.59,120.02,62.015,0
0.066288,-2.717,-0.0539,0.18341,0.81148,0.026943,23.204,133.59,61.836,0
-0.63244,-0.046332,-0.37315,0.13788,0.54992,0.017117,21.774,161.85,61.407,0
0.89476,-0.32725,-0.62962,0.23262,0.80395,0.02049,21.771,175.85,61.434,0
0.71999,-0.017972,0.029927,0.074806,0.26962,0.0084593,15.105,190.03,61.638,0
0.25389,1.6769,-0.18972,0.10998,0.3627,0.0097221,17.027,203.8,61.977,0
0.11547,-0.17039,-0.040874,0.1434,0.70011,0.024954,-6.254,232.29,61.854,0
0.13073,-0.32806,-0.22334,0.2474,1.0202,0.029691,-5.3909,246.26,61.743,0
1.4323,0.31926,-0.32838,0.19104,1.3825,0.065011,-4.2423,260.2,61.752,0
2.6221,0.63267,-0.27532,0.11925,1.2837,0.092335,-3.147,274.14,61.791,0
3.214,0.66766,-0.22895,0.082734,1.275,0.11918,-2.2816,288.1,61.834,0
3.42,0.63891,-0.18587,0.064359,1.0815,0.11042,-1.3571,302.06,61.867,0
3.5391,0.57695,-0.15398,0.052688,0.94528,0.10378,-0.6088,316.03,61.889,0
3.593,0.53634,-0.13924,0.047759,0.88375,0.1007,-0.28146,330,61.9,0
9.9985,-0.15791,0.032554,0.20274,1.468,0.067141,119.91,-20,75.91,0
10.072,-0.58137,0.14728,0.18095,1.3595,0.06475,119.46,-6.0198,75.916,0
10.006,-0.11917,0.14017,0.29187,1.1771,0.031799,117.63,7.9131,75.962,0
9.6192,2.6708,0.14694,0.22908,0.99308,0.029355,116.39,21.731,76.05,0
11.13,-0.17344,0.1459,0.58129,1.423,0.026811,85.245,36.17,75.965,0
11.905,-8.1475,0.31581,1.4522,2.7061,0.036287,41.376,49.613,76.165,0
12.226,4.9388,0.078066,2.5709,3.7357,0.036241,-6.6523,63.813,76.415,0
6.3035,-1.1076,0.27158,1.3322,2.0818,0.021793,25.092,77.974,76.396,0
2.7563,-1.7658,0.0087928,0.12608,0.54865,0.018078,18.12,120.2,76.262,0
2.6172,-2.2345,0.20206,0.15609,0.66641,0.021812,24.229,133.62,75.886,0
3.8399,0.20198,-0.20974,0.17482,0.4932,0.0112,19.416,147.94,76.5,0
-0.45117,1.6315,-0.17249,0.089513,0.33077,0.0093059,17.658,203.62,76.033,0
3.2835,-0.098455,-0.16828,0.18173,0.81603,0.026732,-6.3521,232.34,75.799,0
2.8359,-0.05607,0.083916,0.17782,0.8209,0.02686,-5.2907,246.22,75.673,0
2.1033,0.57407,-0.056535,0.16601,1.2396,0.061827,-4.472,260.15,75.727,0
2.0563,0.69748,-0.16129,0.10123,1.1379,0.087547,-3.3312,274.11,75.787,0
2.3758,0.75602,-0.17383,0.069319,1.1325,0.11297,-2.3662,288.07,75.838,0
2.4222,0.70954,-0.17043,0.053049,0.94734,0.10401,-1.4378,302.05,75.874,0
2.5153,0.63329,-0.15407,0.045098,0.84661,0.098743,-0.66812,316.02,75.896,0
2.5747,0.58683,-0.14454,0.042764,0.8146,0.096998,-0.30471,330,75.907,0
10.035,-0.45042,0.045533,0.20245,1.467,0.067185,131.7,-20,89.861,0
10.453,-1.9451,0.23387,0.18221,1.3681,0.06497,128.65,-5.9733,89.827,0
12.843,-2.6035,0.23615,0.36116,1.3404,0.033745,97.045,8.0166,89.818,0
13.543,2.9994,0.29874,0.45875,1.5546,0.036103,76.331,22.077,89.863,0
6.8594,1.8711,0.6214,0.41502,1.4659,0.035212,145.19,35.888,90.025,0
-0.2811,-0.64818,-2.739,1.4959,2.1432,0.02199,170.96,49.707,90,0
0.94586,-0.1965,0.11104,0.032195,0.18887,0.0071678,10.948,64.689,90,0
0.13675,-0.072294,0.10817,0.046946,0.19163,0.0071996,26.159,90.918,90.534,0
1.8412,-4.0415,0.20163,0.29917,1.2009,0.03229,30.658,106.13,90.023,0
1.0515,-1.6768,0.11355,0.1233,0.5532,0.017753,25.822,120.09,89.615,0
-0.45405,-2.1165,-0.24014,0.18771,0.86642,0.027591,23.149,133.96,89.928,0
2.0488,-2.8152,0.24143,0.21953,0.60281,0.012276,9.8683,217.66,89.341,0
0.96671,0.64053,0.0020837,0.23067,0.62196,0.012428,-10.95,232.02,89.678,0
3.6462,0.79006,0.098946,0.24936,1.0192,0.029507,-8.5944,246.13,89.593,0
3.8701,1.1552,0.14719,0.15143,1.1641,0.060048,-7.3621,260.06,89.749,0
2.9976,1.3449,0.092078,0.10764,1.1604,0.088018,-4.0408,274.05,89.817,0
2.2079,1.1501,0.0008147,0.068809,1.1176,0.11229,-2.6277,288.04,89.863,0
2.0111,1.0009,-0.05131,0.052,0.92879,0.10307,-1.5097,302.03,89.893,0
1.9635,0.82393,-0.076994,0.044033,0.82937,0.097815,-0.70405,316.02,89.912,0
1.9616,0.73097,-0.088075,0.041822,0.80003,0.096199,-0.33475,330,89.921,0
9.9344,-0.66593,0.10857,0.20175,1.4638,0.067138,158.44,-20,103.87,0
8.8134,-2.7998,0.4124,0.26291,1.3458,0.049396,163.69,-5.8498,103.83,0
0.84143,-12.689,-2.0384,0.68223,1.3096,0.017523,144.5,8.1902,104.13,0
0.11207,1.4558,-0.2708,2.0635,3.613,0.042052,-19.997,22.435,103.82,0
0.32301,1.4607,0.26026,0.014369,0.090316,0.0051219,6.4148,63.784,103.97,0
-0.7024,-4.2299,0.34451,0.2302,0.60495,0.012268,36.732,77.871,104,0
4.5106,-5.3807,-0.24177,0.81205,1.3958,0.018054,16.251,92.473,104.28,0
-0.68434,-0.83678,-0.34676,0.54152,1.7318,0.037924,28.199,106.18,104.05,0
-1.2206,-0.35796,-0.45335,0.12468,0.6629,0.024347,26.03,134.05,104.06,0
0.29875,-4.5771,-0.021958,0.17849,0.49887,0.011257,15.939,218.05,104,0
-0.089049,-0.92637,0.024326,0.050523,0.35303,0.018174,-9.584,245.87,103.94,0
0.12157,0.2409,-0.18049,0.084172,0.79102,0.050161,-8.578,259.94,103.88,0
1.2177,1.385,-0.036223,0.077589,0.96068,0.081138,-5.1835,273.98,103.89,0
1.3733,1.3612,0.0096173,0.058314,1.0022,0.1067,-3.0635,288,103.91,0
1.438,1.2059,0.0010874,0.047552,0.87398,0.10021,-1.6332,302.01,103.93,0
1.4916,0.99376,-0.027669,0.042459,0.80811,0.096653,-0.69338,316.01,103.94,0
1.5206,0.87786,-0.047496,0.04102,0.78874,0.095569,-0.29933,330,103.94,0
9.8174,-0.25605,0.15699,0.20189,1.4646,0.067153,180.77,-20,117.92,0
7.3483,-0.9913,0.65664,0.25164,1.3189,0.04901,195.02,-5.7083,117.96,0
-0.42105,-1.9778,-2.1556,0.50309,1.0141,0.015569,221.3,8.1902,118,0
-1.1961,1.6401,0.84807,1.6136,3.2057,0.040169,15.116,22.285,117.99,0
-0.91456,-1.0115,0.26008,0.24097,0.54372,0.011461,29.098,36.102,117.6,0
-0.56502,-2.2283,0.15722,0.0876,0.34655,0.0095085,40.445,77.871,118,0
-0.64165,-0.75547,0.28444,0.12535,0.41354,0.010262,31.475,92.127,118.58,0
-3.1418,-0.52107,0.023461,0.18914,0.56279,0.011953,27.544,105.87,118.58,0
5.3202,-1.5969,-0.098042,0.32113,0.78007,0.013817,29.486,119.87,117.98,0
0.93805,0.74031,-0.0078367,0.18375,0.81749,0.026794,25.361,134.04,118.08,0
0.7215,0.26548,-0.1372,0.18707,0.67467,0.019301,26.412,147.76,118.27,0
2.096,-0.36316,-0.033613,0.17286,0.65164,0.018941,26.373,161.96,117.67,0
3.6011,-0.18424,0.029606,0.13908,0.43025,0.010521,22.681,176,117.56,0
4.0057,-0.011999,-0.046561,0.12102,0.39128,0.010088,21.58,190.03,117.54,0
3.3313,-0.76511,0.15527,0.13185,0.40948,0.010286,20.164,203.98,118.18,0
0.098922,1.6045,-0.2982,0.2239,0.59626,0.01216,22.014,218.1,118,0
-0.70406,-0.6224,0.078459,0.048956,0.35196,0.018158,-8.7252,245.84,117.99,0
-1.1029,0.20065,-0.070657,0.055033,0.6058,0.044384,-7.4435,259.89,117.97,0
-0.31117,0.95357,-0.019878,0.05843,0.80124,0.074626,-4.8609,273.94,117.96,0
0.23122,1.1042,0.029603,0.047138,0.8703,0.10006,-3.0378,287.98,117.96,0
0.61473,1.0511,0.042448,0.04308,0.81677,0.097153,-1.618,301.99,117.96,0
0.90315,0.91211,0.0080636,0.040578,0.78278,0.09524,-0.64951,316,117.96,0
1.0487,0.82628,-0.016904,0.039683,0.77033,0.094529,-0.24831,330,117.96,0
