"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
14.665,0.0052209,0.0058094,0.091243,1.368,0.12346,-0.63587,330,-50,0
10.017,-0.09211,0.010533,0.10084,1.4589,0.1273,52.199,-20,-35.965,0
10.08,-0.1767,0.02404,0.097031,1.4217,0.12577,51.815,-5.9661,-35.96,0
10.269,-0.3402,0.052716,0.089701,1.3498,0.12276,50.337,8.0532,-35.952,0
10.58,-0.48024,0.082264,0.083303,1.2847,0.11996,47.432,22.052,-35.945,0
10.975,-0.57037,0.10788,0.078321,1.2319,0.11764,43.292,36.034,-35.946,0
11.394,-0.60415,0.12489,0.074025,1.1879,0.11566,38.483,50.009,-35.959,0
11.804,-0.61516,0.13126,0.07009,1.1451,0.1137,33.642,63.995,-35.983,0
12.221,-0.61982,0.13082,0.068911,1.1246,0.11274,28.806,77.996,-36.009,0
12.65,-0.58886,0.12775,0.071074,1.1418,0.11352,23.642,92.008,-36.026,0
13.038,-0.50908,0.11981,0.074866,1.1771,0.11509,18.557,106.02,-36.033,0
13.334,-0.40003,0.10056,0.079337,1.2175,0.11687,14.411,120.02,-36.034,0
13.536,-0.28903,0.067568,0.084207,1.2629,0.11882,11.501,134.01,-36.033,0
13.676,-0.20531,0.03007,0.089199,1.3082,0.12075,9.556,148,-36.034,0
13.803,-0.16298,-0.0025327,0.094379,1.3553,0.12274,8.0626,161.99,-36.037,0
13.945,-0.15054,-0.025763,0.099899,1.4068,0.12487,6.5376,175.99,-36.04,0
14.102,-0.14904,-0.036803,0.1057,1.4627,0.12713,4.8132,189.99,-36.043,0
14.26,-0.14716,-0.038566,0.11142,1.5182,0.12933,3.0008,204,-36.043,0
14.404,-0.14095,-0.033935,0.11717,1.5738,0.13146,1.2706,218.01,-36.042,0
14.525,-0.12935,-0.025104,0.12207,1.6223,0.13328,-0.23215,232.02,-36.04,0
14.618,-0.11987,-0.01369,0.12636,1.6641,0.1348,-1.3904,246.03,-36.036,0
14.678,-0.1037,-0.0030378,0.12948,1.6943,0.13588,-2.2342,260.04,-36.032,0
14.695,-0.074998,0.0036977,0.13091,1.7082,0.13636,-2.5687,274.04,-36.029,0
14.679,-0.053637,0.0094708,0.13216,1.7184,0.13669,-2.3008,288.03,-36.025,0
14.647,-0.047964,0.016716,0.13325,1.7265,0.13694,-1.7308,302.02,-36.023,0
14.601,-0.050427,0.027319,0.13382,1.7334,0.13713,-1.0443,316.01,-36.021,0
14.572,-0.051949,0.033957,0.13373,1.7355,0.13718,-0.68914,330,-36.02,0
10.02,-0.18607,0.015845,0.10104,1.4608,0.12738,55.028,-20,-21.939,0
10.059,-0.32426,0.02644,0.12043,1.4227,0.11104,54.352,-5.948,-21.928,0
10.244,-0.67491,0.050947,0.12809,1.3161,0.09279,52.339,8.0822,-21.91,0
10.604,-0.962,0.075259,0.11459,1.2288,0.090088,48.92,22.078,-21.895,0
11.1,-1.1428,0.095981,0.10476,1.1627,0.087977,43.787,36.043,-21.893,0
11.6,-1.1753,0.10972,0.096522,1.1058,0.086041,38.094,49.996,-21.917,0
12.021,-1.1686,0.11112,0.093221,1.0722,0.084737,33.163,63.973,-21.97,0
12.48,-1.21,0.11001,0.097975,1.0891,0.085157,28.211,77.983,-22.024,0
13.021,-1.169,0.11165,0.11267,1.172,0.087718,22.061,92.011,-22.055,0
13.485,-0.99533,0.10537,0.1322,1.2884,0.091186,16.304,106.03,-22.064,0
13.8,-0.75317,0.085549,0.14853,1.3889,0.094148,12.101,120.03,-22.063,0
13.971,-0.50436,0.050006,0.15947,1.4614,0.096419,9.4632,134.01,-22.062,0
14.045,-0.30408,0.0067077,0.16659,1.5115,0.098077,8.1593,148,-22.065,0
14.114,-0.20865,-0.038451,0.17368,1.5563,0.099549,7.3694,161.99,-22.072,0
14.228,-0.19201,-0.064125,0.18367,1.6146,0.1013,6.2154,175.98,-22.078,0
14.369,-0.19871,-0.07064,0.1972,1.6918,0.10347,4.5566,189.99,-22.083,0
14.504,-0.20706,-0.062942,0.21337,1.7808,0.10583,2.6746,204,-22.085,0
14.606,-0.20865,-0.044348,0.23107,1.8771,0.10833,0.84848,218.01,-22.083,0
14.654,-0.20477,-0.015127,0.24724,1.9656,0.11059,-0.71877,232.03,-22.077,0
14.632,-0.19595,0.013966,0.26034,2.0399,0.1125,-1.8175,246.04,-22.069,0
14.326,-0.15708,0.071014,0.27348,2.4386,0.14204,-2.5446,260.05,-22.061,0
14.01,-0.12194,0.098249,0.27291,2.7667,0.16993,-3.1912,274.05,-22.055,0
13.876,-0.089221,0.09674,0.26322,2.7123,0.16864,-2.7301,288.04,-22.049,0
13.733,-0.073768,0.095331,0.25425,2.6604,0.16737,-1.8703,302.03,-22.044,0
13.573,-0.076001,0.094493,0.24367,2.5992,0.16579,-1.1049,316.02,-22.04,0
13.482,-0.081055,0.094236,0.23573,2.5528,0.16456,-0.78727,330,-22.038,0
10.001,-0.19159,0.013567,0.15214,1.4641,0.097171,59.122,-20,-7.9247,0
10.009,-0.51454,0.031968,0.16166,1.3883,0.080368,59.255,-5.9205,-7.9084,0
10.207,-1.2024,0.064206,0.16172,1.2593,0.062319,57.468,8.1214,-7.8844,0
10.703,-1.8663,0.093693,0.14187,1.1529,0.059813,52.754,22.12,-7.8562,0
11.517,-2.2499,0.13064,0.12666,1.0705,0.057783,44.334,36.057,-7.8408,0
12.241,-2.1399,0.1545,0.1321,1.0836,0.058101,35.829,49.966,-7.8699,0
12.548,-2.012,0.11923,0.16542,1.2319,0.06157,32.049,63.929,-7.9642,0
13.022,-2.2656,0.079464,0.21945,1.4763,0.066836,27.6,77.961,-8.0504,0
13.714,-2.1564,0.07047,0.32508,1.9154,0.075249,17.601,92.024,-8.0881,0
13.989,-1.7699,0.13568,0.42389,2.3285,0.082446,10.517,106.05,-8.0914,0
13.957,-1.3717,0.23801,0.44071,2.4319,0.084292,6.148,120.04,-8.0833,0
13.706,-0.85221,0.24518,0.41531,2.36,0.083249,3.6827,134.02,-8.0822,0
13.409,-0.38985,0.1363,0.38406,2.2387,0.081304,4.376,147.99,-8.0911,0
13.235,-0.16262,0.030332,0.38655,2.2229,0.081025,5.8398,161.97,-8.1029,0
13.196,-0.11338,-0.016434,0.41174,2.3151,0.082552,5.5395,175.97,-8.1138,0
13.184,-0.12129,-0.019727,0.44042,2.4346,0.084521,3.9033,189.97,-8.1222,0
13.116,-0.14826,0.0066124,0.45956,2.5214,0.08595,1.8526,203.99,-8.1253,0
12.961,-0.16645,0.03829,0.46694,2.5573,0.086559,-0.086246,218.02,-8.1211,0
12.73,-0.16698,0.058615,0.4649,2.5576,0.086589,-1.7095,232.04,-8.1108,0
12.461,-0.14407,0.06846,0.45743,2.534,0.086225,-2.9635,246.06,-8.0992,0
12.205,-0.09667,0.099113,0.43457,2.7745,0.11266,-3.6318,260.07,-8.092,0
11.784,-0.030734,0.1231,0.37845,3.1964,0.16388,-3.1832,274.06,-8.0809,0
11.37,0.018234,0.11756,0.33933,3.2915,0.18597,-2.8659,288.05,-8.0724,0
11.199,0.029799,0.10379,0.31147,3.111,0.18114,-1.8475,302.04,-8.0642,0
11.016,0.022082,0.084486,0.28462,2.9323,0.17614,-1.0039,316.02,-8.058,0
10.913,0.010815,0.07317,0.26638,2.8101,0.17269,-0.67835,330,-8.0547,0
9.9903,-0.1838,0.011612,0.20337,1.4676,0.066931,66.891,-20,6.0748,0
9.977,-0.76409,0.046588,0.18102,1.357,0.06453,66.767,-5.8987,6.0894,0
9.9596,-1.587,0.044204,0.29026,1.1716,0.031676,65.982,8.1714,6.122,0
10.43,-3.0069,0.06153,0.23426,1.0149,0.029637,60.203,22.193,6.1706,0
12.012,-3.9757,0.058423,0.20877,0.93632,0.028552,42.075,36.09,6.2034,0
13.372,-3.028,0.06517,0.27143,1.0932,0.030668,24.372,49.885,6.2,0
12.067,-1.6854,0.026944,0.34087,1.2645,0.03281,32.319,63.847,6.0213,0
10.82,-2.7381,0.14805,0.9457,2.4506,0.044297,33.492,77.918,5.9012,0
10.701,-2.5782,0.27262,1.3089,3.1991,0.050454,9.05,92.071,5.8682,0
8.4753,-1.9593,0.38844,0.84269,2.4493,0.044577,5.7119,106.1,5.8858,0
2.9655,-1.2394,0.50745,0.53308,1.7704,0.038353,3.7978,120.06,5.9092,0
0.9893,-1.9549,0.32269,0.55422,1.8016,0.038701,-0.85482,134.02,5.9031,0
2.6454,-1.192,-0.11297,0.7061,2.1532,0.042029,0.88811,147.98,5.8781,0
5.7079,-0.21527,-0.29306,0.67102,2.1519,0.042006,4.7349,161.95,5.8567,0
7.5213,0.08456,-0.20066,0.56965,1.9023,0.039646,5.0969,175.94,5.8407,0
8.3891,0.13081,-0.11952,0.49232,1.711,0.037722,3.4684,189.95,5.8277,0
8.7532,0.10495,-0.074511,0.43442,1.5678,0.036213,1.2531,203.98,5.8222,0
8.8503,0.084637,-0.052609,0.38861,1.4515,0.034937,-0.85501,218.02,5.829,0
8.8025,0.088669,-0.043289,0.35364,1.3592,0.033888,-2.5516,232.07,5.847,0
8.6921,0.10018,-0.036895,0.32646,1.2877,0.03305,-3.7205,246.09,5.8674,0
8.56,0.10446,0.0019714,0.27804,1.8247,0.073752,-4.0945,260.09,5.8783,0
8.5016,0.11635,0.033302,0.2415,2.1054,0.11725,-3.5032,274.08,5.8902,0
8.5237,0.11927,0.055005,0.22863,2.4954,0.16173,-2.5855,288.07,5.9038,0
8.4146,0.12614,0.045196,0.20706,2.3419,0.15722,-1.617,302.05,5.9161,0
8.3032,0.12026,0.024517,0.18754,2.1981,0.15275,-0.80016,316.02,5.9251,0
8.2418,0.11017,0.011499,0.17468,2.1016,0.14971,-0.46596,330,5.9299,0
9.9815,-0.19377,0.017179,0.20338,1.4669,0.066923,75.187,-20,20.058,0
9.8299,-0.82387,0.06799,0.18076,1.3565,0.06452,75.804,-5.8863,20.066,0
9.2765,-1.838,0.093026,0.28511,1.1575,0.031497,79.622,8.2045,20.087,0
8.604,-4.4334,0.101,0.2161,0.96206,0.028915,79.322,22.251,20.188,0
-2.7315,-0.031527,-0.22616,1.4067,2.9503,0.04316,4.4223,49.699,20.296,0
-3.9043,0.55732,0.18464,2.1457,4.4681,0.05891,23.976,63.752,19.954,0
4.2708,-8.4454,-0.25654,1.5702,3.5729,0.052804,16.2,77.747,19.801,0
-1.5388,0.90263,0.13536,0.26009,1.0986,0.030718,-3.0552,92.26,19.776,0
-1.5885,-0.40944,-0.01216,0.34286,1.2809,0.033045,0.98106,106.15,19.891,0
-0.97188,-1.9202,-0.20189,0.44278,1.5169,0.035783,1.1645,120.08,19.931,0
-0.32756,-2.3494,-0.32247,0.52815,1.718,0.037919,1.3735,134.01,19.881,0
0.98627,-1.5796,-0.38134,0.53225,1.7727,0.038451,4.0813,147.95,19.81,0
2.6308,-0.78142,-0.33373,0.40083,1.4925,0.035461,6.0431,161.91,19.771,0
4.0812,-0.37184,-0.21044,0.2812,1.1804,0.031774,5.7863,175.9,19.752,0
5.2323,-0.19792,-0.12503,0.20753,0.95262,0.028757,3.7064,189.9,19.735,0
6.1355,-0.057581,-0.078332,0.17626,0.83855,0.027106,0.71702,203.95,19.726,0
6.7734,0.13218,-0.061265,0.16722,0.80306,0.026571,-2.0389,218.04,19.737,0
7.1363,0.29894,-0.058771,0.16614,0.79769,0.026492,-3.7225,232.11,19.767,0
7.2861,0.36261,-0.050775,0.16589,0.79767,0.026496,-4.2793,246.13,19.808,0
7.2112,0.30104,-0.027047,0.12816,1.0707,0.057726,-4.1016,260.13,19.836,0
7.0198,0.2578,0.0097439,0.11716,1.2935,0.093484,-3.2011,274.11,19.858,0
6.8795,0.22828,0.014796,0.10617,1.5013,0.12835,-2.446,288.08,19.88,0
6.7686,0.22546,0.014091,0.10006,1.4464,0.12618,-1.5349,302.06,19.897,0
6.6634,0.21501,0.0035994,0.094216,1.3941,0.12409,-0.74581,316.03,19.91,0
6.6084,0.20448,-0.0046201,0.090583,1.3605,0.12274,-0.40848,330,19.917,0
9.9726,-0.16114,0.022957,0.20326,1.4674,0.066949,82.969,-20,34.034,0
9.707,-0.67603,0.091765,0.18058,1.3553,0.064505,84.265,-5.9111,34.034,0
8.6631,-1.3029,0.13301,0.28043,1.1445,0.031334,92.361,8.1761,34.009,0
6.0384,-1.3828,0.18957,0.23793,0.89454,0.024759,110.48,22.359,33.805,0
-1.7797,2.6502,0.11511,0.85975,1.5183,0.018824,11.643,49.712,33.67,0
2.9935,-3.4656,-0.31507,0.9981,2.6032,0.045807,10.06,63.791,33.869,0
-0.045724,-9.3075,-1.6933,2.3262,2.8511,0.025125,65.741,77.736,34,0
-0.94141,0.82868,0.29855,0.15429,0.59049,0.017959,-3.8429,92.07,33.977,0
-2.7261,-0.87649,0.10603,0.13764,0.69058,0.024933,-4.0504,106.11,34.069,0
-2.4815,-1.5272,-0.14269,0.18508,0.83997,0.027342,-0.39936,120.09,34.043,0
-1.02,-2.0782,-0.17571,0.21517,0.95235,0.028945,3.626,133.98,33.848,0
0.686,-1.2206,-0.22948,0.20799,0.95409,0.028948,5.7477,147.9,33.677,0
1.7832,-0.66952,-0.22795,0.16573,0.82807,0.027053,6.8762,161.86,33.623,0
2.8683,-0.73239,-0.12902,0.13002,0.69837,0.024943,6.6986,175.82,33.618,0
4.0464,-0.88057,-0.03381,0.11705,0.6394,0.023928,4.3302,189.82,33.603,0
5.2494,-0.80518,-0.0015841,0.12165,0.64766,0.024065,0.046367,203.87,33.59,0
6.1221,-0.28426,0.0048907,0.13055,0.6747,0.024523,-4.0365,218.08,33.616,0
6.4995,0.223,-0.0091707,0.13792,0.69773,0.024905,-5.4386,232.22,33.649,0
6.6247,0.49854,-0.021629,0.14494,0.72141,0.025294,-5.1852,246.21,33.734,0
6.5819,0.54039,-0.0451,0.11171,0.96483,0.055029,-4.28,260.18,33.79,0
6.3181,0.49764,-0.024759,0.095443,1.099,0.086386,-3.0968,274.14,33.827,0
6.0879,0.45023,-0.035656,0.078009,1.214,0.11678,-2.41,288.1,33.858,0
5.9489,0.41324,-0.032967,0.074297,1.1777,0.11515,-1.496,302.06,33.882,0
5.8181,0.36618,-0.03497,0.069661,1.1341,0.11312,-0.73015,316.03,33.898,0
5.7505,0.33719,-0.038052,0.066229,1.102,0.11163,-0.40965,330,33.906,0
9.9705,-0.11597,0.02794,0.20312,1.4667,0.066965,88.899,-20,48.009,0
9.6752,-0.48229,0.11364,0.18057,1.3563,0.06455,90.389,-5.9817,48.02,0
8.6333,-0.9741,0.16099,0.27972,1.1428,0.031317,98.598,7.9912,48.042,0
8.0536,-2.2681,0.20242,0.20404,0.92553,0.028396,102.72,21.83,48.132,0
12.3,0.97767,0.17096,0.37694,1.0718,0.023464,53.745,36.242,48.39,0
12.35,0.46617,0.21687,0.5095,1.6525,0.037045,45.782,49.829,47.791,0
9.9518,-3.7229,0.318,1.4357,2.5078,0.034414,36.464,63.652,47.629,0
1.6307,8.1538,-0.9051,2.1791,2.8336,0.025071,70.958,77.736,47.873,0
-0.97834,0.76685,0.25096,0.2772,0.64858,0.012805,-7.1057,92.168,48.195,0
-2.6171,0.39076,0.016338,0.13335,0.64901,0.024994,-6.4312,106.04,48.638,0
-2.5124,-1.5993,-0.30323,0.091929,0.56926,0.02324,-2.1706,120.23,48.219,0
-0.65741,-2.9222,-0.08492,0.12682,0.66119,0.024606,3.2118,133.9,47.785,0
-0.18653,-0.39286,-0.085516,0.11924,0.629,0.023924,4.6605,147.86,47.452,0
-0.21088,-0.41162,-0.19277,0.10724,0.61359,0.023536,7.1014,161.82,47.429,0
1.0528,-1.341,-0.35604,0.14648,0.76397,0.025889,8.2171,175.74,47.477,0
3.0798,-1.7006,-0.37778,0.20041,0.92733,0.028393,5.5278,189.77,47.496,0
4.6757,-1.8369,-0.20248,0.24663,0.82715,0.020852,-1.5021,203.59,47.382,0
5.5918,-0.18647,-0.11975,0.21054,0.76534,0.020363,-8.5662,218.11,47.587,0
5.588,0.52783,-0.13566,0.17413,0.82381,0.026893,-8.4274,232.4,47.538,0
5.6419,0.86749,-0.10664,0.15269,0.75285,0.025798,-6.5952,246.28,47.701,0
5.4596,0.92224,-0.067272,0.12117,1.0194,0.056443,-4.7141,260.21,47.762,0
5.2682,0.85584,-0.080188,0.1031,1.1598,0.088747,-3.1678,274.15,47.804,0
5.0537,0.76891,-0.1154,0.084493,1.2774,0.11953,-2.376,288.11,47.842,0
5.0059,0.70028,-0.11473,0.075902,1.1962,0.11598,-1.3648,302.07,47.871,0
4.9459,0.6134,-0.11073,0.066049,1.0967,0.11133,-0.62071,316.03,47.89,0
4.9112,0.56309,-0.10838,0.059171,1.0257,0.10795,-0.32757,330,47.9,0
9.973,-0.085587,0.031796,0.20301,1.4667,0.067027,93.055,-20,61.97,0
9.7074,-0.33007,0.1334,0.18054,1.357,0.064616,94.4,-6.0291,61.992,0
8.4414,-0.34478,0.20371,0.27975,1.143,0.031333,104.09,7.8957,62.038,0
4.2396,-0.21692,0.35918,0.18154,0.85518,0.027368,128.7,21.826,62.055,0
-1.9879,0.47575,0.062348,0.95754,2.5606,0.045511,47.728,49.913,62.007,0
-0.36371,-2.0249,0.41529,0.23914,0.66753,0.012818,-24.195,77.409,61.985,0
-0.80675,-1.0498,0.017942,0.10374,0.48554,0.017089,-3.4336,120.02,62.015,0
-0.15452,-3.4141,0.13325,0.087136,0.50591,0.021674,1.3173,133.59,61.836,0
-1.2141,0.023081,-0.55338,0.12486,0.53175,0.016888,6.8674,161.85,61.407,0
0.18171,-0.029641,-0.79541,0.20765,0.74375,0.019735,8.7244,175.85,61.434,0
-0.60886,0.36328,0.033729,0.044822,0.20646,0.0074796,4.5566,190.03,61.638,0
-0.12981,0.75574,-0.25707,0.067689,0.26018,0.0083528,5.7218,203.8,61.977,0
-0.97555,-0.48691,0.031081,0.10374,0.58051,0.022879,-9.27,232.29,61.854,0
-0.53169,-0.48048,-0.094774,0.17217,0.80832,0.026642,-7.1102,246.26,61.743,0
1.5187,0.45112,-0.17053,0.15236,1.1876,0.060607,-5.1052,260.2,61.752,0
2.8053,0.89725,-0.22923,0.1138,1.2369,0.091164,-3.7084,274.14,61.791,0
3.3644,0.9505,-0.25845,0.083638,1.2818,0.11969,-2.5636,288.1,61.834,0
3.5727,0.90903,-0.23856,0.068462,1.1293,0.11282,-1.3966,302.06,61.867,0
3.723,0.83043,-0.2156,0.055959,0.98902,0.10597,-0.5582,316.03,61.889,0
3.7913,0.77981,-0.20175,0.048843,0.9048,0.10176,-0.2184,330,61.9,0
9.9978,-0.15383,0.033294,0.20262,1.4674,0.067128,97.264,-20,75.91,0
10.064,-0.57797,0.15045,0.18102,1.3597,0.064756,96.872,-6.0198,75.916,0
9.9688,-0.10118,0.14645,0.29161,1.1766,0.031792,95.323,7.9131,75.962,0
9.4489,2.7343,0.17528,0.22742,0.98853,0.02929,94.768,21.731,76.05,0
10.913,-0.052599,0.18505,0.42924,1.1842,0.024711,61.516,36.17,75.965,0
11.282,-8.8151,0.0074828,1.1905,2.3271,0.033496,16.068,49.613,76.165,0
11.129,5.5327,0.17683,2.5425,3.6696,0.036059,-35.317,63.813,76.415,0
7.6277,-1.666,-0.19256,1.8292,2.5681,0.024014,2.5127,77.974,76.396,0
2.3198,-3.0954,-0.016831,0.11026,0.52728,0.017747,-1.505,120.2,76.262,0
-1.008,-2.9748,0.17197,0.11745,0.59306,0.020753,3.5646,133.62,75.886,0
0.098058,-0.6413,0.14265,0.086012,0.30125,0.0089268,7.9399,147.94,76.5,0
-0.13949,-0.33289,-0.17894,0.066438,0.27932,0.008615,8.0147,203.62,76.033,0
3.3738,-0.14131,-0.11539,0.12991,0.67179,0.024457,-9.2524,232.34,75.799,0
3.1717,-0.13626,-0.12928,0.15967,0.79077,0.026397,-6.2791,246.22,75.673,0
2.2064,0.44262,0.0015836,0.13101,1.0852,0.058113,-4.8266,260.15,75.727,0
1.9119,0.86768,-0.10325,0.092576,1.0876,0.086009,-3.9088,274.11,75.787,0
2.2489,1.0219,-0.17509,0.069298,1.1327,0.11294,-2.7577,288.07,75.838,0
2.316,0.97838,-0.21185,0.05434,0.97002,0.10511,-1.5944,302.05,75.874,0
2.5086,0.90948,-0.22154,0.044298,0.84688,0.098667,-0.67664,316.02,75.896,0
2.6289,0.86467,-0.21864,0.039906,0.78852,0.095514,-0.25207,330,75.907,0
10.035,-0.44635,0.046184,0.20261,1.4678,0.067203,108.9,-20,89.861,0
10.452,-1.946,0.23675,0.18221,1.368,0.064967,105.86,-5.9733,89.827,0
12.815,-2.5765,0.25685,0.33701,1.2905,0.033176,74.337,8.0166,89.818,0
13.398,3.0763,0.34978,0.37474,1.3724,0.034116,54.25,22.077,89.863,0
5.8996,1.6188,0.85645,0.33741,1.2729,0.032991,125.85,35.888,90.025,0
-0.59797,-1.047,-2.6953,1.5043,2.1068,0.021816,144.02,49.707,90,0
0.99151,1.2812,0.25995,0.036539,0.19724,0.0073129,-15.601,64.689,90,0
0.1126,-0.097031,0.12753,0.042702,0.17519,0.006872,7.3399,90.918,90.534,0
-0.0038209,-2.2109,0.40232,0.25048,1.0405,0.030227,8.4566,106.13,90.023,0
-0.42013,-0.93754,0.14986,0.10782,0.48484,0.016607,8.8695,120.09,89.615,0
-2.0891,-2.469,-0.53101,0.19623,0.92662,0.028473,7.6298,133.96,89.928,0
2.2506,-3.2547,0.218,0.18984,0.54719,0.011732,3.1749,217.66,89.341,0
-1.4004,0.014901,-0.1859,0.31725,0.74644,0.01342,-14.945,232.02,89.678,0
2.9478,0.29041,0.078611,0.18024,0.80478,0.026206,-8.696,246.13,89.593,0
3.9566,1.276,0.13027,0.11436,0.98072,0.055425,-8.0255,260.06,89.749,0
2.9381,1.6019,0.1414,0.082865,0.99261,0.082224,-4.6805,274.05,89.817,0
1.8963,1.3732,0.069507,0.059732,1.0159,0.10747,-3.0051,288.04,89.863,0
1.5854,1.1934,-0.025366,0.047078,0.87143,0.10004,-1.7154,302.03,89.893,0
1.5918,1.0153,-0.10068,0.039165,0.77223,0.094599,-0.77738,316.02,89.912,0
1.6524,0.92859,-0.13224,0.036598,0.73831,0.092664,-0.32779,330,89.921,0
9.9341,-0.6634,0.11083,0.20166,1.4636,0.067133,135.52,-20,103.87,0
8.7909,-2.8108,0.43205,0.26286,1.3457,0.049392,140.87,-5.8498,103.83,0
0.7047,-12.878,-2.3316,0.63354,1.2545,0.017179,118.66,8.1902,104.13,0
0.4975,0.86895,-0.049485,2.0817,3.5463,0.041581,-47.694,22.435,103.82,0
0.41739,1.9286,0.31919,0.029199,0.14994,0.0064541,-19.042,63.784,103.97,0
-0.3957,-6.121,0.43045,0.15322,0.45944,0.010809,7.625,77.871,104,0
3.4038,-5.7519,-0.22748,0.48156,1.0177,0.015607,3.8633,92.473,104.28,0
-2.4189,-2.6823,0.013275,0.35279,1.2699,0.032883,9.008,106.18,104.05,0
-2.8403,0.45871,-0.87055,0.14481,0.76684,0.026038,9.4767,134.05,104.06,0
0.20638,-3.8466,-0.096996,0.12029,0.40058,0.010173,9.7089,218.05,104,0
-0.41452,-1.2573,0.046858,0.036432,0.28796,0.016548,-9.0186,245.87,103.94,0
-0.10777,0.052257,-0.2323,0.064141,0.66648,0.046363,-9.5351,259.94,103.88,0
1.1885,1.6684,0.025965,0.066809,0.87191,0.077729,-6.1248,273.98,103.89,0
1.0507,1.6234,0.13541,0.0521,0.92763,0.103,-3.4758,288,103.91,0
0.87277,1.3774,0.10635,0.042248,0.80895,0.096652,-1.8128,302.01,103.93,0
0.85245,1.1036,0.019982,0.036474,0.73334,0.092371,-0.76644,316.01,103.94,0
0.88109,0.9724,-0.032421,0.034748,0.70982,0.090986,-0.31546,330,103.94,0
9.8162,-0.25187,0.16059,0.20184,1.4647,0.067155,157.75,-20,117.92,0
7.3096,-0.99443,0.69021,0.25105,1.3186,0.048999,172.15,-5.7083,117.96,0
-0.50332,-1.9827,-2.2112,0.46584,0.96982,0.015251,197.85,8.1902,118,0
-1.7187,2.3788,0.76274,2.1868,3.8182,0.043374,-19.672,22.285,117.99,0
-0.76777,-0.48132,-0.58084,0.074669,0.28484,0.0085775,1.9543,36.102,117.6,0
-0.84786,-4.7411,0.50356,0.23688,0.64545,0.012662,20.759,77.871,118,0
0.18903,-0.75892,-0.14427,0.11023,0.39264,0.0098757,11.504,92.127,118.58,0
-0.35516,-0.59032,-0.14021,0.17297,0.50544,0.011365,6.8174,105.87,118.58,0
5.6797,-0.84827,-0.39459,0.28516,0.74794,0.013552,9.0229,119.87,117.98,0
0.065583,0.78933,0.417,0.11218,0.59251,0.02308,8.2129,134.04,118.08,0
-0.99726,0.40396,0.052349,0.098687,0.44393,0.01583,9.9701,147.76,118.27,0
0.46189,-0.18581,-0.045426,0.10971,0.48165,0.016501,11.921,161.96,117.67,0
1.7299,-0.092356,-0.035382,0.072617,0.27637,0.0085843,12.396,176,117.56,0
2.4571,-0.12967,-0.06686,0.064838,0.25675,0.0083126,13.229,190.03,117.54,0
0.6683,-0.57234,0.079855,0.066064,0.26846,0.0084898,13.636,203.98,118.18,0
-0.47746,-0.09793,-0.69305,0.14574,0.42224,0.01037,15.602,218.1,118,0
-0.97739,-0.83257,0.069308,0.040411,0.31012,0.01713,-7.6495,245.84,117.99,0
-1.4316,0.17799,-0.1408,0.049822,0.57212,0.043211,-8.1426,259.89,117.97,0
-0.64227,1.2148,0.052986,0.054806,0.76538,0.072995,-5.694,273.94,117.96,0
