"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
14.259,-0.17795,-0.039904,0.11545,1.5624,0.13107,12.306,189.99,-36.043,0
14.422,-0.18204,-0.026542,0.11999,1.6075,0.13278,10.273,204,-36.043,0
14.562,-0.18388,-0.0086354,0.1242,1.6493,0.13432,8.3092,218.01,-36.042,0
14.669,-0.18292,0.011888,0.12744,1.6816,0.13548,6.5244,232.02,-36.04,0
14.744,-0.18423,0.03261,0.13035,1.709,0.13643,4.982,246.03,-36.036,0
14.782,-0.17657,0.048148,0.13275,1.7291,0.1371,3.5963,260.04,-36.032,0
14.778,-0.15636,0.057158,0.13406,1.7387,0.13739,2.583,274.04,-36.029,0
14.75,-0.14379,0.064643,0.1349,1.7469,0.13762,2.0215,288.03,-36.025,0
14.722,-0.14376,0.072181,0.13481,1.7491,0.13765,1.5066,302.02,-36.023,0
14.691,-0.14959,0.081336,0.13385,1.7442,0.13744,0.74715,316.01,-36.021,0
14.672,-0.15284,0.086878,0.13309,1.7393,0.13725,0.27463,330,-36.02,0
10.02,-0.17911,0.014428,0.10103,1.4629,0.12747,63.167,-20,-21.939,0
10.059,-0.31771,0.024842,0.12044,1.4224,0.11104,62.505,-5.948,-21.928,0
10.249,-0.66884,0.049076,0.128,1.3149,0.092736,60.503,8.0822,-21.91,0
10.612,-0.94988,0.072493,0.1149,1.2307,0.090166,57.085,22.078,-21.895,0
11.105,-1.1203,0.091441,0.10462,1.1634,0.088,52.012,36.043,-21.893,0
11.598,-1.1508,0.10206,0.09658,1.1026,0.085896,46.478,49.996,-21.917,0
12.03,-1.1674,0.10107,0.096769,1.0892,0.085263,41.678,63.973,-21.97,0
12.53,-1.2282,0.097822,0.10789,1.1467,0.087048,36.532,77.983,-22.024,0
13.117,-1.1619,0.093402,0.12825,1.2631,0.090584,29.943,92.011,-22.055,0
13.596,-0.9263,0.078278,0.14827,1.3865,0.094254,23.863,106.03,-22.064,0
13.888,-0.64899,0.049469,0.163,1.4849,0.097285,19.722,120.03,-22.063,0
14.035,-0.40392,0.0087396,0.17289,1.5535,0.099511,17.483,134.01,-22.062,0
14.126,-0.25832,-0.03798,0.18007,1.604,0.1012,16.447,148,-22.065,0
14.241,-0.22241,-0.066166,0.18824,1.6563,0.10283,15.513,161.99,-22.072,0
14.385,-0.23762,-0.070423,0.19881,1.7188,0.10459,14.076,175.98,-22.078,0
14.525,-0.2728,-0.052953,0.21227,1.7933,0.10656,12.192,189.99,-22.083,0
14.628,-0.31066,-0.020151,0.22822,1.8778,0.10868,10.101,204,-22.085,0
14.67,-0.34068,0.015974,0.24419,1.9642,0.11082,8.035,218.01,-22.083,0
14.641,-0.35473,0.052784,0.25742,2.0366,0.11259,6.1558,232.03,-22.077,0
14.535,-0.35586,0.086526,0.26774,2.0954,0.11408,4.5561,246.04,-22.069,0
14.148,-0.29836,0.12906,0.27937,2.4866,0.14347,2.9991,260.05,-22.061,0
13.794,-0.24874,0.14287,0.27739,2.8088,0.17127,1.569,274.05,-22.055,0
13.63,-0.22984,0.13809,0.26499,2.7413,0.16963,1.1103,288.04,-22.049,0
13.466,-0.22768,0.1323,0.25321,2.6741,0.16793,0.90952,302.03,-22.044,0
13.299,-0.23453,0.12451,0.23972,2.5908,0.16566,0.39289,316.02,-22.04,0
13.207,-0.23983,0.11954,0.23021,2.5303,0.16399,0.005961,330,-22.038,0
10.002,-0.18437,0.012475,0.15211,1.4658,0.097231,67.127,-20,-7.9247,0
10.013,-0.50535,0.030455,0.16196,1.3868,0.080348,67.23,-5.9205,-7.9084,0
10.225,-1.2057,0.063889,0.16155,1.258,0.062287,65.339,8.1214,-7.8844,0
10.731,-1.8441,0.092311,0.14206,1.1549,0.05986,60.504,22.12,-7.8562,0
11.537,-2.1819,0.12536,0.12738,1.0717,0.057814,52.128,36.057,-7.8408,0
12.218,-2.0353,0.142,0.14415,1.1406,0.059472,44.191,49.966,-7.8699,0
12.506,-1.9822,0.098891,0.19632,1.364,0.064466,41.249,63.929,-7.9642,0
13.1,-2.3039,0.058761,0.25657,1.6447,0.070284,36.166,77.961,-8.0504,0
13.889,-2.1572,0.075166,0.36441,2.0941,0.078526,24.869,92.024,-8.0881,0
14.163,-1.6568,0.15502,0.44045,2.417,0.083973,17.166,106.05,-8.0914,0
14.086,-1.1061,0.20397,0.44053,2.4403,0.084494,13.26,120.04,-8.0833,0
13.831,-0.58524,0.15345,0.40909,2.3347,0.082908,12.367,134.02,-8.0822,0
13.572,-0.26219,0.062633,0.38892,2.2453,0.081465,13.934,147.99,-8.0911,0
13.403,-0.191,0.017568,0.40003,2.2819,0.082068,14.818,161.97,-8.1029,0
13.268,-0.22896,0.017991,0.42174,2.3742,0.083584,14.013,175.97,-8.1138,0
13.09,-0.29934,0.04594,0.44273,2.4611,0.085006,12.127,189.97,-8.1222,0
12.839,-0.34893,0.075664,0.45364,2.5112,0.08583,9.7192,203.99,-8.1253,0
12.527,-0.3637,0.089167,0.45496,2.5248,0.086067,7.2784,218.02,-8.1211,0
12.186,-0.35178,0.085229,0.44992,2.5102,0.085846,5.0742,232.04,-8.1108,0
11.855,-0.31635,0.073367,0.44131,2.4782,0.085338,3.0021,246.06,-8.0992,0
11.61,-0.2535,0.093557,0.42287,2.7362,0.11213,1.2715,260.07,-8.092,0
11.296,-0.15029,0.11735,0.37144,3.154,0.16298,0.76636,274.06,-8.0809,0
10.92,-0.093085,0.10819,0.32906,3.2309,0.18433,0.20849,288.05,-8.0724,0
10.733,-0.10003,0.092652,0.29988,3.0416,0.1792,0.29527,302.04,-8.0642,0
10.536,-0.12021,0.071914,0.27215,2.8522,0.17384,0.10522,316.02,-8.058,0
10.427,-0.13276,0.059219,0.25353,2.7235,0.17015,-0.10666,330,-8.0547,0
9.9911,-0.17757,0.01122,0.20332,1.468,0.066939,74.61,-20,6.0748,0
9.9848,-0.75389,0.045161,0.18106,1.3571,0.064533,74.436,-5.8987,6.0894,0
9.9828,-1.601,0.042982,0.29035,1.1714,0.031674,73.39,8.1714,6.122,0
10.478,-2.9943,0.060175,0.23526,1.0175,0.029672,67.201,22.193,6.1706,0
12.118,-3.8828,0.058211,0.21598,0.9522,0.028774,48.302,36.09,6.2034,0
13.38,-2.7483,0.059077,0.31289,1.1877,0.031868,32.192,49.885,6.2,0
11.963,-1.7057,-0.027194,0.40315,1.3995,0.034385,43.171,63.847,6.0213,0
10.823,-2.8399,0.15523,1.0881,2.7244,0.046611,41.162,77.918,5.9012,0
10.526,-2.7875,0.30203,1.2771,3.1681,0.050231,15.597,92.071,5.8682,0
7.605,-2.0347,0.46994,0.76201,2.2664,0.04297,11.541,106.1,5.8858,0
3.0839,-1.5137,0.42857,0.52129,1.7398,0.038061,7.5981,120.06,5.9092,0
2.8408,-1.1177,0.11437,0.53561,1.7791,0.038476,6.1745,134.02,5.9031,0
5.6443,-0.022718,-0.22225,0.59966,1.9823,0.040447,11.171,147.98,5.8781,0
7.5231,0.21437,-0.21608,0.55364,1.8731,0.039387,14.199,161.95,5.8567,0
8.3065,0.16734,-0.13591,0.49253,1.717,0.037802,13.628,175.94,5.8407,0
8.5882,0.059374,-0.083146,0.43678,1.5763,0.036313,11.534,189.95,5.8277,0
8.6479,-0.026376,-0.057228,0.38933,1.4562,0.034993,8.8182,203.98,5.8222,0
8.5916,-0.061595,-0.048026,0.35174,1.3572,0.033865,6.1772,218.02,5.829,0
8.4734,-0.061022,-0.045897,0.32405,1.2805,0.032965,3.9276,232.07,5.847,0
8.3426,-0.050359,-0.04025,0.30409,1.2223,0.032265,1.6719,246.09,5.8674,0
8.2199,0.004999,-0.0077722,0.26055,1.7432,0.072218,-0.10547,260.09,5.8783,0
8.1553,0.022357,0.027575,0.22776,2.0488,0.11567,-0.5677,274.08,5.8902,0
8.1893,0.046182,0.047046,0.21697,2.4107,0.15917,-0.28568,288.07,5.9038,0
8.0682,0.03629,0.036795,0.19557,2.2565,0.15452,-0.049236,302.05,5.9161,0
7.9299,0.011713,0.021153,0.17645,2.1098,0.14985,-0.027559,316.02,5.9251,0
7.8511,-0.0018079,0.010662,0.16446,2.0162,0.14685,-0.094731,330,5.9299,0
9.9825,-0.18944,0.016826,0.20321,1.4677,0.06694,82.696,-20,20.058,0
9.8385,-0.82137,0.066853,0.18085,1.3561,0.064513,83.248,-5.8863,20.066,0
9.2984,-1.8599,0.091749,0.28511,1.1573,0.031495,86.72,8.2045,20.087,0
8.6546,-4.4579,0.10066,0.21613,0.96215,0.028916,85.756,22.251,20.188,0
-2.4573,0.11375,-0.41334,1.4063,2.9684,0.043253,6.903,49.699,20.296,0
-3.1263,1.3555,0.29089,2.1192,4.4198,0.05861,34.251,63.752,19.954,0
4.5639,-8.3945,-0.13307,1.5114,3.5211,0.052466,23.303,77.747,19.801,0
-1.5787,0.64238,0.17968,0.25899,1.0799,0.030492,4.8193,92.26,19.776,0
-1.4553,-1.2227,-0.11585,0.38323,1.3768,0.034168,6.8666,106.15,19.891,0
-0.76333,-2.2575,-0.28803,0.49245,1.6303,0.036998,6.6474,120.08,19.931,0
-0.0034477,-1.9284,-0.35564,0.5655,1.8065,0.038809,8.8426,134.01,19.881,0
1.5392,-1.0101,-0.36848,0.49539,1.7073,0.037786,12.717,147.95,19.81,0
3.3222,-0.32219,-0.2826,0.35031,1.3686,0.03407,14.345,161.91,19.771,0
4.6621,-0.07469,-0.17291,0.24867,1.0827,0.030532,13.457,175.9,19.752,0
5.641,-0.030041,-0.10541,0.19751,0.9106,0.028167,11.123,189.9,19.735,0
6.3747,-0.00030392,-0.074533,0.18151,0.84637,0.027228,7.969,203.95,19.726,0
6.8636,0.096278,-0.063104,0.17764,0.83076,0.026995,4.9462,218.04,19.737,0
7.1089,0.20647,-0.060113,0.17724,0.82915,0.026973,2.6043,232.11,19.767,0
7.1878,0.25339,-0.047489,0.17625,0.82704,0.026944,0.59994,246.13,19.808,0
7.0593,0.21875,-0.017116,0.1337,1.0955,0.058359,-0.73531,260.13,19.836,0
6.8396,0.16955,0.026837,0.11882,1.2994,0.093668,-0.8406,274.11,19.858,0
6.6862,0.15492,0.032232,0.10507,1.4914,0.12811,-0.63466,288.08,19.88,0
6.5587,0.13744,0.029577,0.098206,1.4286,0.1256,-0.31695,302.06,19.897,0
6.4182,0.11118,0.022963,0.091442,1.3661,0.12304,-0.16249,316.03,19.91,0
6.339,0.098459,0.017097,0.08755,1.3292,0.12151,-0.14294,330,19.917,0
9.9736,-0.15846,0.022586,0.20332,1.4667,0.066934,90.345,-20,34.034,0
9.7143,-0.67733,0.090493,0.18051,1.3558,0.064516,91.577,-5.9111,34.034,0
8.6818,-1.3234,0.13088,0.28042,1.1446,0.031335,99.357,8.1761,34.009,0
6.0881,-1.3958,0.1835,0.23802,0.89678,0.024782,116.98,22.359,33.805,0
-1.9998,2.5733,0.12423,0.85054,1.5131,0.018796,18.806,49.712,33.67,0
3.0268,-3.4739,-0.33204,1.1086,2.7874,0.047305,17.448,63.791,33.869,0
-0.03032,-8.8184,-1.6139,2.2653,2.8254,0.02502,75.017,77.736,34,0
-0.79857,0.84295,0.32776,0.18258,0.6705,0.019138,1.8474,92.07,33.977,0
-2.0298,-1.366,0.046689,0.17415,0.78219,0.026398,2.7318,106.11,34.069,0
-1.643,-1.3029,-0.14157,0.22919,0.95495,0.029015,6.555,120.09,34.043,0
-0.64909,-1.4521,-0.23147,0.22913,0.98737,0.029431,11.13,133.98,33.848,0
1.0283,-0.97161,-0.22063,0.19551,0.9151,0.028396,13.71,147.9,33.677,0
2.2708,-0.53454,-0.16223,0.15087,0.77259,0.026202,14.385,161.86,33.623,0
3.3209,-0.55639,-0.082044,0.12562,0.67178,0.024501,13.716,175.82,33.618,0
4.4219,-0.70869,-0.014799,0.12319,0.65026,0.024115,10.964,189.82,33.603,0
5.5092,-0.64044,0.0056338,0.13338,0.6807,0.024625,6.7272,203.87,33.59,0
6.2463,-0.18141,0.0067992,0.14501,0.71855,0.025248,2.931,218.08,33.616,0
6.5291,0.24528,-0.011391,0.15394,0.74746,0.025711,0.96686,232.22,33.649,0
6.6167,0.45588,-0.020487,0.16074,0.77076,0.02608,-0.37586,246.21,33.734,0
6.5333,0.46867,-0.033023,0.12294,1.0255,0.056609,-1.1577,260.18,33.79,0
6.234,0.40625,-0.0026767,0.10328,1.1529,0.088281,-0.99383,274.14,33.827,0
5.9759,0.35957,-0.006893,0.083156,1.2632,0.11895,-0.83117,288.1,33.858,0
5.8197,0.30943,-0.0037361,0.077935,1.2152,0.11684,-0.43997,302.06,33.882,0
5.6559,0.25408,-0.0050285,0.070804,1.148,0.11375,-0.22286,316.03,33.898,0
5.5662,0.22664,-0.0080379,0.065708,1.0986,0.11146,-0.17663,330,33.906,0
9.9715,-0.11448,0.02753,0.20331,1.466,0.06695,96.198,-20,48.009,0
9.6822,-0.48447,0.11221,0.18044,1.3562,0.064549,97.623,-5.9817,48.02,0
8.6518,-0.99299,0.15832,0.27979,1.143,0.03132,105.51,7.9912,48.042,0
8.1112,-2.2883,0.198,0.20498,0.92702,0.028417,109.04,21.83,48.132,0
12.394,1.0355,0.16193,0.41438,1.1311,0.024025,59.202,36.242,48.39,0
12.3,0.42199,0.20567,0.585,1.7975,0.038546,52.334,49.829,47.791,0
9.9907,-3.8973,0.27388,1.6842,2.8228,0.036516,42.134,63.652,47.629,0
1.8067,8.4891,-0.71515,2.2648,2.9046,0.025359,73.267,77.736,47.873,0
-1.1883,0.49125,-0.35762,0.37659,0.84054,0.014423,-3.5527,92.168,48.195,0
-1.494,0.15663,-0.2496,0.18685,0.84455,0.02823,2.3433,106.04,48.638,0
-1.9713,-1.0693,-0.016035,0.10153,0.55979,0.02306,5.0245,120.23,48.219,0
-0.43406,-2.6718,-0.099648,0.12289,0.67959,0.024912,10.181,133.9,47.785,0
1.0192,-1.2718,-0.16789,0.12922,0.6797,0.024799,12.488,147.86,47.452,0
0.96755,-0.48333,-0.16379,0.10828,0.60273,0.023343,13.946,161.82,47.429,0
1.5426,-1.098,-0.23304,0.13406,0.70657,0.02498,14.518,175.74,47.477,0
3.2344,-1.4825,-0.31783,0.18883,0.88709,0.027803,11.396,189.77,47.496,0
4.7697,-1.6996,-0.16926,0.24822,0.82533,0.020803,4.3849,203.59,47.382,0
5.6169,-0.094034,-0.11413,0.217,0.77273,0.020437,-1.0801,218.11,47.587,0
5.549,0.44239,-0.10684,0.18425,0.85237,0.027319,-1.4706,232.4,47.538,0
5.6481,0.74549,-0.071676,0.16417,0.78618,0.02632,-1.9252,246.28,47.701,0
5.3914,0.81596,-0.018873,0.1336,1.0816,0.058017,-1.6781,260.21,47.762,0
5.1647,0.73767,-0.043017,0.11288,1.2255,0.09098,-1.1384,274.15,47.804,0
4.921,0.64283,-0.081225,0.089858,1.3309,0.12184,-0.87662,288.11,47.842,0
4.8581,0.56609,-0.081682,0.078485,1.2257,0.1173,-0.36957,302.07,47.871,0
4.7676,0.48161,-0.080418,0.065993,1.0987,0.11139,-0.13449,316.03,47.89,0
4.7142,0.43755,-0.079733,0.057891,1.0121,0.10728,-0.094178,330,47.9,0
9.974,-0.084907,0.031367,0.20314,1.4661,0.067013,100.32,-20,61.97,0
9.7147,-0.33296,0.13181,0.18042,1.3569,0.064612,101.59,-6.0291,61.992,0
8.459,-0.36079,0.20132,0.27988,1.1436,0.031342,110.96,7.8957,62.038,0
4.3137,-0.23524,0.35272,0.1821,0.8571,0.027399,135.08,21.826,62.055,0
-2.269,0.76422,0.11838,1.0246,2.6712,0.046403,54.324,49.913,62.007,0
-0.34278,-2.1039,0.34694,0.19302,0.57479,0.011952,-17.689,77.409,61.985,0
-1.0604,-0.39819,0.047323,0.11131,0.50704,0.017403,3.6888,120.02,62.015,0
0.39298,-3.5753,0.11336,0.10902,0.58143,0.023112,8.6676,133.59,61.836,0
-1.0733,0.018798,-0.46829,0.12433,0.52871,0.016839,13.523,161.85,61.407,0
0.40286,-0.14661,-0.75577,0.21561,0.77021,0.020068,15.027,175.85,61.434,0
-0.62982,0.25855,0.043493,0.045215,0.20811,0.0075152,9.8859,190.03,61.638,0
-0.097271,1.2986,-0.22247,0.081337,0.29806,0.0088894,11.197,203.8,61.977,0
-1.0004,-0.51493,-0.010802,0.11474,0.61588,0.023517,-3.1018,232.29,61.854,0
-0.54117,-0.4297,-0.15018,0.1937,0.86638,0.027516,-2.9255,246.26,61.743,0
1.3391,0.33038,-0.24941,0.16684,1.2583,0.062258,-2.1486,260.2,61.752,0
2.5915,0.72053,-0.25448,0.11861,1.2689,0.092074,-1.6486,274.14,61.791,0
3.1908,0.77193,-0.25316,0.083922,1.2865,0.11982,-1.0342,288.1,61.834,0
3.3677,0.72567,-0.22195,0.066876,1.1116,0.11191,-0.40094,302.06,61.867,0
3.4858,0.65827,-0.19256,0.054215,0.96659,0.10482,-0.078689,316.03,61.889,0
3.5403,0.61797,-0.17646,0.047715,0.88759,0.10086,0.0093353,330,61.9,0
9.9989,-0.1543,0.032818,0.20262,1.4674,0.067128,104.53,-20,75.91,0
10.071,-0.57932,0.14924,0.18096,1.3596,0.064752,104.06,-6.0198,75.916,0
9.9854,-0.1118,0.145,0.29164,1.1765,0.031792,102.13,7.9131,75.962,0
9.4985,2.7145,0.16698,0.22585,0.99648,0.029402,100.9,21.731,76.05,0
10.998,-0.14077,0.15867,0.47581,1.2581,0.025395,67.105,36.17,75.965,0
11.54,-8.6083,0.10099,1.2756,2.4343,0.03434,21.835,49.613,76.165,0
11.724,5.4711,0.083723,2.6268,3.7427,0.03634,-30.049,63.813,76.415,0
7.4409,-1.4352,0.04374,1.6441,2.412,0.023323,7.241,77.974,76.396,0
2.7942,-2.7089,-0.0192,0.11457,0.54387,0.017999,4.1027,120.2,76.262,0
0.089372,-2.6335,0.273,0.12428,0.57596,0.020461,10.579,133.62,75.886,0
1.6057,-0.50082,-0.20736,0.11375,0.36619,0.0097679,11.91,147.94,76.5,0
-0.4028,0.66849,-0.27709,0.079213,0.29528,0.0088112,13.365,203.62,76.033,0
3.1077,-0.048564,-0.076638,0.14125,0.70976,0.025083,-3.3964,232.34,75.799,0
2.898,-0.12842,-0.057793,0.15681,0.77672,0.026181,-2.1882,246.22,75.673,0
2.0283,0.39386,-0.037058,0.13813,1.1158,0.058876,-1.9204,260.15,75.727,0
1.7794,0.72593,-0.14628,0.095264,1.1056,0.086612,-1.8106,274.11,75.787,0
2.1348,0.84668,-0.19731,0.069217,1.1321,0.11294,-1.1884,288.07,75.838,0
2.1648,0.78472,-0.2146,0.053096,0.95365,0.10431,-0.56641,302.05,75.874,0
2.3064,0.71796,-0.20804,0.043637,0.8348,0.098056,-0.18163,316.02,75.896,0
2.3986,0.68118,-0.19921,0.040092,0.78605,0.095389,-0.022514,330,75.907,0
10.036,-0.448,0.045807,0.20248,1.4673,0.067192,116.21,-20,89.861,0
10.457,-1.9437,0.23627,0.18259,1.3667,0.06494,113.11,-5.9733,89.827,0
12.826,-2.5832,0.24972,0.34192,1.303,0.033319,81.16,8.0166,89.818,0
13.467,3.0519,0.33501,0.39933,1.4238,0.034691,59.917,22.077,89.863,0
6.2628,1.742,0.76812,0.36677,1.3435,0.033822,130.11,35.888,90.025,0
-0.55271,-0.92336,-2.7218,1.5429,2.1483,0.022014,150.86,49.707,90,0
0.99648,0.61076,0.3351,0.037471,0.20006,0.0073596,-10.873,64.689,90,0
-0.28919,0.12426,0.21502,0.048519,0.20254,0.0073322,11.469,90.918,90.534,0
1.121,-3.2713,0.29081,0.28254,1.1287,0.031398,14.766,106.13,90.023,0
0.40288,-1.1442,0.033825,0.11953,0.52506,0.017233,14.474,120.09,89.615,0
-1.4071,-2.3087,-0.39959,0.18479,0.87504,0.027725,12.682,133.96,89.928,0
2.0457,-3.2179,0.21974,0.20166,0.56938,0.011953,9.2894,217.66,89.341,0
-0.96353,0.22876,-0.15278,0.29835,0.75044,0.013459,-9.2243,232.02,89.678,0
3.2903,0.29011,0.094827,0.20286,0.89014,0.02766,-4.1694,246.13,89.593,0
3.9825,1.1899,0.1559,0.12451,1.0346,0.056837,-4.8264,260.06,89.749,0
2.8817,1.459,0.1394,0.090415,1.0456,0.084189,-2.5103,274.05,89.817,0
1.8908,1.2272,0.048785,0.063258,1.0529,0.10925,-1.4525,288.04,89.863,0
1.5748,1.0372,-0.041072,0.048629,0.88898,0.10098,-0.6919,302.03,89.893,0
1.5216,0.85669,-0.10537,0.040471,0.78685,0.095436,-0.27393,316.02,89.912,0
1.5409,0.77259,-0.13111,0.037948,0.75343,0.093546,-0.090978,330,89.921,0
9.9346,-0.66534,0.11007,0.20165,1.4635,0.06713,142.9,-20,103.87,0
8.7978,-2.8062,0.42662,0.26294,1.3456,0.049396,148.19,-5.8498,103.83,0
0.74258,-12.818,-2.2551,0.64589,1.2675,0.017261,126.35,8.1902,104.13,0
0.38288,1.0624,-0.085468,2.1168,3.5976,0.041905,-41.538,22.435,103.82,0
0.35261,1.7812,0.30868,0.021149,0.12176,0.0058656,-14.529,63.784,103.97,0
-0.46047,-5.1358,0.37556,0.18626,0.49984,0.011231,15.946,77.871,104,0
3.8641,-5.5793,-0.1868,0.56049,1.0898,0.016107,5.8765,92.473,104.28,0
-2.2469,-1.4913,0.020068,0.43975,1.4761,0.035241,13.246,106.18,104.05,0
-2.3191,0.11264,-0.75067,0.12785,0.69196,0.024834,15.149,134.05,104.06,0
0.31805,-4.0666,-0.023625,0.13264,0.41832,0.01038,13.657,218.05,104,0
-0.063726,-1.3506,0.015458,0.040362,0.30538,0.017003,-5.6849,245.87,103.94,0
0.16933,-0.0054038,-0.22477,0.070796,0.70821,0.047682,-6.5454,259.94,103.88,0
1.2596,1.5203,0.034863,0.070663,0.9052,0.079085,-3.9232,273.98,103.89,0
1.1549,1.4869,0.1089,0.054676,0.95734,0.10449,-1.9534,288,103.91,0
0.97886,1.2618,0.072707,0.044016,0.83059,0.097851,-0.83864,302.01,103.93,0
0.91878,0.99994,-0.0075048,0.038343,0.75664,0.093729,-0.29443,316.01,103.94,0
0.91843,0.87115,-0.052695,0.036663,0.73383,0.092409,-0.094925,330,103.94,0
9.8165,-0.25441,0.15956,0.20181,1.4641,0.067143,165.2,-20,117.92,0
7.3205,-0.98947,0.68259,0.2537,1.3133,0.048954,179.55,-5.7083,117.96,0
-0.48527,-1.9857,-2.2003,0.47429,0.97844,0.015314,205.24,8.1902,118,0
-1.4875,2.0967,0.75492,2,3.6458,0.042556,-11.335,22.285,117.99,0
-0.30832,-0.25903,-0.29066,0.10649,0.34127,0.0092914,8.687,36.102,117.6,0
-0.77453,-4.6414,0.54143,0.18521,0.56645,0.01192,26.005,77.871,118,0
0.13879,-0.83733,-0.018332,0.10738,0.38362,0.0098493,17.325,92.127,118.58,0
-1.5539,-1.0563,-0.33799,0.17786,0.55548,0.01188,10.726,105.87,118.58,0
5.6514,-1.1689,-0.32486,0.27963,0.7345,0.013439,16.021,119.87,117.98,0
0.57927,0.71173,0.29816,0.13248,0.66929,0.024417,14.52,134.04,118.08,0
-0.50494,0.29532,-0.040539,0.1209,0.50837,0.016895,15.84,147.76,118.27,0
0.99129,-0.33074,-0.071336,0.13052,0.54014,0.017379,17.168,161.96,117.67,0
2.4148,-0.12818,-0.019835,0.094782,0.32967,0.0093086,16.567,176,117.56,0
2.9636,-0.056366,-0.06819,0.082354,0.30257,0.0089638,17.319,190.03,117.54,0
1.649,-0.75477,0.11458,0.081202,0.29748,0.008889,16.432,203.98,118.18,0
-0.37372,0.72097,-0.641,0.19007,0.51439,0.011332,18.327,218.1,118,0
-0.64221,-0.83919,0.04569,0.043444,0.32374,0.017472,-4.3746,245.84,117.99,0
-1.2209,0.11038,-0.13508,0.051357,0.58102,0.043526,-5.3424,259.89,117.97,0
-0.46307,1.0968,0.027223,0.056433,0.77963,0.073653,-3.6689,273.94,117.96,0
-0.040638,1.2584,0.1214,0.044516,0.83861,0.098321,-2.0556,287.98,117.96,0
0.14477,1.1321,0.12911,0.039503,0.77333,0.094702,-0.8929,301.99,117.96,0
