"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
11.874,-0.6276,0.11254,0.072873,1.1654,0.11463,29.211,63.995,-35.983,0
12.343,-0.63447,0.10683,0.076657,1.1946,0.11592,23.904,77.996,-36.009,0
12.814,-0.58373,0.094226,0.082517,1.2489,0.11829,18.144,92.008,-36.026,0
13.227,-0.47655,0.071894,0.090141,1.317,0.12117,12.625,106.02,-36.033,0
13.542,-0.36184,0.039732,0.098279,1.3898,0.12419,8.2917,120.02,-36.034,0
13.784,-0.2819,0.0047083,0.10506,1.4569,0.12691,5.2676,134.01,-36.033,0
13.998,-0.24735,-0.02115,0.11052,1.5126,0.12915,3.007,148,-36.034,0
14.211,-0.24168,-0.029312,0.11482,1.5587,0.13096,0.94371,161.99,-36.037,0
14.424,-0.2454,-0.02276,0.11826,1.596,0.1324,-1.1431,175.99,-36.04,0
14.631,-0.24929,-0.0085196,0.12149,1.6299,0.13367,-3.2367,189.99,-36.043,0
14.82,-0.24972,0.010955,0.12438,1.66,0.13476,-5.2132,204,-36.043,0
14.977,-0.24515,0.033748,0.1269,1.6856,0.13566,-6.8662,218.01,-36.042,0
15.091,-0.23637,0.056815,0.12888,1.7045,0.13629,-7.9808,232.02,-36.04,0
15.161,-0.23115,0.078428,0.13114,1.723,0.13689,-8.4054,246.03,-36.036,0
15.181,-0.22106,0.094637,0.13336,1.741,0.13745,-8.181,260.04,-36.032,0
15.151,-0.20105,0.10427,0.13393,1.7477,0.13763,-7.232,274.04,-36.029,0
15.081,-0.18667,0.11127,0.13344,1.7455,0.13751,-5.634,288.03,-36.025,0
14.988,-0.18238,0.11714,0.13259,1.7385,0.13723,-3.8019,302.02,-36.023,0
14.867,-0.18018,0.12357,0.13067,1.7242,0.1367,-2.0416,316.01,-36.021,0
14.796,-0.17778,0.12742,0.12922,1.7136,0.13632,-1.2143,330,-36.02,0
10.022,-0.18775,0.014805,0.10087,1.4617,0.12742,51.198,-20,-21.939,0
10.063,-0.3272,0.024983,0.1205,1.4214,0.11098,50.496,-5.948,-21.928,0
10.253,-0.67264,0.047927,0.12805,1.3154,0.092757,48.388,8.0822,-21.91,0
10.615,-0.9501,0.06944,0.11522,1.2339,0.090288,44.859,22.078,-21.895,0
11.111,-1.121,0.085181,0.10371,1.1581,0.087804,39.652,36.043,-21.893,0
11.618,-1.1635,0.093061,0.098537,1.1093,0.086067,33.963,49.996,-21.917,0
12.086,-1.1973,0.09112,0.10496,1.1352,0.086814,28.852,63.973,-21.97,0
12.632,-1.2446,0.08206,0.12364,1.2387,0.089996,23.222,77.983,-22.024,0
13.239,-1.1271,0.06764,0.14609,1.3757,0.094088,16.225,92.011,-22.055,0
13.713,-0.85268,0.044304,0.16469,1.4958,0.09774,9.9852,106.03,-22.064,0
14.002,-0.57737,0.011146,0.178,1.5866,0.10062,5.919,120.03,-22.063,0
14.18,-0.38779,-0.027247,0.18619,1.6491,0.10269,3.6663,134.01,-22.062,0
14.341,-0.32881,-0.050704,0.19287,1.6965,0.1042,2.1191,148,-22.065,0
14.518,-0.34418,-0.04852,0.20048,1.7448,0.10558,0.38647,161.99,-22.072,0
14.683,-0.39007,-0.022243,0.21016,1.7997,0.107,-1.6463,175.98,-22.078,0
14.804,-0.4358,0.013836,0.22308,1.868,0.10867,-3.7435,189.99,-22.083,0
14.858,-0.46406,0.053525,0.23735,1.9436,0.11048,-5.6999,204,-22.085,0
14.832,-0.47226,0.091359,0.25022,2.0135,0.11216,-7.2996,218.01,-22.083,0
14.727,-0.46304,0.12306,0.26052,2.0698,0.11352,-8.3043,232.03,-22.077,0
14.55,-0.44327,0.14512,0.2682,2.1156,0.11471,-8.4842,246.04,-22.069,0
14.111,-0.37733,0.16049,0.27874,2.5034,0.14405,-7.8306,260.05,-22.061,0
13.727,-0.33271,0.16138,0.27505,2.8158,0.17158,-7.1058,274.05,-22.055,0
13.538,-0.31143,0.15197,0.25924,2.723,0.1692,-5.4898,288.04,-22.049,0
13.353,-0.28901,0.13905,0.24546,2.6373,0.16692,-3.6066,302.03,-22.044,0
13.151,-0.27236,0.12377,0.22995,2.5361,0.16407,-1.9299,316.02,-22.04,0
13.037,-0.26542,0.11466,0.21902,2.464,0.16202,-1.1888,330,-22.038,0
10.003,-0.19402,0.012908,0.1519,1.4642,0.097169,55.328,-20,-7.9247,0
10.014,-0.52501,0.031125,0.16224,1.3875,0.08035,55.422,-5.9205,-7.9084,0
10.219,-1.1965,0.061446,0.16149,1.2573,0.062273,53.451,8.1214,-7.8844,0
10.724,-1.834,0.086579,0.14147,1.1532,0.059816,48.466,22.12,-7.8562,0
11.533,-2.1689,0.1154,0.13187,1.0851,0.058152,39.876,36.057,-7.8408,0
12.21,-2.0361,0.12444,0.16815,1.2386,0.06174,31.88,49.966,-7.8699,0
12.56,-2.0383,0.077243,0.23333,1.5396,0.068151,28.767,63.929,-7.9642,0
13.283,-2.3536,0.040598,0.29111,1.8054,0.073471,22.51,77.961,-8.0504,0
14.09,-2.1259,0.09333,0.3955,2.2264,0.080849,10.01,92.024,-8.0881,0
14.321,-1.524,0.16385,0.4498,2.4545,0.08461,1.8398,106.05,-8.0914,0
14.173,-0.93017,0.16625,0.44113,2.4448,0.084646,-0.78381,120.04,-8.0833,0
13.89,-0.51785,0.10508,0.40566,2.3251,0.082816,-0.24707,134.02,-8.0822,0
13.649,-0.38452,0.065858,0.3911,2.2685,0.081897,0.3477,147.99,-8.0911,0
13.438,-0.39971,0.063982,0.40027,2.3072,0.082529,-0.59964,161.97,-8.1029,0
13.174,-0.45006,0.08178,0.41879,2.378,0.083688,-2.4134,175.97,-8.1138,0
12.838,-0.49327,0.098468,0.43356,2.4432,0.084751,-4.3696,189.97,-8.1222,0
12.465,-0.51089,0.098379,0.43964,2.4715,0.085219,-6.1729,203.99,-8.1253,0
12.097,-0.49597,0.083272,0.43776,2.4676,0.085162,-7.6585,218.02,-8.1211,0
11.751,-0.45247,0.059607,0.43211,2.4465,0.084828,-8.5339,232.04,-8.1108,0
11.437,-0.39445,0.032404,0.42394,2.4155,0.084326,-8.5692,246.06,-8.0992,0
11.231,-0.32452,0.053492,0.4085,2.6869,0.11132,-7.7338,260.07,-8.092,0
10.927,-0.23934,0.092565,0.35868,3.0967,0.1616,-6.1571,274.06,-8.0809,0
10.547,-0.19177,0.088529,0.31455,3.1434,0.18195,-4.9541,288.05,-8.0724,0
10.371,-0.17152,0.06828,0.28554,2.9501,0.17664,-3.2496,302.04,-8.0642,0
10.195,-0.14855,0.040882,0.25745,2.7571,0.17108,-1.6905,316.02,-8.058,0
10.097,-0.14098,0.025164,0.23832,2.625,0.16723,-0.99185,330,-8.0547,0
9.9908,-0.18743,0.011244,0.20324,1.4677,0.066934,63.226,-20,6.0748,0
9.9813,-0.7823,0.045457,0.18105,1.3573,0.064537,63.061,-5.8987,6.0894,0
9.9741,-1.5821,0.04254,0.29065,1.1721,0.031682,62.017,8.1714,6.122,0
10.481,-2.9682,0.057091,0.23486,1.0183,0.029683,55.636,22.193,6.1706,0
12.139,-3.8545,0.051599,0.23576,0.99389,0.029347,36.109,36.09,6.2034,0
13.337,-2.5912,0.040118,0.37442,1.332,0.033608,20.118,49.885,6.2,0
11.932,-1.8936,-0.061184,0.47863,1.5761,0.036314,32.827,63.847,6.0213,0
10.682,-2.9948,0.24427,1.1547,2.8976,0.048007,27.669,77.918,5.9012,0
10.331,-2.8553,0.31531,1.2189,3.0829,0.049601,0.38716,92.071,5.8682,0
7.7938,-1.972,0.43263,0.71839,2.1597,0.042002,-5.6731,106.1,5.8858,0
5.1386,-1.2075,0.30109,0.5101,1.7122,0.037781,-8.2331,120.06,5.9092,0
6.3193,-0.14217,-0.043684,0.50775,1.7282,0.037963,-5.4558,134.02,5.9031,0
7.8548,0.25174,-0.17503,0.51554,1.7664,0.038348,-1.8433,147.98,5.8781,0
8.4656,0.15358,-0.13453,0.48499,1.692,0.037571,-1.5045,161.95,5.8567,0
8.6183,-0.020247,-0.088716,0.44019,1.5805,0.036378,-2.7617,175.94,5.8407,0
8.5881,-0.16757,-0.069221,0.39508,1.4666,0.03512,-4.5248,189.95,5.8277,0
8.5203,-0.23528,-0.0639,0.35631,1.3647,0.033958,-6.4283,203.98,5.8222,0
8.4527,-0.21431,-0.061375,0.3265,1.2832,0.033,-8.0044,218.02,5.829,0
8.3605,-0.14563,-0.056979,0.30503,1.2232,0.032277,-8.6813,232.07,5.847,0
8.2226,-0.081033,-0.047405,0.28933,1.1788,0.031733,-8.162,246.09,5.8674,0
8.0283,-0.046756,-0.0091597,0.2465,1.6754,0.070926,-7.1141,260.09,5.8783,0
7.9355,-0.031792,0.034041,0.21923,1.9831,0.11395,-5.5964,274.08,5.8902,0
7.9022,-0.037419,0.056924,0.20586,2.3283,0.15671,-4.2617,288.07,5.9038,0
7.7677,-0.029901,0.045737,0.1855,2.1776,0.15204,-2.8318,302.05,5.9161,0
7.6434,-0.0063933,0.023296,0.16674,2.0338,0.14734,-1.4508,316.02,5.9251,0
7.5778,0.0033066,0.0088838,0.15509,1.9444,0.14443,-0.80102,330,5.9299,0
9.9818,-0.19766,0.016772,0.20334,1.4673,0.066931,71.686,-20,20.058,0
9.8331,-0.84101,0.066584,0.1808,1.3563,0.064518,72.271,-5.8863,20.066,0
9.2925,-1.8356,0.090244,0.28556,1.1581,0.031505,75.908,8.2045,20.087,0
8.6517,-4.4247,0.095792,0.21588,0.96189,0.028912,75.216,22.251,20.188,0
-2.0509,0.4521,-0.52834,1.3759,2.9377,0.043072,-6.3409,49.699,20.296,0
-2.4753,1.2814,0.27741,2.0371,4.3385,0.058103,25.157,63.752,19.954,0
4.8354,-8.3261,0.021116,1.4247,3.3953,0.051608,10.468,77.747,19.801,0
-1.4243,0.073584,0.11395,0.28072,1.1196,0.031012,-8.1083,92.26,19.776,0
-1.3759,-1.7765,-0.16758,0.42218,1.4735,0.035258,-7.9489,106.15,19.891,0
-0.71963,-2.3639,-0.28798,0.54838,1.7505,0.038238,-7.7064,120.08,19.931,0
0.53555,-1.424,-0.33751,0.57126,1.8479,0.039221,-4.4691,134.01,19.881,0
2.5884,-0.43759,-0.34614,0.44193,1.5948,0.036616,-1.7192,147.95,19.81,0
4.2959,-0.028039,-0.22714,0.30781,1.2518,0.0327,-1.4233,161.91,19.771,0
5.3961,0.011643,-0.14197,0.23192,1.0181,0.029682,-2.6869,175.9,19.752,0
6.1654,-0.049151,-0.10177,0.20272,0.91077,0.028176,-4.7,189.9,19.735,0
6.7583,-0.055919,-0.08111,0.19509,0.88176,0.027753,-7.0602,203.95,19.726,0
7.1601,0.050147,-0.068542,0.19275,0.87419,0.027641,-8.845,218.04,19.737,0
7.3264,0.17932,-0.061348,0.19184,0.87261,0.027619,-9.0597,232.11,19.767,0
7.3039,0.23217,-0.045869,0.18987,0.86771,0.02755,-7.8367,246.13,19.808,0
7.0261,0.16715,-0.0046109,0.14191,1.1371,0.059387,-6.5425,260.13,19.836,0
6.7316,0.12944,0.051119,0.12268,1.3187,0.094252,-4.9507,274.11,19.858,0
6.5042,0.099416,0.062304,0.10549,1.4935,0.12833,-3.9025,288.08,19.88,0
6.3507,0.097839,0.060207,0.097871,1.4238,0.12552,-2.6255,302.06,19.897,0
6.2051,0.11248,0.047729,0.089501,1.3481,0.12236,-1.3603,316.03,19.91,0
6.1302,0.11959,0.037638,0.084579,1.3033,0.12044,-0.75023,330,19.917,0
9.9728,-0.16522,0.022483,0.20342,1.4655,0.066908,79.642,-20,34.034,0
9.7098,-0.6927,0.090121,0.18048,1.3564,0.064528,80.917,-5.9111,34.034,0
8.6827,-1.3049,0.12941,0.28064,1.1449,0.031339,88.915,8.1761,34.009,0
6.1062,-1.3695,0.17645,0.23904,0.89845,0.024804,106.99,22.359,33.805,0
-1.8059,2.855,0.11969,0.85079,1.5069,0.018759,10.333,49.712,33.67,0
3.2988,-3.8848,-0.3566,1.2598,3.0267,0.049163,7.9107,63.791,33.869,0
-0.012483,-8.1271,-1.528,2.0592,2.6982,0.024492,68.546,77.736,34,0
-0.62488,0.61993,0.25435,0.21733,0.75594,0.020294,-10.998,92.07,33.977,0
-1.7303,-1.2262,-0.046297,0.25307,0.98385,0.029341,-10.505,106.11,34.069,0
-0.61347,-1.685,-0.2927,0.28376,1.1117,0.031144,-5.9061,120.09,34.043,0
0.38758,-1.1043,-0.27339,0.23656,1.0228,0.029928,-2.9182,133.98,33.848,0
1.8119,-0.69339,-0.2123,0.18305,0.87713,0.027851,-1.3179,147.9,33.677,0
3.0204,-0.47682,-0.11017,0.14306,0.73823,0.025661,-1.3468,161.86,33.623,0
4.0271,-0.53408,-0.041639,0.13074,0.67864,0.024618,-2.1772,175.82,33.618,0
5.0038,-0.66364,-0.00294,0.13772,0.69288,0.024832,-4.2628,189.82,33.603,0
5.9994,-0.60863,0.0089104,0.15135,0.7364,0.025537,-7.8742,203.87,33.59,0
6.6779,-0.12692,0.0038836,0.16411,0.77847,0.0262,-10.65,218.08,33.616,0
6.8815,0.30692,-0.0089719,0.17346,0.80908,0.02667,-10.29,232.22,33.649,0
6.8337,0.48634,-0.019429,0.17954,0.82952,0.026981,-8.1282,246.21,33.734,0
6.5713,0.436,-0.017765,0.13669,1.0981,0.058437,-6.2603,260.18,33.79,0
6.1831,0.37005,0.025813,0.11297,1.2201,0.090578,-4.5605,274.14,33.827,0
5.8488,0.31511,0.026838,0.088996,1.322,0.12149,-3.672,288.1,33.858,0
5.6681,0.28424,0.028285,0.081666,1.2546,0.11859,-2.4558,302.06,33.882,0
5.4914,0.26143,0.022348,0.071461,1.1573,0.11415,-1.277,316.03,33.898,0
5.399,0.24827,0.016445,0.064237,1.0873,0.11092,-0.71605,330,33.906,0
9.9706,-0.12021,0.027453,0.20335,1.4655,0.066939,85.754,-20,48.009,0
9.6779,-0.50038,0.11191,0.18044,1.3565,0.064554,87.227,-5.9817,48.02,0
8.6564,-0.99105,0.15649,0.28018,1.1437,0.03133,95.333,7.9912,48.042,0
8.1599,-2.2847,0.19097,0.20497,0.93014,0.028462,99.114,21.83,48.132,0
12.485,1.0465,0.14959,0.47032,1.2162,0.0248,49.949,36.242,48.39,0
12.206,0.45127,0.21082,0.69055,2.006,0.040575,45.138,49.829,47.791,0
9.9296,-4.2618,0.23103,1.9113,3.1613,0.038702,33.576,63.652,47.629,0
1.7195,8.7917,-0.67004,2.2606,2.9432,0.025515,59.122,77.736,47.873,0
0.42607,-1.9574,-0.41097,0.42073,0.93548,0.015164,-16.443,92.168,48.195,0
0.60534,-0.3053,-0.71868,0.21145,0.95612,0.029846,-9.3416,106.04,48.638,0
-0.38907,-0.31121,-0.017155,0.163,0.72525,0.025975,-5.5896,120.23,48.219,0
0.048506,-2.0383,0.093498,0.1126,0.63474,0.024132,-3.3387,133.9,47.785,0
1.806,-1.4234,-0.12817,0.13154,0.69148,0.024996,-2.0168,147.86,47.452,0
2.1927,-0.76216,-0.13925,0.11753,0.62808,0.023791,-1.2771,161.82,47.429,0
2.5154,-1.1081,-0.13424,0.13655,0.6984,0.024859,-1.1913,175.74,47.477,0
3.7024,-1.379,-0.23019,0.18617,0.86853,0.027535,-3.1822,189.77,47.496,0
5.0966,-1.661,-0.12792,0.25881,0.83785,0.020929,-9.4684,203.59,47.382,0
6.0862,-0.05458,-0.084084,0.22849,0.79622,0.0207,-15.217,218.11,47.587,0
5.932,0.57902,-0.072497,0.20538,0.90306,0.028055,-12.302,232.4,47.538,0
5.8245,0.77354,-0.030412,0.18199,0.83675,0.02709,-9.0423,246.28,47.701,0
5.3112,0.76098,0.028007,0.15177,1.1696,0.060163,-6.3532,260.21,47.762,0
5.0277,0.68378,-0.01474,0.12502,1.3035,0.093474,-4.3798,274.15,47.804,0
4.7316,0.59008,-0.061005,0.094751,1.3829,0.12404,-3.4431,288.11,47.842,0
4.6643,0.53466,-0.062993,0.080119,1.2465,0.11821,-2.2133,302.07,47.871,0
4.5746,0.47671,-0.061839,0.065411,1.0936,0.11112,-1.1055,316.03,47.89,0
4.5204,0.44382,-0.061044,0.056579,0.99692,0.10652,-0.59358,330,47.9,0
9.9729,-0.089548,0.03139,0.20318,1.4657,0.067004,90.09,-20,61.97,0
9.7088,-0.34698,0.13196,0.18045,1.3571,0.064617,91.423,-6.0291,61.992,0
8.4528,-0.36779,0.19849,0.28032,1.1444,0.031352,101.07,7.8957,62.038,0
4.2856,-0.24776,0.34166,0.18369,0.86029,0.027452,125.77,21.826,62.055,0
-2.3759,1.119,0.19835,1.1001,2.8007,0.047415,46.803,49.913,62.007,0
-0.45933,-2.2598,0.23029,0.16487,0.50575,0.011262,-25.897,77.409,61.985,0
-0.95335,0.066366,0.096319,0.12187,0.53527,0.017855,-6.7497,120.02,62.015,0
0.39458,-3.1619,0.032732,0.14841,0.69743,0.025129,-3.4185,133.59,61.836,0
-0.69022,-0.068553,-0.39759,0.12867,0.53273,0.016884,-1.3843,161.85,61.407,0
0.79376,-0.30481,-0.6558,0.22301,0.78553,0.020273,-0.043682,175.85,61.434,0
0.12846,-0.21937,0.075994,0.057736,0.22983,0.0078708,-4.7135,190.03,61.638,0
0.16316,1.5791,-0.17688,0.096775,0.33365,0.0093591,-1.8483,203.8,61.977,0
-0.90641,-0.40509,0.10182,0.1275,0.65766,0.024242,-12.06,232.29,61.854,0
-0.50414,-0.39781,-0.17007,0.22441,0.95428,0.028782,-9.0225,246.26,61.743,0
1.1025,0.30436,-0.26686,0.18176,1.3354,0.063993,-6.4628,260.2,61.752,0
2.3672,0.6805,-0.25704,0.12069,1.2876,0.092495,-4.6441,274.14,61.791,0
2.9227,0.70258,-0.23616,0.08338,1.2814,0.1195,-3.3654,288.1,61.834,0
3.1041,0.67214,-0.20297,0.065336,1.0927,0.11097,-2.0939,302.06,61.867,0
3.2269,0.62865,-0.17285,0.05313,0.95134,0.10406,-0.97881,316.03,61.889,0
3.2761,0.59956,-0.15686,0.047548,0.88233,0.1006,-0.46003,330,61.9,0
9.9976,-0.15685,0.033075,0.20263,1.4675,0.067129,94.444,-20,75.91,0
10.064,-0.59219,0.14958,0.18099,1.3596,0.064753,94.051,-6.0198,75.916,0
9.9763,-0.12248,0.1429,0.29182,1.1768,0.031796,92.425,7.9131,75.962,0
9.5328,2.6877,0.15384,0.22803,0.99269,0.02935,91.588,21.731,76.05,0
11.046,-0.1667,0.14899,0.53417,1.3515,0.026211,59.363,36.17,75.965,0
11.767,-8.3449,0.22666,1.3857,2.5975,0.035515,15.118,49.613,76.165,0
12.124,5.1887,0.079144,2.6366,3.7632,0.036379,-36.533,63.813,76.415,0
6.9057,-1.2457,0.24101,1.4301,2.2011,0.022356,-2.8611,77.974,76.396,0
2.9193,-2.172,-0.022906,0.12119,0.54244,0.017994,-8.2795,120.2,76.262,0
1.7513,-2.4906,0.252,0.14391,0.62885,0.021251,-1.9525,133.62,75.886,0
3.2777,0.12633,-0.24044,0.14885,0.44044,0.010633,-4.544,147.94,76.5,0
-0.31185,1.3576,-0.18918,0.086805,0.32357,0.0091934,-0.52161,203.62,76.033,0
2.9775,-0.1277,-0.027605,0.15953,0.75468,0.025788,-11.705,232.34,75.799,0
2.4943,0.018075,0.060299,0.16491,0.79023,0.026388,-8.1471,246.22,75.673,0
1.7532,0.57387,0.0037405,0.15155,1.1757,0.060327,-6.0798,260.15,75.727,0
1.5958,0.75442,-0.13859,0.098353,1.1251,0.087205,-4.5621,274.11,75.787,0
1.9277,0.79401,-0.17588,0.069158,1.1318,0.11294,-3.2696,288.07,75.838,0
1.9473,0.7344,-0.18982,0.052758,0.9458,0.10393,-2.0542,302.05,75.874,0
2.0631,0.67982,-0.18059,0.044198,0.83729,0.098223,-0.97279,316.02,75.896,0
2.1296,0.64869,-0.17126,0.041459,0.79932,0.096142,-0.4433,330,75.907,0
10.034,-0.44808,0.046123,0.20243,1.4669,0.067184,106.18,-20,89.861,0
10.448,-1.9532,0.23607,0.18228,1.3679,0.064965,103.16,-5.9733,89.827,0
12.815,-2.6046,0.24058,0.35173,1.3216,0.033532,71.71,8.0166,89.818,0
13.496,3.0059,0.31576,0.43318,1.497,0.035489,51.119,22.077,89.863,0
6.5918,1.8152,0.67974,0.39716,1.42,0.034698,120.65,35.888,90.025,0
-0.3714,-0.76781,-2.713,1.5463,2.1688,0.022111,144.93,49.707,90,0
0.93802,0.093465,0.37395,0.035848,0.19927,0.0073459,-17.747,64.689,90,0
0.1043,-0.040758,0.13667,0.04417,0.19295,0.007193,-1.2751,90.918,90.534,0
1.7421,-3.8585,0.23209,0.29877,1.1908,0.032172,3.2893,106.13,90.023,0
0.97631,-1.4729,0.058785,0.11889,0.54752,0.017615,0.65092,120.09,89.615,0
-0.79499,-2.1911,-0.27579,0.18298,0.86057,0.027506,-1.6377,133.96,89.928,0
2.205,-3.1804,0.24792,0.21149,0.59039,0.012158,-4.4461,217.66,89.341,0
0.44219,0.4114,-0.12349,0.24177,0.66857,0.012799,-18.816,232.02,89.678,0
3.4285,0.57607,0.11925,0.22863,0.95526,0.02862,-10.081,246.13,89.593,0
3.7116,1.2292,0.1882,0.13822,1.1034,0.058575,-8.3364,260.06,89.749,0
2.6447,1.4263,0.14071,0.1004,1.1137,0.086543,-4.9182,274.05,89.817,0
1.7007,1.1894,0.034932,0.066845,1.0943,0.1112,-3.316,288.04,89.863,0
1.4171,1.0101,-0.049865,0.050631,0.91178,0.10218,-2.0025,302.03,89.893,0
1.3562,0.84044,-0.096536,0.04247,0.80997,0.096738,-0.95842,316.02,89.912,0
1.3506,0.75937,-0.11241,0.040103,0.77846,0.094982,-0.453,330,89.921,0
9.9341,-0.66338,0.10953,0.20169,1.4636,0.067133,132.83,-20,103.87,0
8.8014,-2.8102,0.41985,0.26293,1.3458,0.049396,138.12,-5.8498,103.83,0
0.7939,-12.744,-2.1323,0.6657,1.2906,0.017405,117.97,8.1902,104.13,0
0.26457,1.1948,-0.18861,2.1184,3.6311,0.042124,-48.029,22.435,103.82,0
0.36417,1.6214,0.29153,0.016004,0.099432,0.005349,-22.022,63.784,103.97,0
-0.55234,-4.5698,0.35344,0.22363,0.58254,0.012056,7.7552,77.871,104,0
4.3503,-5.3866,-0.21708,0.7051,1.2576,0.017207,-9.2567,92.473,104.28,0
-1.5085,-0.78091,-0.2152,0.50518,1.6457,0.037031,0.87641,106.18,104.05,0
-1.6881,-0.19072,-0.56158,0.12291,0.6625,0.02434,0.96258,134.05,104.06,0
0.35123,-4.4729,-0.029733,0.15522,0.45885,0.010832,0.81034,218.05,104,0
-0.7558,-1.0545,0.079753,0.045987,0.33303,0.017694,-9.1077,245.87,103.94,0
-0.37777,0.21842,-0.13386,0.077929,0.75707,0.049166,-9.2961,259.94,103.88,0
0.85611,1.4654,0.011728,0.074853,0.93946,0.080404,-5.9046,273.98,103.89,0
0.84886,1.4053,0.052581,0.057059,0.98664,0.10594,-3.6161,288,103.91,0
0.80165,1.2136,0.018603,0.046098,0.85576,0.099226,-2.0394,302.01,103.93,0
0.80255,0.98973,-0.032404,0.040706,0.78579,0.095397,-0.91023,316.01,103.94,0
0.8072,0.87775,-0.059622,0.03916,0.76473,0.094203,-0.4068,330,103.94,0
9.8166,-0.25222,0.15835,0.20183,1.4644,0.067149,155.06,-20,117.92,0
7.3275,-0.99545,0.67105,0.25149,1.3189,0.049012,169.38,-5.7083,117.96,0
-0.46672,-1.982,-2.189,0.49048,0.99729,0.015449,195.41,8.1902,118,0
-1.2063,1.8279,0.7858,1.7665,3.403,0.041289,-14.498,22.285,117.99,0
-0.65554,-1.091,0.1132,0.15425,0.46569,0.010699,2.9896,36.102,117.6,0
-0.4898,-3.6546,0.36198,0.11615,0.43583,0.010559,16.049,77.871,118,0
-0.22956,-0.8982,0.17413,0.11342,0.39463,0.010031,5.7693,92.127,118.58,0
-2.688,-0.83268,0.0081526,0.17908,0.54839,0.011811,-1.0331,105.87,118.58,0
5.5482,-1.5035,-0.24333,0.29547,0.75012,0.01357,3.3169,119.87,117.98,0
0.77316,0.75974,0.1269,0.15785,0.7465,0.02569,0.25788,134.04,118.08,0
0.19088,0.37634,-0.078795,0.1548,0.59679,0.018242,1.7929,147.76,118.27,0
1.7115,-0.43127,-0.039124,0.15465,0.60634,0.018322,3.0207,161.96,117.67,0
3.2263,-0.33142,0.034549,0.1202,0.39023,0.010059,1.7234,176,117.56,0
3.6758,-0.00019285,-0.044769,0.10369,0.3538,0.0096313,2.8758,190.03,117.54,0
2.877,-0.78839,0.12497,0.11019,0.36072,0.0097048,3.6323,203.98,118.18,0
-0.061633,1.2544,-0.44936,0.21449,0.57434,0.011925,6.444,218.1,118,0
-1.3264,-0.66937,0.1059,0.046835,0.34218,0.017924,-7.4768,245.84,117.99,0
-1.6775,0.1778,-0.084918,0.053097,0.5953,0.044023,-7.8256,259.89,117.97,0
