"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
13.084,-1.9465,-0.035112,0.3052,1.9032,0.075429,103.23,63.929,-7.9642,0
13.892,-2.3189,0.10044,0.39527,2.2036,0.080523,94.055,77.961,-8.0504,0
14.314,-2.1752,0.19486,0.48169,2.5703,0.086435,81.318,92.024,-8.0881,0
14.13,-1.7835,0.20308,0.4264,2.4695,0.085156,73.539,106.05,-8.0914,0
13.582,-1.5114,0.1829,0.35392,2.1926,0.080652,69.675,120.04,-8.0833,0
12.907,-1.3574,0.17089,0.33172,2.0708,0.078547,65.826,134.02,-8.0822,0
12.244,-1.2228,0.15273,0.33738,2.0834,0.078756,60.39,147.99,-8.0911,0
11.668,-1.071,0.11923,0.35304,2.1459,0.079826,53.52,161.97,-8.1029,0
11.204,-0.90604,0.070999,0.36593,2.2008,0.080757,45.969,175.97,-8.1138,0
10.851,-0.74475,0.019043,0.36942,2.2185,0.081053,38.337,189.97,-8.1222,0
10.6,-0.60005,-0.027906,0.36899,2.2178,0.08104,30.682,203.99,-8.1253,0
10.444,-0.474,-0.068621,0.36416,2.203,0.080786,22.975,218.02,-8.1211,0
10.352,-0.35423,-0.098329,0.35514,2.173,0.080273,15.637,232.04,-8.1108,0
10.3,-0.23043,-0.11132,0.34241,2.1279,0.079495,9.1489,246.06,-8.0992,0
10.336,-0.13971,-0.069405,0.32541,2.3578,0.10488,3.9621,260.07,-8.092,0
10.274,-0.033823,-0.031844,0.28928,2.7201,0.15199,1.9906,274.06,-8.0809,0
10.092,0.040941,-0.019019,0.24547,2.7024,0.16954,0.91001,288.05,-8.0724,0
9.974,-0.0015026,-0.018961,0.2183,2.5045,0.16363,0.63916,302.04,-8.0642,0
9.8361,-0.06499,-0.02317,0.19022,2.2906,0.15687,0.31898,316.02,-8.058,0
9.7732,-0.085776,-0.028937,0.17175,2.1463,0.15222,0.12026,330,-8.0547,0
9.9907,-0.16802,0.01032,0.20326,1.4675,0.066928,139.58,-20,6.0748,0
9.9819,-0.60207,0.043422,0.18131,1.3577,0.064546,139.44,-5.8987,6.0894,0
10.002,-1.5721,0.045664,0.29063,1.1702,0.031659,138.42,8.1714,6.122,0
10.528,-2.88,0.048536,0.25908,1.058,0.030213,133.12,22.193,6.1706,0
12.149,-3.5506,-0.00027444,0.41571,1.4423,0.034862,116.28,36.09,6.2034,0
13.618,-2.5147,0.085436,0.45727,1.5977,0.036563,97.798,49.885,6.2,0
12.696,-2.1842,0.23602,0.70019,1.9893,0.040395,103.61,63.847,6.0213,0
10.49,-2.5,0.17299,1.2488,3.0639,0.049443,94.472,77.918,5.9012,0
10.696,-2.0154,0.0013707,0.85054,2.5131,0.045107,71.309,92.071,5.8682,0
10.262,-1.0321,-0.012491,0.5224,1.8056,0.038711,61.624,106.1,5.8858,0
9.3867,-0.57677,-0.062732,0.44793,1.5781,0.03639,63.132,120.06,5.9092,0
8.7521,-0.6322,-0.1107,0.45556,1.5822,0.036441,62.546,134.02,5.9031,0
8.3902,-0.6744,-0.11703,0.44058,1.5549,0.036147,57.889,147.98,5.8781,0
8.1448,-0.62525,-0.10218,0.40531,1.4749,0.035256,51.731,161.95,5.8567,0
7.9595,-0.54301,-0.083886,0.36866,1.3832,0.034204,45.189,175.94,5.8407,0
7.8316,-0.4489,-0.071779,0.34051,1.3068,0.033304,38.374,189.95,5.8277,0
7.7633,-0.34262,-0.063821,0.31986,1.2492,0.032609,30.996,203.98,5.8222,0
7.7641,-0.22352,-0.054948,0.30471,1.2062,0.032083,22.936,218.02,5.829,0
7.7929,-0.092142,-0.041016,0.29296,1.1743,0.031688,15.009,232.07,5.847,0
7.7982,0.024866,-0.020295,0.28218,1.1452,0.031323,8.1132,246.09,5.8674,0
7.6961,0.12937,0.029386,0.23094,1.5935,0.069413,3.3436,260.09,5.8783,0
7.5816,0.10363,0.075892,0.20113,1.862,0.11063,1.2227,274.08,5.8902,0
7.5992,0.13254,0.07894,0.17359,2.0981,0.14978,0.78623,288.07,5.9038,0
7.5172,0.10264,0.076021,0.15098,1.9218,0.14378,0.58881,302.05,5.9161,0
7.3893,0.027845,0.068809,0.13045,1.7502,0.13766,0.27648,316.02,5.9251,0
7.3299,-0.0030237,0.060847,0.11803,1.6446,0.13389,0.086576,330,5.9299,0
9.9829,-0.17394,0.015666,0.20332,1.4669,0.066923,146.86,-20,20.058,0
9.8537,-0.67835,0.065312,0.18098,1.3571,0.064536,147.35,-5.8863,20.066,0
9.3685,-1.8304,0.080592,0.28441,1.1545,0.031459,150.58,8.2045,20.087,0
8.6814,-4.3521,0.090957,0.24047,1.0048,0.029503,152.02,22.251,20.188,0
-2.8677,2.2679,-0.16082,1.3042,2.8764,0.042756,75.012,49.699,20.296,0
-0.7682,-2.1035,-0.48881,1.7442,4.0161,0.056074,92.236,63.752,19.954,0
6.3367,-7.4914,0.43682,1.0084,2.7878,0.047218,77.396,77.747,19.801,0
-2.1063,-1.5059,0.2717,0.44673,1.496,0.035468,59.082,92.26,19.776,0
-1.4666,-1.3412,-0.04498,0.56363,1.7719,0.038405,55.035,106.15,19.891,0
1.1138,-0.47687,-0.31913,0.6025,1.9195,0.03991,59.094,120.08,19.931,0
3.7827,0.033473,-0.38675,0.45715,1.6139,0.036837,60.338,134.01,19.881,0
5.1586,0.039239,-0.26264,0.34746,1.324,0.033599,56.279,147.95,19.81,0
5.8864,-0.027714,-0.18318,0.2911,1.1604,0.031581,50.729,161.91,19.771,0
6.3208,-0.080238,-0.12932,0.26759,1.0899,0.030644,44.668,175.9,19.752,0
6.6221,-0.092458,-0.094345,0.25813,1.0607,0.030242,37.967,189.9,19.735,0
6.8716,-0.051339,-0.070687,0.25471,1.0495,0.030085,30.207,203.95,19.726,0
7.0857,0.037309,-0.051643,0.25336,1.0454,0.030027,21.538,218.04,19.737,0
7.2304,0.10136,-0.03382,0.25099,1.0407,0.029965,13.297,232.11,19.767,0
7.2743,0.12242,-0.0090335,0.24514,1.0263,0.029775,6.5653,246.13,19.808,0
6.966,0.14243,0.066256,0.18351,1.3413,0.064128,2.2348,260.13,19.836,0
6.6461,0.11227,0.13642,0.14176,1.434,0.097632,0.68836,274.11,19.858,0
6.432,0.15117,0.13793,0.10847,1.5292,0.12993,0.22478,288.08,19.88,0
6.3133,0.13338,0.12868,0.092479,1.3865,0.12411,0.15407,302.06,19.897,0
6.1651,0.069191,0.11622,0.079401,1.2537,0.11836,-0.013183,316.03,19.91,0
6.0909,0.040702,0.10758,0.073602,1.1899,0.11553,-0.1155,330,19.917,0
9.9754,-0.14309,0.02125,0.20333,1.467,0.066938,153.7,-20,34.034,0
9.738,-0.56284,0.087785,0.18064,1.3559,0.064518,154.81,-5.9111,34.034,0
8.7763,-1.3041,0.12361,0.27933,1.1429,0.031314,162,8.1761,34.009,0
6.3067,-1.2797,0.17156,0.25097,0.91271,0.024937,179.44,22.359,33.805,0
-2.63,5.7085,-0.19515,1.4473,1.9779,0.02108,55.335,49.712,33.67,0
5.652,-6.597,-0.56294,1.7192,3.7754,0.054488,78.821,63.791,33.869,0
0.10352,-6.6365,-0.68717,0.96756,1.6828,0.019692,136.26,77.736,34,0
-1.2837,-0.22071,-0.075214,0.30424,0.97683,0.022904,56.543,92.07,33.977,0
-1.8868,-1.368,-0.46211,0.39787,1.4459,0.035124,55.506,106.11,34.069,0
0.034474,-1.3017,-0.24685,0.29615,1.2077,0.032372,59.681,120.09,34.043,0
1.8058,-0.73032,-0.080039,0.21263,0.95282,0.028966,59.451,133.98,33.848,0
3.27,-0.39935,0.018024,0.18363,0.84013,0.027307,55.248,147.9,33.677,0
4.3002,-0.2471,0.031501,0.19137,0.85183,0.027417,49.869,161.86,33.623,0
5.102,-0.20329,0.010368,0.20658,0.89641,0.027998,44.1,175.82,33.618,0
5.782,-0.20598,-0.0010247,0.22132,0.94225,0.028626,37.374,189.82,33.603,0
6.4166,-0.15263,-0.004791,0.23429,0.98245,0.02918,29.029,203.87,33.59,0
6.8469,0.088681,-0.0080438,0.24384,1.0126,0.02959,19.691,218.08,33.616,0
7.0522,0.18266,-0.022184,0.24893,1.0311,0.029837,11.285,232.22,33.649,0
7.134,0.18721,-0.024763,0.25185,1.0411,0.029972,5.0835,246.21,33.734,0
6.8157,0.19269,0.034433,0.19654,1.3949,0.065304,1.1783,260.18,33.79,0
6.354,0.17092,0.10515,0.144,1.4269,0.09695,0.11462,274.14,33.827,0
5.9848,0.22556,0.09452,0.10001,1.4466,0.12666,-0.33191,288.1,33.858,0
5.8311,0.19677,0.092859,0.081411,1.2731,0.11934,-0.25914,302.06,33.882,0
5.6545,0.13018,0.083873,0.066637,1.1123,0.11206,-0.25947,316.03,33.898,0
5.5646,0.097919,0.075369,0.060429,1.0369,0.10851,-0.26686,330,33.906,0
9.9742,-0.10331,0.025997,0.20315,1.4665,0.06696,158.9,-20,48.009,0
9.7121,-0.3989,0.10733,0.1806,1.3565,0.064554,160.14,-5.9817,48.02,0
8.7629,-0.98415,0.13763,0.27973,1.1446,0.03134,167.08,7.9912,48.042,0
8.4626,-2.2682,0.16658,0.21345,0.94775,0.028713,169.15,21.83,48.132,0
12.958,0.88459,0.16014,0.72357,1.6512,0.028703,114.05,36.242,48.39,0
12.071,-0.29858,0.33824,1.23,2.9334,0.048375,112.29,49.829,47.791,0
8.5273,-4.9755,0.18929,1.5786,3.1061,0.039298,86.077,63.652,47.629,0
0.98638,8.8985,-0.52382,1.4318,2.2688,0.022623,103.8,77.736,47.873,0
2.1936,-0.71487,0.23616,0.26435,0.70485,0.013185,54.68,92.168,48.195,0
2.9917,-0.48694,-0.06369,0.37923,1.3311,0.034858,53.758,106.04,48.638,0
3.2559,-0.82804,-0.33303,0.3317,1.2592,0.033548,59.079,120.23,48.219,0
3.224,-1.0432,-0.034345,0.19759,0.86999,0.027933,57.728,133.9,47.785,0
3.7086,-0.88293,0.012767,0.19494,0.86546,0.027733,53.169,147.86,47.452,0
4.0472,-0.64935,-0.045191,0.18807,0.84589,0.027304,49.171,161.82,47.429,0
4.6033,-0.68136,-0.074687,0.20755,0.90202,0.027988,43.242,175.74,47.477,0
5.1067,-0.62286,-0.085598,0.2469,1.0203,0.029681,37.428,189.77,47.496,0
5.8298,-1.0181,-0.028327,0.34836,1.0071,0.022741,27.874,203.59,47.382,0
6.4058,0.18171,-0.0039967,0.30629,0.94198,0.022332,16.713,218.11,47.587,0
6.0036,0.15541,0.029152,0.33015,1.2333,0.032366,7.8579,232.4,47.538,0
5.9009,0.35935,-0.0090651,0.2863,1.1128,0.03091,2.4514,246.28,47.701,0
5.63,0.50938,-0.050239,0.24573,1.6093,0.069769,0.027734,260.21,47.762,0
5.3619,0.44798,-0.0010331,0.15454,1.4923,0.098598,-0.40619,274.15,47.804,0
5.0842,0.44364,-0.0020776,0.097864,1.4332,0.12607,-0.64749,288.11,47.842,0
5.0244,0.39566,0.014641,0.076137,1.2167,0.11681,-0.47597,302.07,47.871,0
4.8868,0.31498,0.017747,0.061848,1.0536,0.10925,-0.34999,316.03,47.89,0
4.8112,0.27088,0.013166,0.056257,0.98338,0.10586,-0.28573,330,47.9,0
9.977,-0.078725,0.029878,0.20309,1.4667,0.067026,162.58,-20,61.97,0
9.7439,-0.27434,0.12623,0.18053,1.3568,0.06461,163.66,-6.0291,61.992,0
8.5612,-0.33239,0.17802,0.2802,1.1459,0.03137,172.19,7.8957,62.038,0
4.5819,-0.18694,0.35371,0.24706,1.0075,0.029507,195.98,21.826,62.055,0
-1.8253,0.34458,-0.28984,1.2974,3.1373,0.049889,101.74,49.913,62.007,0
-1.1642,1.1466,-0.0085815,0.30019,0.70022,0.013103,51.111,77.409,61.985,0
-1.2426,0.035427,0.015758,0.16951,0.65457,0.019581,56.217,120.02,62.015,0
0.17474,-1.9919,-0.41819,0.23878,1.0305,0.030116,57.264,133.59,61.836,0
-0.25146,-0.18122,-0.34111,0.20667,0.69343,0.019008,48.292,161.85,61.407,0
1.2603,-0.35301,-0.38013,0.27167,0.89181,0.021505,44.748,175.85,61.434,0
2.2555,-0.20871,0.042162,0.14337,0.43069,0.010519,35.962,190.03,61.638,0
0.096702,2.1111,-0.32424,0.17007,0.48435,0.0111,37.716,203.8,61.977,0
1.2441,-0.064137,-0.18276,0.23342,0.95338,0.028787,3.1498,232.29,61.854,0
0.64063,-0.095473,-0.33811,0.34728,1.2866,0.033053,0.84753,246.26,61.743,0
2.1602,0.45225,-0.30456,0.21153,1.4888,0.067121,-0.36562,260.2,61.752,0
3.1712,0.51384,-0.11999,0.11566,1.2491,0.091055,-0.953,274.14,61.791,0
3.6575,0.5265,-0.073347,0.079312,1.2423,0.11775,-0.91646,288.1,61.834,0
3.7773,0.50442,-0.03824,0.063236,1.0655,0.10976,-0.65203,302.06,61.867,0
3.7602,0.43474,-0.021048,0.054895,0.96352,0.10483,-0.39262,316.03,61.889,0
3.7495,0.39338,-0.019813,0.052197,0.92808,0.10306,-0.25263,330,61.9,0
10.002,-0.15438,0.03092,0.20249,1.4664,0.067108,166.58,-20,75.91,0
10.098,-0.54228,0.14463,0.18115,1.3607,0.064778,165.91,-6.0198,75.916,0
10.092,-0.09056,0.13913,0.29011,1.1735,0.031754,162.86,7.9131,75.962,0
9.8635,2.6739,0.13447,0.23905,1.023,0.029763,159.92,21.731,76.05,0
11.417,0.11745,0.1485,0.78591,1.7338,0.029287,125.73,36.17,75.965,0
12.834,-7.5584,0.52756,1.4296,2.8068,0.03707,82.233,49.613,76.165,0
12.468,3.4623,0.28509,2.0904,3.2695,0.034089,43.971,63.813,76.415,0
8.2353,-0.93786,0.35053,1.2323,1.9514,0.021144,59.111,77.974,76.396,0
2.2817,-0.55473,0.19167,0.17246,0.66148,0.019548,51.951,120.2,76.262,0
3.6222,-0.8775,0.12288,0.21933,0.81205,0.023865,57.503,133.62,75.886,0
4.6622,0.00022225,-0.17283,0.25196,0.6437,0.012642,47.014,147.94,76.5,0
-0.22535,1.4761,0.015751,0.15644,0.45648,0.01074,36.256,203.62,76.033,0
3.2532,-0.16448,-0.042082,0.26745,1.0441,0.029945,2.5883,232.34,75.799,0
2.2017,0.3558,0.005807,0.32714,1.1805,0.031766,-0.47363,246.22,75.673,0
3.1722,0.23493,-0.14627,0.24779,1.6069,0.069663,-1.2349,260.15,75.727,0
3.1867,0.38786,-0.039479,0.1169,1.2243,0.089609,-1.2913,274.11,75.787,0
3.1179,0.547,-0.029494,0.070927,1.1485,0.11371,-1.1505,288.07,75.838,0
3.1018,0.53177,-0.006478,0.057169,0.98958,0.10617,-0.78378,302.05,75.874,0
3.0347,0.46096,0.0063552,0.051532,0.91784,0.10255,-0.44446,316.02,75.896,0
3.0151,0.42032,0.0060211,0.050238,0.90049,0.10164,-0.2599,330,75.907,0
10.037,-0.45019,0.043084,0.20289,1.4691,0.067229,178.27,-20,89.861,0
10.468,-1.9117,0.22914,0.18186,1.3648,0.064897,175.05,-5.9733,89.827,0
12.878,-2.5833,0.2238,0.40222,1.4364,0.034814,142.66,8.0166,89.818,0
13.536,2.6843,0.26381,0.52203,1.7201,0.037796,121.6,22.077,89.863,0
7.9218,1.8409,0.38804,0.46156,1.5772,0.036426,181.3,35.888,90.025,0
-0.02488,-0.31443,-2.6085,0.94871,1.6621,0.019552,212.11,49.707,90,0
0.69168,-1.4848,-0.31337,0.035505,0.17304,0.0068851,55.313,64.689,90,0
-0.3428,0.40042,-0.012667,0.07999,0.26083,0.0084373,63.291,90.918,90.534,0
1.8653,-3.9193,0.045343,0.31619,1.2248,0.03261,63.742,106.13,90.023,0
1.8329,-1.8923,0.27868,0.18402,0.69221,0.019722,55.673,120.09,89.615,0
0.25206,-1.3474,-0.221,0.28625,1.0929,0.030728,51.817,133.96,89.928,0
2.5538,-1.2939,-0.03749,0.22494,0.62881,0.012508,23.029,217.66,89.341,0
-0.55231,0.43114,0.16412,0.39749,0.84166,0.014308,2.9617,232.02,89.678,0
3.3228,0.73293,-0.10029,0.33582,1.2383,0.032352,-4.7009,246.13,89.593,0
3.7803,0.8903,-0.11824,0.23175,1.5352,0.068301,-3.993,260.06,89.749,0
3.3414,0.98418,-0.061028,0.12939,1.301,0.091941,-2.1624,274.05,89.817,0
2.9095,0.86051,-0.031154,0.073468,1.1747,0.11494,-1.487,288.04,89.863,0
2.7887,0.77475,0.005066,0.057674,0.995,0.10646,-0.89053,302.03,89.893,0
2.6469,0.63946,0.020625,0.051527,0.91728,0.10253,-0.46145,316.02,89.912,0
2.5917,0.56495,0.016832,0.050114,0.89848,0.10154,-0.25421,330,89.921,0
9.937,-0.66604,0.1032,0.20339,1.4708,0.067287,204.99,-20,103.87,0
8.8625,-2.7602,0.38152,0.2624,1.3431,0.049321,209.99,-5.8498,103.83,0
0.96597,-12.42,-1.6679,0.74843,1.3995,0.018067,194.13,8.1902,104.13,0
-0.13543,1.5545,-0.25831,1.5366,3.0167,0.038796,36.509,22.435,103.82,0
0.32764,0.99159,0.1413,0.016664,0.094023,0.0052171,53.483,63.784,103.97,0
-0.55091,-2.1097,0.25962,0.10015,0.37239,0.0098114,72.81,77.871,104,0
4.4309,-4.9974,-0.21627,0.7902,1.5209,0.018768,51.883,92.473,104.28,0
2.5172,-2.6032,-0.46287,0.56982,1.8375,0.03904,66.262,106.18,104.05,0
-0.25515,-0.51458,-0.25424,0.12667,0.67098,0.024482,53.914,134.05,104.06,0
0.30556,-4.9132,0.030371,0.29882,0.70602,0.013205,29.286,218.05,104,0
1.0898,-0.44521,-0.10963,0.079504,0.47768,0.020885,-6.2845,245.87,103.94,0
0.97148,0.53882,-0.26301,0.11357,0.95557,0.054663,-4.9643,259.94,103.88,0
1.5737,1.0615,-0.12453,0.085879,1.0233,0.08322,-2.8895,273.98,103.89,0
1.9007,1.0085,-0.066943,0.062659,1.0523,0.10918,-1.7801,288,103.91,0
2.0382,0.92723,0.00023603,0.053986,0.94921,0.10418,-0.98565,302.01,103.93,0
2.0513,0.78072,0.020901,0.050503,0.90366,0.10183,-0.44983,316.01,103.94,0
2.0713,0.69195,0.011708,0.049539,0.89089,0.10115,-0.21363,330,103.94,0
9.8235,-0.25873,0.14812,0.20269,1.4671,0.067208,227.3,-20,117.92,0
7.4673,-0.96234,0.58315,0.2531,1.3168,0.04899,240.97,-5.7083,117.96,0
-0.23736,-1.9593,-1.9558,0.54797,1.0811,0.016035,268,8.1902,118,0
-0.72577,-0.052201,0.69639,1.3069,2.6784,0.036908,68.978,22.285,117.99,0
-0.61907,-0.45118,-0.14514,0.3987,0.86944,0.013905,74.322,36.102,117.6,0
-1.3507,1.0101,0.45507,0.23272,0.54177,0.011674,72.926,77.871,118,0
-1.2946,-1.0359,0.33212,0.19678,0.55526,0.011744,60.257,92.127,118.58,0
-2.3914,0.060385,-0.14972,0.24824,0.66497,0.012907,64.594,105.87,118.58,0
4.2863,0.40179,-0.43315,0.69288,1.2608,0.017239,56.178,119.87,117.98,0
1.4909,0.72159,-0.30652,0.29773,1.133,0.031166,54.258,134.04,118.08,0
2.2466,-0.070598,-0.22118,0.33196,0.98819,0.022952,52.596,147.76,118.27,0
3.3189,-0.35722,-0.0030108,0.23762,0.80925,0.020898,50.028,161.96,117.67,0
4.4805,-0.13033,0.028498,0.22627,0.59349,0.012199,42.507,176,117.56,0
4.7647,0.57572,-0.068671,0.22154,0.57849,0.012077,38.747,190.03,117.54,0
3.895,-0.8886,0.066603,0.22296,0.59127,0.012164,32.332,203.98,118.18,0
1.0072,2.2173,0.26771,0.30161,0.7123,0.013255,37.407,218.1,118,0
0.67512,-0.32764,-0.0079527,0.059203,0.39866,0.019233,-5.9357,245.84,117.99,0
0.013832,0.28416,0.0067776,0.067386,0.68311,0.046932,-4.2654,259.89,117.97,0
0.43341,0.59815,0.0045774,0.064337,0.84999,0.076793,-2.6165,273.94,117.96,0
0.86455,0.69172,0.010953,0.053639,0.94288,0.1039,-1.6466,287.98,117.96,0
1.162,0.74714,0.062616,0.050848,0.90782,0.10207,-0.92476,301.99,117.96,0
1.3694,0.70138,0.057643,0.0492,0.88578,0.10089,-0.40769,316,117.96,0
1.4951,0.65084,0.036146,0.048654,0.8781,0.10048,-0.17344,330,117.96,0
9.8259,0.361,0.14752,0.20304,1.4681,0.067208,225.03,-20,131.94,0
