"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
3.5595,-1.0964,-0.28121,0.82322,2.4185,0.044346,2.2729,161.95,5.8567,0
6.0144,-0.38056,-0.27553,0.67839,2.1585,0.042042,4.715,175.94,5.8407,0
7.5675,-0.051465,-0.17446,0.56042,1.8701,0.039312,4.1777,189.95,5.8277,0
8.4383,0.0956,-0.10473,0.48459,1.6866,0.03746,2.473,203.98,5.8222,0
8.8319,0.16635,-0.067065,0.42816,1.549,0.036006,0.62857,218.02,5.829,0
8.9278,0.19513,-0.047852,0.38516,1.4396,0.034804,-0.78181,232.07,5.847,0
8.8712,0.18763,-0.036189,0.35482,1.3614,0.033914,-1.8238,246.09,5.8674,0
8.7922,0.15582,0.0053093,0.29977,1.9108,0.075361,-2.4705,260.09,5.8783,0
8.7552,0.1366,0.0388,0.24824,2.2047,0.11965,-2.277,274.08,5.8902,0
8.7938,0.12784,0.061117,0.24084,2.5804,0.16435,-1.584,288.07,5.9038,0
8.6812,0.11513,0.055034,0.21806,2.4226,0.15975,-0.91153,302.05,5.9161,0
8.5655,0.098652,0.037379,0.19836,2.2786,0.15537,-0.44391,316.02,5.9251,0
8.5025,0.088161,0.024861,0.18526,2.1814,0.15238,-0.28888,330,5.9299,0
9.9818,-0.19156,0.017318,0.20338,1.4666,0.066917,72.905,-20,20.058,0
9.829,-0.8265,0.069079,0.18078,1.3567,0.064526,73.505,-5.8863,20.066,0
9.2621,-1.8474,0.094693,0.28515,1.1575,0.031497,77.216,8.2045,20.087,0
8.5677,-4.4185,0.10426,0.21585,0.96087,0.028898,76.779,22.251,20.188,0
-3.1855,0.20808,-0.01107,1.3579,2.8688,0.042596,5.7081,49.699,20.296,0
-4.0087,-0.57217,-0.091347,2.2162,4.5786,0.059585,16.105,63.752,19.954,0
3.8591,-8.5674,-0.31848,1.5434,3.4714,0.052057,10.178,77.747,19.801,0
-1.6712,0.7945,0.016644,0.28357,1.191,0.031839,-8.3299,92.26,19.776,0
-1.9823,0.42438,0.11526,0.31928,1.2485,0.03265,-1.3238,106.15,19.891,0
-1.1926,-1.4417,-0.050686,0.39401,1.3979,0.034454,0.86131,120.08,19.931,0
-0.3924,-2.4211,-0.24648,0.48512,1.6166,0.036867,-0.074997,134.01,19.881,0
0.59591,-1.9449,-0.39814,0.5445,1.7781,0.03851,1.6131,147.95,19.81,0
1.959,-1.2047,-0.40056,0.45208,1.6127,0.036759,4.6645,161.91,19.771,0
3.413,-0.74391,-0.26697,0.3224,1.2948,0.033162,5.6982,175.9,19.752,0
4.6733,-0.49461,-0.15403,0.23063,1.0322,0.029838,4.3956,189.9,19.735,0
5.6912,-0.25188,-0.089773,0.18046,0.86665,0.027515,1.9014,203.95,19.726,0
6.4333,0.036973,-0.061166,0.16259,0.79383,0.026424,-0.47386,218.04,19.737,0
6.8976,0.28363,-0.055011,0.15872,0.77681,0.026166,-1.8754,232.11,19.767,0
7.1325,0.38292,-0.051639,0.15869,0.77648,0.026166,-2.4935,246.13,19.808,0
7.1997,0.32726,-0.038138,0.12594,1.0604,0.057443,-2.6536,260.13,19.836,0
7.0905,0.26986,-0.0019368,0.11676,1.3026,0.093789,-2.222,274.11,19.858,0
7.0085,0.23761,0.0037151,0.10868,1.5268,0.12916,-1.675,288.08,19.88,0
6.9085,0.221,0.0042612,0.10264,1.4704,0.127,-1.0311,302.06,19.897,0
6.8074,0.20302,-0.0038784,0.097485,1.4232,0.12516,-0.50767,316.03,19.91,0
6.7528,0.19301,-0.011288,0.094157,1.3931,0.12398,-0.29417,330,19.917,0
9.9731,-0.15926,0.023071,0.20303,1.4675,0.066949,80.612,-20,34.034,0
9.7071,-0.67676,0.092765,0.18075,1.3552,0.064503,81.881,-5.9111,34.034,0
8.6551,-1.3068,0.13467,0.28017,1.1439,0.031326,89.795,8.1761,34.009,0
6.0334,-1.3734,0.19283,0.23631,0.89446,0.02475,107.39,22.359,33.805,0
-1.2643,2.7129,0.078742,0.84194,1.483,0.018618,5.9381,49.712,33.67,0
3.1054,-3.4421,-0.23016,0.89703,2.4182,0.044251,4.248,63.791,33.869,0
-0.054966,-9.627,-1.8412,2.3318,2.8543,0.025138,58.938,77.736,34,0
-1.4884,0.70609,0.31404,0.13083,0.52147,0.016865,-5.5755,92.07,33.977,0
-3.3848,-0.53923,0.10787,0.12134,0.64482,0.02416,-7.1758,106.11,34.069,0
-2.6832,-1.8351,-0.13739,0.16222,0.78059,0.026439,-3.1172,120.09,34.043,0
-1.0913,-2.2375,-0.22559,0.20664,0.92851,0.028611,0.34922,133.98,33.848,0
0.13855,-1.0232,-0.34866,0.22379,1.0079,0.029696,2.6555,147.9,33.677,0
1.0179,-0.73596,-0.32183,0.18778,0.90752,0.028225,5.5213,161.86,33.623,0
2.2167,-0.92374,-0.18432,0.14408,0.75789,0.025903,6.5888,175.82,33.618,0
3.5423,-1.1183,-0.06763,0.12044,0.66377,0.024345,4.7808,189.82,33.603,0
4.8893,-1.005,-0.024366,0.11759,0.6433,0.023989,0.78551,203.87,33.59,0
5.7954,-0.40881,-0.0048692,0.12148,0.64874,0.024081,-2.4629,218.08,33.616,0
6.1773,0.13661,-0.007625,0.12568,0.65795,0.024238,-3.338,232.22,33.649,0
6.3617,0.45906,-0.020085,0.13186,0.67814,0.024581,-3.3131,246.21,33.734,0
6.4686,0.54588,-0.059174,0.10279,0.91481,0.053685,-2.8919,260.18,33.79,0
6.3027,0.51275,-0.046025,0.089337,1.0562,0.084869,-2.2288,274.14,33.827,0
6.1401,0.46938,-0.060462,0.074134,1.1768,0.11509,-1.7553,288.1,33.858,0
6.0155,0.4229,-0.055608,0.071045,1.145,0.11364,-1.0848,302.06,33.882,0
5.8918,0.37283,-0.055324,0.068066,1.1162,0.11229,-0.53777,316.03,33.898,0
5.8257,0.3459,-0.057369,0.066081,1.0977,0.11142,-0.31449,330,33.906,0
9.971,-0.11456,0.028027,0.2032,1.4669,0.066969,86.48,-20,48.009,0
9.6759,-0.4815,0.1146,0.1805,1.3559,0.064542,87.938,-5.9817,48.02,0
8.6259,-0.97562,0.16263,0.27974,1.1428,0.031317,95.951,7.9912,48.042,0
8.0355,-2.2676,0.20665,0.20347,0.923,0.028359,99.622,21.83,48.132,0
12.268,0.91523,0.17955,0.34954,1.0244,0.022988,49.596,36.242,48.39,0
12.353,0.42856,0.22639,0.45334,1.529,0.035713,39.952,49.829,47.791,0
9.8459,-3.7427,0.33949,1.224,2.2543,0.032666,30.674,63.652,47.629,0
1.4123,7.8723,-1.1528,2.1193,2.7946,0.024911,66.216,77.736,47.873,0
-0.32796,0.53524,0.47611,0.16649,0.45053,0.010829,-9.8706,92.168,48.195,0
-3.2292,0.0047024,0.025214,0.090769,0.52506,0.022654,-12.129,106.04,48.638,0
-2.6327,-2.2427,-0.15233,0.10482,0.61364,0.024065,-6.4103,120.23,48.219,0
-1.2048,-2.4134,-0.091241,0.10613,0.57238,0.023014,-0.8491,133.9,47.785,0
-1.7856,0.029861,-0.051575,0.10383,0.584,0.023114,1.2012,147.86,47.452,0
-1.0653,-0.63662,-0.27394,0.12068,0.68257,0.024723,5.3339,161.82,47.429,0
0.66833,-1.5548,-0.50194,0.17215,0.85413,0.02727,7.5975,175.74,47.477,0
2.8265,-1.8635,-0.43839,0.21193,0.95655,0.02881,5.5103,189.77,47.496,0
4.5394,-1.9087,-0.22167,0.24667,0.83082,0.020932,-1.7891,203.59,47.382,0
5.3824,-0.16831,-0.13705,0.20978,0.76651,0.020395,-7.023,218.11,47.587,0
5.277,0.45115,-0.15259,0.16849,0.81486,0.026756,-5.6247,232.4,47.538,0
5.415,0.83613,-0.12597,0.1444,0.72771,0.025396,-4.5946,246.28,47.701,0
5.3787,0.94582,-0.10302,0.11276,0.97623,0.055318,-3.3646,260.21,47.762,0
5.2835,0.89875,-0.11952,0.095395,1.1045,0.086763,-2.3563,274.15,47.804,0
5.1355,0.82045,-0.15478,0.079448,1.2259,0.11727,-1.7689,288.11,47.842,0
5.0955,0.74547,-0.1515,0.072739,1.1611,0.11438,-0.97421,302.07,47.871,0
5.0407,0.65448,-0.14442,0.065234,1.0857,0.11084,-0.43332,316.03,47.89,0
5.0081,0.60327,-0.14035,0.060032,1.0332,0.10833,-0.23287,330,47.9,0
9.9735,-0.084579,0.031847,0.20307,1.4667,0.067026,90.591,-20,61.97,0
9.7081,-0.32812,0.1342,0.18047,1.3566,0.064606,91.901,-6.0291,61.992,0
8.4353,-0.34248,0.20489,0.27967,1.1432,0.031336,101.39,7.8957,62.038,0
4.2433,-0.21147,0.36541,0.18127,0.85472,0.027361,125.54,21.826,62.055,0
-1.7796,0.38184,0.046817,0.89617,2.4403,0.044509,41.756,49.913,62.007,0
-0.44575,-1.7809,0.45945,0.3039,0.78562,0.013825,-29.717,77.409,61.985,0
-0.5204,-2.0239,0.074536,0.099011,0.48749,0.017159,-6.3729,120.02,62.015,0
-0.93878,-2.5383,0.15729,0.070953,0.44251,0.020373,-2.1134,133.59,61.836,0
-1.5093,0.13526,-0.59932,0.12612,0.53116,0.016849,4.5479,161.85,61.407,0
-0.16457,0.15509,-0.79922,0.19572,0.71666,0.019395,7.2321,175.85,61.434,0
-0.7099,0.43415,0.066543,0.043012,0.20164,0.0074006,4.1249,190.03,61.638,0
-0.31021,-0.43639,-0.23139,0.051334,0.20947,0.0075593,4.9997,203.8,61.977,0
-1.2762,-0.55382,-0.016875,0.098785,0.56635,0.022618,-6.7402,232.29,61.854,0
-0.71731,-0.57196,-0.097721,0.15789,0.76745,0.026007,-5.4326,246.26,61.743,0
1.5679,0.47897,-0.17962,0.14115,1.1319,0.059268,-3.9048,260.2,61.752,0
2.9406,0.98375,-0.23863,0.10795,1.1951,0.089813,-2.9934,274.14,61.791,0
3.5108,1.0433,-0.28295,0.082146,1.2624,0.1189,-2.0475,288.1,61.834,0
3.7269,1.0011,-0.27042,0.069481,1.138,0.11329,-1.0372,302.06,61.867,0
3.8839,0.91792,-0.25087,0.057895,1.0117,0.10715,-0.36937,316.03,61.889,0
3.9563,0.86371,-0.2374,0.050738,0.93042,0.10311,-0.11439,330,61.9,0
9.9982,-0.15339,0.033378,0.20257,1.4672,0.067125,94.774,-20,75.91,0
10.064,-0.57372,0.15151,0.18104,1.3598,0.064759,94.35,-6.0198,75.916,0
9.9593,-0.095947,0.14929,0.29172,1.1766,0.031793,92.609,7.9131,75.962,0
9.4126,2.7409,0.18253,0.2254,0.99458,0.029375,91.721,21.731,76.05,0
10.862,0.0012172,0.21231,0.39676,1.1291,0.024187,57.311,36.17,75.965,0
10.959,-8.9969,-0.071626,1.1568,2.2749,0.033027,11.067,49.613,76.165,0
10.556,5.5338,0.19635,2.441,3.5643,0.035602,-39.677,63.813,76.415,0
7.6879,-1.8715,-0.33285,2.0025,2.7325,0.024715,-2.7556,77.974,76.396,0
1.5782,-3.5071,0.079253,0.10633,0.51313,0.017543,-3.3494,120.2,76.262,0
-1.6352,-3.5915,-0.093047,0.14839,0.7162,0.022575,-0.60139,133.62,75.886,0
-0.21587,0.088785,0.025774,0.062976,0.25135,0.0082008,5.8886,147.94,76.5,0
0.62105,-1.27,-0.07022,0.078322,0.31766,0.0091802,7.3525,203.62,76.033,0
3.4421,-0.1859,-0.14253,0.12335,0.65911,0.024256,-7.0881,232.34,75.799,0
3.4769,-0.23797,-0.16178,0.1632,0.79944,0.026504,-4.5935,246.22,75.673,0
2.4974,0.37582,-0.011694,0.12749,1.0675,0.057668,-3.6522,260.15,75.727,0
2.1042,0.90815,-0.080308,0.089949,1.0684,0.085345,-3.2699,274.11,75.787,0
2.41,1.1161,-0.17208,0.069213,1.1295,0.11278,-2.3379,288.07,75.838,0
2.4831,1.0848,-0.2207,0.055911,0.98718,0.10594,-1.3049,302.05,75.874,0
2.6939,1.022,-0.24378,0.045875,0.86817,0.099771,-0.5177,316.02,75.896,0
2.8289,0.97795,-0.24697,0.040865,0.80523,0.09643,-0.15508,330,75.907,0
10.035,-0.44572,0.046294,0.20266,1.4682,0.067211,106.38,-20,89.861,0
10.449,-1.936,0.23813,0.1825,1.3667,0.06494,103.34,-5.9733,89.827,0
12.797,-2.5672,0.26524,0.33358,1.2857,0.033119,71.681,8.0166,89.818,0
13.33,3.0929,0.3627,0.35904,1.3396,0.033742,51.233,22.077,89.863,0
5.5892,1.5025,0.93537,0.31241,1.2124,0.032259,122.51,35.888,90.025,0
-0.67587,-1.1434,-2.6435,1.4501,2.0509,0.021547,137.82,49.707,90,0
1.0499,1.9429,0.24838,0.03821,0.21497,0.0076046,-20.924,64.689,90,0
0.34479,-0.47392,0.01003,0.031333,0.14712,0.0064062,4.575,90.918,90.534,0
-0.82065,-1.847,0.59809,0.22915,0.9936,0.029568,4.7866,106.13,90.023,0
-1.3344,-1.0716,0.28009,0.087789,0.42603,0.015744,5.0074,120.09,89.615,0
-2.8033,-2.5287,-0.72186,0.22593,1.0296,0.0299,4.9974,133.96,89.928,0
2.3189,-3.2956,0.20856,0.17823,0.52012,0.011457,4.2544,217.66,89.341,0
-2.0606,-0.24712,-0.14118,0.28374,0.67803,0.012833,-12.808,232.02,89.678,0
2.3254,-0.15898,0.097326,0.15697,0.71716,0.024542,-7.0627,246.13,89.593,0
3.8481,1.1218,0.11121,0.10572,0.92925,0.054016,-7.1983,260.06,89.749,0
3.0365,1.6343,0.12842,0.077375,0.95267,0.080692,-4.2585,274.05,89.817,0
2.0189,1.4384,0.076002,0.056949,0.9866,0.10602,-2.6626,288.04,89.863,0
1.7053,1.2765,-0.017565,0.045943,0.85884,0.099367,-1.4791,302.03,89.893,0
1.7307,1.1137,-0.10677,0.038488,0.76596,0.094233,-0.64682,316.02,89.912,0
1.8119,1.0342,-0.14801,0.035969,0.73308,0.092352,-0.24187,330,89.921,0
9.9335,-0.66132,0.11101,0.2017,1.4637,0.067136,132.94,-20,103.87,0
8.7858,-2.793,0.43644,0.26313,1.3458,0.049396,138.35,-5.8498,103.83,0
0.67476,-12.883,-2.3813,0.6272,1.2484,0.01714,115.76,8.1902,104.13,0
0.57112,0.84837,-0.037661,2.0461,3.4926,0.041223,-51.421,22.435,103.82,0
0.43612,1.8868,0.32521,0.03788,0.17457,0.0069226,-23.918,63.784,103.97,0
-0.4121,-6.8212,0.44299,0.16145,0.50364,0.011276,0.75643,77.871,104,0
3.0746,-5.5628,-0.32286,0.48019,1.0416,0.015774,2.1193,92.473,104.28,0
-2.4463,-3.4855,-0.21662,0.28461,1.1091,0.030897,6.7648,106.18,104.05,0
-3.3035,0.77531,-0.95532,0.17643,0.88204,0.027775,5.9113,134.05,104.06,0
-0.11742,-3.4691,-0.36499,0.12512,0.43007,0.010508,9.0318,218.05,104,0
-0.16606,-1.4615,0.034039,0.033758,0.27485,0.016197,-7.8636,245.87,103.94,0
-0.052846,-0.18763,-0.27085,0.059086,0.63148,0.045224,-8.7928,259.94,103.88,0
1.2211,1.6494,0.011865,0.062762,0.83555,0.076235,-5.849,273.98,103.89,0
1.1218,1.6708,0.14482,0.049599,0.89771,0.10146,-3.2112,288,103.91,0
0.90981,1.4347,0.12912,0.040729,0.79015,0.095602,-1.5941,302.01,103.93,0
0.88333,1.1686,0.038494,0.035067,0.71641,0.091369,-0.62447,316.01,103.94,0
0.92542,1.0432,-0.018396,0.033359,0.69308,0.089977,-0.20786,330,103.94,0
9.8155,-0.24801,0.16073,0.20195,1.4648,0.067157,155.04,-20,117.92,0
7.3059,-0.97733,0.69475,0.25358,1.3119,0.048931,169.46,-5.7083,117.96,0
-0.51644,-1.952,-2.2196,0.46387,0.96968,0.015251,195.02,8.1902,118,0
-1.9928,2.7892,0.80828,2.3439,3.964,0.044025,-26.357,22.285,117.99,0
-0.76892,-0.48036,-0.74093,0.060637,0.2587,0.0082191,-2.8884,36.102,117.6,0
-0.90004,-4.5013,0.5036,0.27356,0.7091,0.013222,16.125,77.871,118,0
0.20043,-0.52867,-0.23137,0.11937,0.41074,0.010003,5.9926,92.127,118.58,0
0.26077,-0.21272,0.38752,0.1194,0.38683,0.010036,2.8752,105.87,118.58,0
5.6194,-0.5931,-0.486,0.28622,0.73496,0.013443,5.1039,119.87,117.98,0
-0.72067,0.66483,0.50736,0.089879,0.50666,0.021477,5.0608,134.04,118.08,0
-1.4263,0.40091,0.16477,0.082835,0.39418,0.014955,7.0617,147.76,118.27,0
-0.18652,0.0070278,-0.070835,0.08821,0.41375,0.015428,9.2343,161.96,117.67,0
0.77431,-0.084179,-0.063264,0.055907,0.23194,0.0079197,10.803,176,117.56,0
1.7746,-0.003589,-0.088336,0.051088,0.22079,0.0077569,11.834,190.03,117.54,0
-0.04866,-0.38857,0.063019,0.060076,0.25579,0.0083074,13.07,203.98,118.18,0
-0.5395,-0.42035,-0.67816,0.1073,0.35147,0.0095495,14.503,218.1,118,0
-0.69767,-0.91841,0.048067,0.037979,0.29763,0.016808,-6.3646,245.84,117.99,0
-1.3119,0.088449,-0.15712,0.048981,0.5649,0.042955,-7.4367,259.89,117.97,0
-0.59584,1.214,0.056425,0.053193,0.74864,0.072234,-5.3747,273.94,117.96,0
