"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
14.827,-0.20062,0.10592,0.13364,1.7451,0.13747,-1.2663,302.02,-36.023,0
14.737,-0.19871,0.11252,0.13198,1.7335,0.13704,-0.62983,316.01,-36.021,0
14.683,-0.19665,0.11652,0.13073,1.7247,0.13672,-0.43897,330,-36.02,0
10.021,-0.18476,0.014587,0.10111,1.4624,0.12744,51.186,-20,-21.939,0
10.063,-0.32737,0.025044,0.12028,1.4214,0.11099,50.495,-5.948,-21.928,0
10.255,-0.67815,0.048661,0.12801,1.3149,0.092736,48.407,8.0822,-21.91,0
10.618,-0.95631,0.070944,0.11515,1.233,0.090255,44.899,22.078,-21.895,0
11.112,-1.1251,0.087838,0.10407,1.1606,0.087894,39.738,36.043,-21.893,0
11.613,-1.1619,0.096484,0.097561,1.1056,0.085961,34.133,49.996,-21.917,0
12.067,-1.1914,0.094917,0.10174,1.1146,0.086105,29.192,63.973,-21.97,0
12.599,-1.2474,0.088815,0.11788,1.2045,0.088911,23.787,77.983,-22.024,0
13.203,-1.1473,0.077673,0.14002,1.3387,0.092963,16.961,92.011,-22.055,0
13.679,-0.87786,0.056933,0.15923,1.4586,0.096539,10.825,106.03,-22.064,0
13.965,-0.59801,0.024445,0.17301,1.5521,0.099481,6.8478,120.03,-22.063,0
14.127,-0.38196,-0.017979,0.1819,1.6176,0.10164,4.774,134.01,-22.062,0
14.263,-0.29337,-0.052333,0.18887,1.667,0.10325,3.6183,148,-22.065,0
14.421,-0.28924,-0.062523,0.19689,1.7181,0.10476,2.4077,161.99,-22.072,0
14.582,-0.32158,-0.047364,0.20699,1.7763,0.10631,0.90755,175.98,-22.078,0
14.71,-0.36675,-0.013488,0.22017,1.8469,0.10809,-0.68546,189.99,-22.083,0
14.779,-0.40578,0.024151,0.23521,1.9263,0.11002,-2.172,204,-22.085,0
14.771,-0.42925,0.064136,0.24916,2.0021,0.11185,-3.3623,218.01,-22.083,0
14.682,-0.43718,0.099995,0.26039,2.0634,0.11333,-4.0617,232.03,-22.077,0
14.513,-0.43663,0.12899,0.26891,2.1131,0.1146,-4.138,246.04,-22.069,0
14.071,-0.38562,0.15486,0.27988,2.5021,0.14397,-3.7375,260.05,-22.061,0
13.678,-0.35194,0.16076,0.27684,2.8194,0.17166,-3.5077,274.05,-22.055,0
13.483,-0.3438,0.15439,0.26202,2.7355,0.16954,-2.5403,288.04,-22.049,0
13.3,-0.33209,0.14441,0.24875,2.6547,0.16742,-1.4605,302.03,-22.044,0
13.109,-0.31703,0.12917,0.23385,2.5591,0.16475,-0.7741,316.02,-22.04,0
13.002,-0.30846,0.11972,0.22337,2.4909,0.16283,-0.57667,330,-22.038,0
10.003,-0.19038,0.012667,0.15215,1.4649,0.097196,55.269,-20,-7.9247,0
10.015,-0.52911,0.031184,0.16181,1.3881,0.08037,55.36,-5.9205,-7.9084,0
10.226,-1.2152,0.063419,0.1614,1.2574,0.062275,53.356,8.1214,-7.8844,0
10.73,-1.8472,0.089076,0.14179,1.1544,0.059845,48.346,22.12,-7.8562,0
11.538,-2.1787,0.11925,0.12938,1.0797,0.058016,39.773,36.057,-7.8408,0
12.213,-2.036,0.13152,0.15856,1.1958,0.060767,31.809,49.966,-7.8699,0
12.535,-2.0245,0.086323,0.22127,1.4813,0.06694,28.878,63.929,-7.9642,0
13.217,-2.3514,0.048514,0.28008,1.7538,0.072459,23.063,77.961,-8.0504,0
14.032,-2.148,0.086801,0.38568,2.1861,0.080154,10.9,92.024,-8.0881,0
14.281,-1.5633,0.16255,0.44639,2.4432,0.08442,2.9425,106.05,-8.0914,0
14.153,-0.97484,0.17671,0.44089,2.4428,0.084589,0.06977,120.04,-8.0833,0
13.88,-0.51526,0.11448,0.40713,2.3278,0.08284,0.3518,134.02,-8.0822,0
13.643,-0.32159,0.056054,0.39191,2.2643,0.081815,1.5003,147.99,-8.0911,0
13.459,-0.31383,0.044841,0.40205,2.3054,0.082489,1.432,161.97,-8.1029,0
13.24,-0.36884,0.060588,0.42068,2.3827,0.083753,0.39833,175.97,-8.1138,0
12.945,-0.43041,0.084848,0.43787,2.4539,0.084915,-0.97641,189.97,-8.1222,0
12.593,-0.46844,0.096379,0.4452,2.4875,0.085469,-2.4074,203.99,-8.1253,0
12.224,-0.47336,0.090199,0.44398,2.4892,0.085508,-3.6401,218.02,-8.1211,0
11.861,-0.4508,0.073397,0.43826,2.469,0.085189,-4.3688,232.04,-8.1108,0
11.518,-0.4133,0.050684,0.42995,2.437,0.084674,-4.5277,246.06,-8.0992,0
11.286,-0.35691,0.069656,0.41385,2.7047,0.11162,-4.1609,260.07,-8.092,0
10.981,-0.26793,0.10416,0.36344,3.1182,0.16213,-3.1975,274.06,-8.0809,0
10.585,-0.22776,0.10077,0.31968,3.1756,0.18283,-2.629,288.05,-8.0724,0
10.388,-0.22703,0.084671,0.29066,2.982,0.17753,-1.606,302.04,-8.0642,0
10.196,-0.2106,0.057721,0.2629,2.7906,0.17205,-0.84325,316.02,-8.058,0
10.091,-0.20077,0.041092,0.2441,2.6605,0.16829,-0.56751,330,-8.0547,0
9.9911,-0.18387,0.011259,0.20346,1.4665,0.066908,63.041,-20,6.0748,0
9.9833,-0.78688,0.045494,0.18097,1.3577,0.064546,62.857,-5.8987,6.0894,0
9.9768,-1.6057,0.042982,0.29053,1.1718,0.031679,61.714,8.1714,6.122,0
10.479,-2.9886,0.058426,0.23529,1.0186,0.029687,55.205,22.193,6.1706,0
12.139,-3.8711,0.054313,0.22697,0.97521,0.029092,35.517,36.09,6.2034,0
13.36,-2.6385,0.045885,0.35214,1.2794,0.032985,19.524,49.885,6.2,0
11.919,-1.844,-0.052197,0.45397,1.5169,0.035682,32.058,63.847,6.0213,0
10.729,-2.9838,0.21024,1.1426,2.859,0.0477,27.745,77.918,5.9012,0
10.393,-2.8761,0.31409,1.2397,3.1155,0.049843,0.85565,92.071,5.8682,0
7.588,-2.0478,0.46065,0.72992,2.1884,0.042262,-4.1505,106.1,5.8858,0
4.1758,-1.4138,0.36053,0.51297,1.7209,0.03787,-7.0883,120.06,5.9092,0
5.1753,-0.42334,-0.010271,0.5196,1.7476,0.038158,-5.7617,134.02,5.9031,0
7.3099,0.23359,-0.19861,0.53694,1.8266,0.038947,-1.1845,147.98,5.8781,0
8.2535,0.20554,-0.15968,0.50373,1.7424,0.038087,0.51622,161.95,5.8567,0
8.5623,0.05055,-0.10192,0.45532,1.6204,0.0368,-0.013401,175.94,5.8407,0
8.6039,-0.096109,-0.07141,0.40736,1.4999,0.035487,-1.3569,189.95,5.8277,0
8.5535,-0.17708,-0.061201,0.36583,1.3919,0.034269,-3.0069,203.98,5.8222,0
8.4749,-0.17944,-0.057366,0.33359,1.3045,0.033252,-4.3513,218.02,5.829,0
8.3588,-0.14179,-0.054398,0.31045,1.2395,0.032474,-4.8431,232.07,5.847,0
8.2034,-0.10795,-0.046412,0.29369,1.1916,0.031889,-4.614,246.09,5.8674,0
8.0217,-0.075316,-0.010891,0.25045,1.6955,0.071309,-4.2603,260.09,5.8783,0
7.937,-0.066279,0.031089,0.22155,2.0045,0.11451,-3.3989,274.08,5.8902,0
7.9209,-0.067182,0.055589,0.2093,2.3549,0.1575,-2.4754,288.07,5.9038,0
7.7685,-0.07849,0.048008,0.18876,2.202,0.15281,-1.5846,302.05,5.9161,0
7.622,-0.065178,0.028601,0.17014,2.0581,0.14815,-0.82405,316.02,5.9251,0
7.5425,-0.054858,0.014583,0.15855,1.9684,0.14524,-0.49611,330,5.9299,0
9.9822,-0.19547,0.016812,0.20336,1.4666,0.066916,71.404,-20,20.058,0
9.8346,-0.84771,0.066892,0.18077,1.3567,0.064525,71.965,-5.8863,20.066,0
9.2891,-1.8575,0.090961,0.28537,1.1577,0.0315,75.464,8.2045,20.087,0
8.6467,-4.4465,0.097935,0.21603,0.96195,0.028913,74.395,22.251,20.188,0
-2.2541,0.25352,-0.5031,1.386,2.9491,0.043131,-6.8911,49.699,20.296,0
-2.6653,1.3841,0.29199,2.0715,4.3787,0.058354,23.746,63.752,19.954,0
4.7508,-8.3678,-0.028468,1.4538,3.436,0.051882,10.05,77.747,19.801,0
-1.4346,0.25123,0.14228,0.27132,1.0982,0.030735,-8.2955,92.26,19.776,0
-1.385,-1.6477,-0.16242,0.40916,1.4426,0.034914,-7.3062,106.15,19.891,0
-0.70699,-2.3868,-0.30179,0.52903,1.7091,0.037817,-7.1405,120.08,19.931,0
0.36285,-1.5987,-0.35303,0.57375,1.8449,0.03919,-4.1839,134.01,19.881,0
2.2258,-0.62679,-0.35936,0.46046,1.6363,0.037053,-0.71152,147.95,19.81,0
3.9752,-0.11517,-0.24679,0.32055,1.2872,0.033121,0.5015,161.91,19.771,0
5.1592,-0.012075,-0.14882,0.2354,1.0345,0.029899,-0.19779,175.9,19.752,0
5.99,-0.047942,-0.10117,0.19921,0.90671,0.028116,-1.8336,189.9,19.735,0
6.6202,-0.049312,-0.077846,0.18975,0.86783,0.027548,-3.877,203.95,19.726,0
7.0377,0.049317,-0.065987,0.18729,0.85843,0.027409,-5.3233,218.04,19.737,0
7.2102,0.16939,-0.061278,0.18677,0.85731,0.027393,-5.4028,232.11,19.767,0
7.2014,0.21649,-0.047494,0.18517,0.85342,0.027339,-4.6389,246.13,19.808,0
6.9708,0.15581,-0.011088,0.13893,1.1211,0.058994,-4.0535,260.13,19.836,0
6.6977,0.10585,0.042588,0.12118,1.3103,0.093998,-3.1049,274.11,19.858,0
6.4873,0.076104,0.053911,0.10521,1.4908,0.12818,-2.4208,288.08,19.88,0
6.3232,0.057576,0.053959,0.097887,1.4237,0.12549,-1.5994,302.06,19.897,0
6.1584,0.062684,0.044687,0.090201,1.3537,0.12257,-0.84578,316.03,19.91,0
6.0694,0.070489,0.035578,0.085758,1.3126,0.12083,-0.49889,330,19.917,0
9.9731,-0.16364,0.022535,0.20294,1.4671,0.06694,79.297,-20,34.034,0
9.7099,-0.69828,0.090524,0.18075,1.3559,0.064518,80.552,-5.9111,34.034,0
8.6738,-1.3224,0.13017,0.28053,1.1446,0.031334,88.433,8.1761,34.009,0
6.083,-1.3879,0.17925,0.23873,0.89769,0.024795,106.18,22.359,33.805,0
-1.9091,2.6773,0.12362,0.84859,1.5068,0.018759,8.5162,49.712,33.67,0
3.1791,-3.7107,-0.34017,1.2067,2.9405,0.048505,6.4326,63.791,33.869,0
-0.013582,-8.3894,-1.5633,2.1451,2.7557,0.024732,66.197,77.736,34,0
-0.66076,0.69419,0.30131,0.20422,0.72576,0.0199,-11.451,92.07,33.977,0
-1.7296,-1.3501,-0.0050967,0.22311,0.90361,0.02821,-10.49,106.11,34.069,0
-0.86687,-1.5879,-0.21891,0.26671,1.0581,0.030434,-6.0216,120.09,34.043,0
0.035227,-1.1757,-0.27314,0.23569,1.0159,0.029828,-2.4478,133.98,33.848,0
1.5444,-0.78778,-0.22644,0.18722,0.88994,0.028036,-0.15836,147.9,33.677,0
2.7673,-0.51059,-0.12867,0.1448,0.74708,0.025801,0.43172,161.86,33.623,0
3.7817,-0.55664,-0.054721,0.12793,0.67276,0.024519,0.10144,175.82,33.618,0
4.7965,-0.70554,-0.0059391,0.1321,0.67589,0.024549,-1.8116,189.82,33.603,0
5.8259,-0.64776,0.0097885,0.14477,0.71595,0.025207,-5.1257,203.87,33.59,0
6.5144,-0.16232,0.0069368,0.15735,0.75725,0.025868,-7.3129,218.08,33.616,0
6.72,0.28263,-0.0074922,0.16674,0.78784,0.026344,-6.6266,232.22,33.649,0
6.697,0.47902,-0.017051,0.17309,0.80928,0.026674,-4.9419,246.21,33.734,0
6.4932,0.43747,-0.021544,0.13181,1.0729,0.057811,-3.891,260.18,33.79,0
6.1304,0.36442,0.018835,0.10962,1.1963,0.089772,-2.8639,274.14,33.827,0
5.8121,0.30348,0.018776,0.087056,1.3018,0.12063,-2.3273,288.1,33.858,0
5.6224,0.25685,0.021601,0.080465,1.2415,0.11801,-1.5259,302.06,33.882,0
5.4308,0.22697,0.017605,0.071378,1.1547,0.11405,-0.8065,316.03,33.898,0
5.3272,0.21505,0.012521,0.064929,1.0925,0.11117,-0.48225,330,33.906,0
9.9709,-0.11877,0.027483,0.20283,1.467,0.066972,85.356,-20,48.009,0
9.6775,-0.50263,0.11236,0.1807,1.3559,0.064541,86.811,-5.9817,48.02,0
8.6456,-0.9998,0.1574,0.28001,1.1433,0.031325,94.815,7.9912,48.042,0
8.1283,-2.2896,0.19403,0.20546,0.92798,0.028431,98.349,21.83,48.132,0
12.44,1.0423,0.15342,0.44889,1.1839,0.024506,48.559,36.242,48.39,0
12.232,0.4288,0.20676,0.65335,1.9305,0.039854,42.789,49.829,47.791,0
9.9664,-4.1219,0.2419,1.8579,3.0517,0.03801,31.931,63.652,47.629,0
1.8091,8.676,-0.66891,2.2821,2.9442,0.025519,59.404,77.736,47.873,0
-0.26913,-1.0841,-0.51744,0.411,0.9114,0.01498,-17.24,92.168,48.195,0
-0.05932,-0.21557,-0.64395,0.20704,0.93266,0.029519,-9.6696,106.04,48.638,0
-1.2305,-0.43626,0.17197,0.13809,0.64685,0.024639,-6.3599,120.23,48.219,0
-0.09673,-2.3614,0.0052757,0.11452,0.64905,0.02438,-3.2151,133.9,47.785,0
1.5663,-1.4491,-0.16416,0.13067,0.68954,0.024963,-1.0953,147.86,47.452,0
1.8318,-0.70607,-0.15441,0.1137,0.61655,0.023588,0.18284,161.82,47.429,0
2.173,-1.1175,-0.16147,0.13414,0.69505,0.024801,0.79948,175.74,47.477,0
3.4901,-1.4369,-0.26137,0.18587,0.87128,0.027573,-1.2226,189.77,47.496,0
4.971,-1.7044,-0.14219,0.25368,0.83121,0.020858,-7.598,203.59,47.382,0
5.917,-0.070776,-0.093128,0.22462,0.787,0.020593,-12.024,218.11,47.587,0
5.74,0.50954,-0.077659,0.19676,0.88531,0.0278,-8.2465,232.4,47.538,0
5.7024,0.7514,-0.034437,0.17535,0.81752,0.026801,-5.8161,246.28,47.701,0
5.2689,0.76583,0.023558,0.145,1.1375,0.05939,-3.9941,260.21,47.762,0
4.9956,0.68681,-0.016234,0.12076,1.2765,0.092631,-2.7304,274.15,47.804,0
4.7038,0.58576,-0.062842,0.093248,1.3666,0.12336,-2.1505,288.11,47.842,0
4.6195,0.51839,-0.066243,0.079731,1.2407,0.11796,-1.3119,302.07,47.871,0
4.5143,0.45627,-0.066106,0.065694,1.0957,0.11123,-0.6446,316.03,47.89,0
4.4514,0.42454,-0.065598,0.057027,1.002,0.10677,-0.36081,330,47.9,0
9.9732,-0.087911,0.031374,0.20267,1.4672,0.067037,89.639,-20,61.97,0
9.7088,-0.34701,0.13228,0.18068,1.3565,0.064604,90.952,-6.0291,61.992,0
8.4451,-0.37119,0.20024,0.28012,1.144,0.031346,100.47,7.8957,62.038,0
4.2815,-0.24908,0.34794,0.18283,0.85862,0.027424,124.79,21.826,62.055,0
-2.3872,0.99271,0.17778,1.0751,2.7574,0.04708,45.011,49.913,62.007,0
-0.39074,-2.1535,0.26679,0.17101,0.52504,0.011459,-27.922,77.409,61.985,0
-0.96875,-0.023961,0.096729,0.11767,0.5239,0.017675,-7.6781,120.02,62.015,0
0.46881,-3.3435,0.060452,0.13226,0.6506,0.02434,-3.7218,133.59,61.836,0
-0.83934,-0.054165,-0.41611,0.12603,0.5295,0.016841,-0.11832,161.85,61.407,0
0.64141,-0.26059,-0.68722,0.21954,0.77915,0.020192,1.5464,175.85,61.434,0
-0.27234,-0.13848,0.070477,0.051572,0.2175,0.0076744,-3.0873,190.03,61.638,0
0.038215,1.5273,-0.18823,0.091007,0.32116,0.0091977,-0.61213,203.8,61.977,0
-1.2557,-0.52688,0.090622,0.12229,0.64379,0.024004,-8.1469,232.29,61.854,0
-0.7627,-0.44196,-0.16291,0.21376,0.92297,0.028339,-6.1179,246.26,61.743,0
1.0441,0.27889,-0.26463,0.17693,1.3105,0.06344,-4.1982,260.2,61.752,0
2.3253,0.67305,-0.25477,0.12063,1.2839,0.092433,-3.0315,274.14,61.791,0
2.8946,0.70041,-0.24238,0.083616,1.284,0.11965,-2.1086,288.1,61.834,0
3.0539,0.66183,-0.21022,0.065826,1.0987,0.11126,-1.2119,302.06,61.867,0
3.1673,0.61647,-0.17975,0.053426,0.9554,0.10426,-0.52425,316.03,61.889,0
3.2147,0.58844,-0.1633,0.047526,0.88271,0.10061,-0.22704,330,61.9,0
9.9979,-0.15551,0.033078,0.20276,1.4679,0.067138,93.949,-20,75.91,0
10.064,-0.58936,0.15009,0.18093,1.3592,0.064743,93.533,-6.0198,75.916,0
9.9708,-0.12247,0.14435,0.29176,1.1766,0.031794,91.789,7.9131,75.962,0
9.5058,2.6943,0.15853,0.22639,0.99721,0.029412,90.708,21.731,76.05,0
11.023,-0.16811,0.14874,0.51334,1.3192,0.025933,57.51,36.17,75.965,0
11.688,-8.4419,0.18276,1.3489,2.5406,0.035107,12.799,49.613,76.165,0
12.05,5.3039,0.067674,2.6374,3.7693,0.036428,-39.441,63.813,76.415,0
7.1502,-1.3035,0.1929,1.4952,2.2679,0.022665,-4.3781,77.974,76.396,0
2.9313,-2.3558,-0.022096,0.11609,0.55123,0.018097,-8.5031,120.2,76.262,0
1.2186,-2.5705,0.27452,0.13729,0.61003,0.020969,-2.0825,133.62,75.886,0
2.8135,0.0091415,-0.25835,0.13678,0.41479,0.010344,-3.2777,147.94,76.5,0
-0.33838,1.1641,-0.21954,0.085434,0.31727,0.0091043,1.1334,203.62,76.033,0
2.8839,-0.095989,-0.00086442,0.15105,0.73835,0.025534,-7.9016,232.34,75.799,0
2.4927,-0.048438,0.03414,0.16097,0.7801,0.026229,-5.0277,246.22,75.673,0
1.7209,0.49435,-0.010887,0.14613,1.1516,0.05975,-3.7302,260.15,75.727,0
1.5076,0.72885,-0.14169,0.097319,1.1189,0.087033,-2.9651,274.11,75.787,0
1.8522,0.78659,-0.18526,0.06916,1.1323,0.11296,-2.0587,288.07,75.838,0
1.8527,0.71917,-0.20026,0.052745,0.94713,0.10399,-1.2178,302.05,75.874,0
1.9722,0.66676,-0.19164,0.043883,0.8347,0.098073,-0.54267,316.02,75.896,0
2.0459,0.63969,-0.18221,0.040902,0.79317,0.095795,-0.22001,330,75.907,0
10.035,-0.44713,0.046106,0.20243,1.467,0.067184,105.64,-20,89.861,0
10.449,-1.9486,0.23706,0.18249,1.3668,0.064941,102.6,-5.9733,89.827,0
12.811,-2.5986,0.24349,0.34788,1.3152,0.033459,70.98,8.0166,89.818,0
13.478,3.0171,0.32272,0.42097,1.4705,0.035203,49.988,22.077,89.863,0
6.4713,1.7916,0.70938,0.38735,1.3951,0.034415,119.5,35.888,90.025,0
-0.44959,-0.82342,-2.7221,1.5539,2.1662,0.022099,142.56,49.707,90,0
0.95925,0.25266,0.40674,0.037002,0.20086,0.0073728,-20.383,64.689,90,0
-0.083071,0.059385,0.1842,0.045043,0.19825,0.0072685,-1.8452,90.918,90.534,0
1.6053,-3.7195,0.25232,0.29545,1.1775,0.03201,2.6149,106.13,90.023,0
0.86092,-1.37,0.040946,0.12172,0.53558,0.017438,1.0069,120.09,89.615,0
-1.0009,-2.2229,-0.31613,0.18268,0.86262,0.027538,-1.17,133.96,89.928,0
2.1592,-3.2531,0.23647,0.20847,0.5843,0.012099,-1.6956,217.66,89.341,0
-0.22662,0.31572,-0.14777,0.26017,0.70242,0.013068,-15.284,232.02,89.678,0
3.283,0.33782,0.1304,0.21812,0.92834,0.028236,-6.422,246.13,89.593,0
3.7514,1.1948,0.19056,0.13295,1.0789,0.057965,-5.9767,260.06,89.749,0
2.6099,1.4201,0.1496,0.096925,1.0898,0.085752,-3.3585,274.05,89.817,0
1.6163,1.1784,0.045751,0.065743,1.081,0.11058,-2.1449,288.04,89.863,0
1.2887,0.98597,-0.046173,0.049924,0.9035,0.10174,-1.2114,302.03,89.893,0
1.216,0.81567,-0.1027,0.041733,0.80123,0.096249,-0.55852,316.02,89.912,0
1.2135,0.73896,-0.12281,0.039299,0.76888,0.094435,-0.24692,330,89.921,0
9.9342,-0.66273,0.10975,0.20167,1.4635,0.067131,132.26,-20,103.87,0
8.7989,-2.8066,0.42291,0.26299,1.3457,0.049398,137.55,-5.8498,103.83,0
0.76869,-12.766,-2.1791,0.65845,1.281,0.017345,116.66,8.1902,104.13,0
0.31576,1.1291,-0.14741,2.1264,3.6245,0.042079,-50.377,22.435,103.82,0
0.36476,1.6739,0.29773,0.017372,0.10575,0.0055003,-24.354,63.784,103.97,0
-0.49924,-4.7195,0.35669,0.21504,0.56052,0.011844,5.6823,77.871,104,0
4.2139,-5.4296,-0.20218,0.65052,1.1943,0.016801,-9.0758,92.473,104.28,0
-1.8336,-0.88734,-0.12439,0.48572,1.5975,0.036532,0.36192,106.18,104.05,0
-1.9249,-0.092127,-0.63333,0.12344,0.6676,0.024426,1.3297,134.05,104.06,0
0.33825,-4.3549,-0.026674,0.14645,0.44321,0.01066,2.2859,218.05,104,0
-0.56951,-1.2135,0.062657,0.044149,0.32313,0.01745,-5.9731,245.87,103.94,0
-0.24546,0.13505,-0.14671,0.07563,0.7411,0.048689,-7.1396,259.94,103.88,0
0.89768,1.4746,0.038359,0.073469,0.92801,0.079979,-4.4457,273.98,103.89,0
0.81671,1.4134,0.078807,0.056352,0.97723,0.10548,-2.4993,288,103.91,0
0.67751,1.2006,0.036555,0.045377,0.84685,0.098742,-1.2847,302.01,103.93,0
0.63136,0.96116,-0.028763,0.039866,0.77535,0.094804,-0.53493,316.01,103.94,0
0.62378,0.84597,-0.062895,0.038264,0.75356,0.093559,-0.21912,330,103.94,0
9.8164,-0.25133,0.15877,0.20184,1.4642,0.067145,154.45,-20,117.92,0
7.3239,-0.98994,0.67599,0.25362,1.3137,0.04896,168.78,-5.7083,117.96,0
-0.48243,-1.9817,-2.1982,0.48438,0.98971,0.015395,194.57,8.1902,118,0
-1.289,1.9257,0.76769,1.8482,3.4938,0.041777,-18.269,22.285,117.99,0
-0.47008,-0.85663,0.018419,0.14289,0.42244,0.010231,0.72592,36.102,117.6,0
-0.55869,-4.1222,0.45731,0.13888,0.48498,0.011093,14.973,77.871,118,0
-0.029651,-0.90997,0.10245,0.1104,0.38947,0.0099565,5.1905,92.127,118.58,0
-2.3323,-0.97465,-0.090288,0.17643,0.5472,0.011799,-2.1252,105.87,118.58,0
5.5974,-1.3945,-0.29149,0.2883,0.74038,0.013488,3.1925,119.87,117.98,0
0.71359,0.73979,0.19315,0.14807,0.71792,0.025228,0.73233,134.04,118.08,0
-0.090854,0.36329,-0.062157,0.14154,0.56387,0.017757,2.1452,147.76,118.27,0
1.4457,-0.44443,-0.056383,0.14659,0.58363,0.018003,3.4533,161.96,117.67,0
2.9535,-0.31078,0.022299,0.11168,0.36944,0.0098087,2.6247,176,117.56,0
3.4149,-0.0063867,-0.051272,0.096263,0.33594,0.0094049,4.0718,190.03,117.54,0
2.4944,-0.80405,0.11979,0.099696,0.33634,0.0093971,4.4914,203.98,118.18,0
-0.18514,1.0863,-0.51226,0.2085,0.5588,0.011767,7.1453,218.1,118,0
-1.1452,-0.72117,0.082156,0.045913,0.33614,0.017778,-4.1437,245.84,117.99,0
-1.6287,0.15058,-0.10449,0.052567,0.59081,0.043867,-5.681,259.89,117.97,0
