"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
12.98,-0.50494,0.13123,0.071721,1.1455,0.11367,16.523,106.02,-36.033,0
13.27,-0.40964,0.11726,0.07524,1.1794,0.11517,12.575,120.02,-36.034,0
13.474,-0.30594,0.089593,0.079146,1.2168,0.11681,9.7335,134.01,-36.033,0
13.611,-0.21516,0.051626,0.083225,1.2535,0.1184,7.8344,148,-36.034,0
13.721,-0.159,0.014975,0.087477,1.2922,0.12007,6.5311,161.99,-36.037,0
13.836,-0.13644,-0.013622,0.09232,1.3359,0.12192,5.3874,175.99,-36.04,0
13.968,-0.13003,-0.032301,0.098007,1.3884,0.12411,4.1248,189.99,-36.043,0
14.105,-0.12587,-0.041256,0.10404,1.4467,0.12647,2.7495,204,-36.043,0
14.234,-0.11865,-0.043586,0.11038,1.507,0.12886,1.402,218.01,-36.042,0
14.344,-0.10657,-0.040642,0.11623,1.5631,0.13103,0.21938,232.02,-36.04,0
14.43,-0.097131,-0.032564,0.12159,1.6151,0.13298,-0.68454,246.03,-36.036,0
14.485,-0.08431,-0.022844,0.12564,1.6548,0.13444,-1.334,260.04,-36.032,0
14.503,-0.061287,-0.015532,0.12769,1.6758,0.13521,-1.5675,274.04,-36.029,0
14.492,-0.043821,-0.0098804,0.12918,1.6909,0.13574,-1.3247,288.03,-36.025,0
14.47,-0.038634,-0.0041392,0.13024,1.6998,0.13603,-0.9124,302.02,-36.023,0
14.432,-0.038471,0.0048742,0.13146,1.7106,0.13638,-0.54639,316.01,-36.021,0
14.407,-0.038192,0.01103,0.13214,1.7183,0.13663,-0.39689,330,-36.02,0
10.019,-0.18595,0.016163,0.10102,1.4604,0.12737,52.52,-20,-21.939,0
10.059,-0.32779,0.02742,0.12041,1.4228,0.11103,51.845,-5.948,-21.928,0
10.244,-0.68572,0.053377,0.12801,1.3163,0.092808,49.835,8.0822,-21.91,0
10.603,-0.97875,0.078841,0.11454,1.2288,0.090091,46.402,22.078,-21.895,0
11.101,-1.1644,0.10064,0.10459,1.1614,0.08792,41.225,36.043,-21.893,0
11.61,-1.1963,0.11609,0.096765,1.1071,0.086106,35.424,49.996,-21.917,0
12.033,-1.1703,0.11897,0.092205,1.0684,0.084644,30.37,63.973,-21.97,0
12.469,-1.1857,0.11814,0.093723,1.0658,0.084376,25.523,77.983,-22.024,0
12.97,-1.138,0.12065,0.10439,1.122,0.086102,19.734,92.011,-22.055,0
13.404,-0.98873,0.11771,0.12234,1.2249,0.089197,14.403,106.03,-22.064,0
13.716,-0.79003,0.10495,0.13924,1.329,0.092248,10.473,120.03,-22.063,0
13.908,-0.55875,0.073961,0.15092,1.4046,0.094559,7.7823,134.01,-22.062,0
13.994,-0.35081,0.033953,0.15844,1.4561,0.096197,6.2719,148,-22.065,0
14.042,-0.21529,-0.012526,0.16445,1.4944,0.097485,5.6132,161.99,-22.072,0
14.121,-0.1695,-0.050364,0.17303,1.5437,0.099003,4.9566,175.98,-22.078,0
14.237,-0.16234,-0.068666,0.18584,1.6152,0.10106,3.8751,189.99,-22.083,0
14.362,-0.16166,-0.072205,0.20197,1.7056,0.10354,2.5003,204,-22.085,0
14.468,-0.15692,-0.06611,0.22008,1.8052,0.1062,1.0966,218.01,-22.083,0
14.535,-0.14648,-0.050835,0.23747,1.9004,0.10868,-0.13355,232.03,-22.077,0
14.541,-0.13832,-0.022408,0.25232,1.984,0.11089,-0.97961,246.04,-22.069,0
14.282,-0.11436,0.038557,0.2671,2.3901,0.1406,-1.5181,260.05,-22.061,0
13.997,-0.098603,0.072205,0.26798,2.7241,0.1686,-2.1277,274.05,-22.055,0
13.875,-0.079479,0.073729,0.25957,2.6787,0.16755,-1.7495,288.04,-22.049,0
13.746,-0.070535,0.074775,0.25138,2.6311,0.16639,-1.0799,302.03,-22.044,0
13.605,-0.069282,0.076126,0.24245,2.5792,0.16509,-0.63635,316.02,-22.04,0
13.525,-0.070135,0.077258,0.23603,2.5428,0.16417,-0.51416,330,-22.038,0
10.001,-0.19123,0.013751,0.15211,1.4638,0.097162,56.62,-20,-7.9247,0
10.009,-0.52225,0.032959,0.16196,1.3888,0.080378,56.76,-5.9205,-7.9084,0
10.204,-1.2241,0.067051,0.16177,1.2592,0.062317,54.956,8.1214,-7.8844,0
10.693,-1.8909,0.096512,0.14158,1.1517,0.059782,50.221,22.12,-7.8562,0
11.508,-2.2949,0.13436,0.12687,1.0714,0.057805,41.737,36.057,-7.8408,0
12.267,-2.2087,0.16287,0.12721,1.0612,0.057549,32.896,49.966,-7.8699,0
12.611,-2.0366,0.13484,0.15087,1.1716,0.060197,28.57,63.929,-7.9642,0
13.033,-2.2248,0.10064,0.19682,1.3764,0.064732,24.362,77.961,-8.0504,0
13.647,-2.0876,0.084345,0.29307,1.777,0.072635,15.134,92.024,-8.0881,0
13.882,-1.7257,0.12176,0.40211,2.2247,0.080638,8.9313,106.05,-8.0914,0
13.834,-1.4433,0.23613,0.43713,2.4039,0.08379,5.2909,120.04,-8.0833,0
13.526,-1.0381,0.30965,0.42289,2.389,0.083672,2.3612,134.02,-8.0822,0
13.165,-0.5315,0.21707,0.38937,2.2744,0.081858,1.8273,147.99,-8.0911,0
12.986,-0.19717,0.084493,0.37657,2.1915,0.080463,3.3609,161.97,-8.1029,0
12.974,-0.079723,-0.0082282,0.39843,2.2578,0.081556,4.0504,175.97,-8.1138,0
13.03,-0.054067,-0.040876,0.43187,2.3881,0.083719,3.3297,189.97,-8.1222,0
13.057,-0.058609,-0.037887,0.45898,2.5069,0.085681,1.94,203.99,-8.1253,0
13.01,-0.071299,-0.0090246,0.47027,2.5612,0.086596,0.45086,218.02,-8.1211,0
12.874,-0.080724,0.023443,0.47163,2.5741,0.086835,-0.84135,232.04,-8.1108,0
12.671,-0.078132,0.049307,0.46616,2.5603,0.086637,-1.8567,246.06,-8.0992,0
12.436,-0.056333,0.089705,0.44042,2.7866,0.11277,-2.4391,260.07,-8.092,0
11.987,-0.014966,0.11621,0.38103,3.2131,0.16418,-2.128,274.06,-8.0809,0
11.556,0.011823,0.11616,0.34398,3.3183,0.18669,-1.9806,288.05,-8.0724,0
11.383,0.00775,0.10766,0.31681,3.1417,0.18199,-1.1714,302.04,-8.0642,0
11.204,9.6746e-06,0.091566,0.29091,2.969,0.17719,-0.62998,316.02,-8.058,0
11.106,-0.0066676,0.081244,0.27332,2.8515,0.17389,-0.47583,330,-8.0547,0
9.9903,-0.18278,0.011712,0.2033,1.4669,0.066917,64.368,-20,6.0748,0
9.9756,-0.77238,0.047422,0.18103,1.3577,0.064547,64.24,-5.8987,6.0894,0
9.9491,-1.6056,0.045532,0.29039,1.1717,0.031677,63.418,8.1714,6.122,0
10.401,-3.0251,0.063224,0.23399,1.0145,0.029632,57.605,22.193,6.1706,0
11.944,-4.0397,0.060062,0.20644,0.93103,0.028478,39.576,36.09,6.2034,0
13.33,-3.2223,0.069616,0.25352,1.0497,0.030096,21.148,49.885,6.2,0
12.091,-1.7916,0.064539,0.31289,1.2032,0.032063,27.436,63.847,6.0213,0
10.634,-2.7796,0.20973,0.84991,2.2891,0.042815,29.533,77.918,5.9012,0
10.682,-2.4529,0.25768,1.3119,3.2007,0.050462,5.3419,92.071,5.8682,0
9.0318,-1.8436,0.28612,0.91455,2.5788,0.045668,3.1463,106.1,5.8858,0
3.8362,-0.8684,0.51658,0.55319,1.8438,0.039068,3.8745,120.06,5.9092,0
1.0439,-1.975,0.39902,0.54618,1.7593,0.038275,-1.4621,134.02,5.9031,0
1.4983,-1.8809,-0.0069141,0.72859,2.156,0.042054,-2.2722,147.98,5.8781,0
4.2361,-0.77842,-0.30305,0.7754,2.348,0.043741,1.956,161.95,5.8567,0
6.5597,-0.18587,-0.25214,0.63675,2.0626,0.041164,3.8748,175.94,5.8407,0
7.9112,0.038334,-0.1541,0.5361,1.8144,0.038763,3.1307,189.95,5.8277,0
8.5933,0.11427,-0.092865,0.46708,1.646,0.037039,1.4276,203.98,5.8222,0
8.8656,0.1458,-0.061195,0.41401,1.5153,0.035641,-0.35146,218.02,5.829,0
8.8981,0.16098,-0.04528,0.37401,1.412,0.034492,-1.6885,232.07,5.847,0
8.8101,0.15472,-0.035989,0.34467,1.3367,0.033626,-2.5534,246.09,5.8674,0
8.7021,0.12581,0.0048334,0.29082,1.886,0.074889,-2.9734,260.09,5.8783,0
8.657,0.11302,0.037928,0.25165,2.1478,0.11843,-2.6177,274.08,5.8902,0
8.6873,0.10471,0.060173,0.23635,2.5537,0.16351,-1.8517,288.07,5.9038,0
8.5691,0.094778,0.053509,0.21438,2.3957,0.15891,-1.0991,302.05,5.9161,0
8.4527,0.086287,0.034717,0.1949,2.2523,0.15451,-0.53867,316.02,5.9251,0
8.3897,0.079981,0.021609,0.18184,2.1559,0.15153,-0.33556,330,5.9299,0
9.9816,-0.19283,0.017315,0.20314,1.4674,0.066933,72.636,-20,20.058,0
9.8281,-0.83048,0.068996,0.18091,1.3564,0.064519,73.244,-5.8863,20.066,0
9.2622,-1.8473,0.094317,0.28515,1.1575,0.031497,76.99,8.2045,20.087,0
8.5744,-4.4253,0.10333,0.21587,0.9614,0.028906,76.53,22.251,20.188,0
-3.0279,0.067641,-0.073653,1.3784,2.897,0.042797,4.1365,49.699,20.296,0
-4.103,-0.19733,0.020034,2.1876,4.5396,0.059348,17.426,63.752,19.954,0
4.011,-8.5235,-0.30805,1.5664,3.5251,0.052446,10.978,77.747,19.801,0
-1.5825,0.85835,0.061892,0.27197,1.1494,0.031341,-7.7448,92.26,19.776,0
-1.8443,0.16813,0.070287,0.32359,1.2489,0.032658,-1.6498,106.15,19.891,0
-1.1228,-1.6215,-0.10483,0.41071,1.4383,0.034911,-0.21116,120.08,19.931,0
-0.38311,-2.451,-0.27493,0.50008,1.6525,0.037244,-0.89606,134.01,19.881,0
0.72483,-1.8688,-0.3895,0.5436,1.7834,0.038561,1.1631,147.95,19.81,0
2.1846,-1.0865,-0.37759,0.43488,1.5732,0.036338,3.9856,161.91,19.771,0
3.6376,-0.62894,-0.2439,0.30751,1.2546,0.032681,4.7398,175.9,19.752,0
4.8662,-0.4,-0.14174,0.22195,1.0031,0.029448,3.3094,189.9,19.735,0
5.8479,-0.1826,-0.084274,0.17829,0.85191,0.0273,0.79425,203.95,19.726,0
6.5594,0.077945,-0.059694,0.16332,0.79496,0.026443,-1.51,218.04,19.737,0
6.9853,0.29694,-0.055474,0.16075,0.78259,0.026257,-2.7456,232.11,19.767,0
7.1819,0.37793,-0.05141,0.16083,0.78266,0.026263,-3.0762,246.13,19.808,0
7.1944,0.31184,-0.035334,0.12623,1.0636,0.05753,-3.0077,260.13,19.836,0
7.0542,0.2558,0.0016087,0.11713,1.2943,0.093544,-2.4252,274.11,19.858,0
6.9484,0.22108,0.0069549,0.10763,1.5163,0.12881,-1.8331,288.08,19.88,0
6.8392,0.2056,0.0076621,0.10171,1.4611,0.12668,-1.1365,302.06,19.897,0
6.7338,0.1937,-0.00091171,0.096411,1.4131,0.12479,-0.55924,316.03,19.91,0
6.6778,0.18712,-0.0087862,0.092958,1.3822,0.12357,-0.31972,330,19.917,0
9.9728,-0.16031,0.023074,0.20314,1.466,0.066918,80.391,-20,34.034,0
9.7055,-0.68,0.09274,0.18066,1.3564,0.064529,81.675,-5.9111,34.034,0
8.6518,-1.3078,0.13444,0.28028,1.1439,0.031326,89.661,8.1761,34.009,0
6.024,-1.3789,0.19221,0.23734,0.89327,0.024745,107.38,22.359,33.805,0
-1.4457,2.6785,0.088751,0.85231,1.4986,0.018709,6.5321,49.712,33.67,0
3.0606,-3.4824,-0.26655,0.9305,2.4787,0.044767,4.7736,63.791,33.869,0
-0.054109,-9.5446,-1.7837,2.3309,2.8526,0.025131,59.752,77.736,34,0
-1.3103,0.73814,0.30546,0.13794,0.54382,0.017217,-6.3866,92.07,33.977,0
-3.2036,-0.61392,0.1088,0.12565,0.65693,0.024368,-7.3962,106.11,34.069,0
-2.6486,-1.7726,-0.14708,0.16812,0.7976,0.026701,-3.4448,120.09,34.043,0
-1.0561,-2.2814,-0.2038,0.20926,0.93642,0.028723,0.24744,133.98,33.848,0
0.38429,-1.1521,-0.30038,0.21771,0.98751,0.029415,2.5028,147.9,33.677,0
1.3165,-0.73878,-0.29196,0.17945,0.87742,0.027787,4.8327,161.86,33.623,0
2.4524,-0.87844,-0.16616,0.1383,0.73432,0.025527,5.5977,175.82,33.618,0
3.7128,-1.052,-0.054083,0.11822,0.65148,0.024135,3.7268,189.82,33.603,0
5.0124,-0.95096,-0.012172,0.11801,0.64105,0.023951,-0.28831,203.87,33.59,0
5.9126,-0.36857,0.0027181,0.12392,0.65506,0.02419,-3.6074,218.08,33.616,0
6.2874,0.17506,-0.0053657,0.12944,0.6701,0.024444,-4.2477,232.22,33.649,0
6.4444,0.48263,-0.018982,0.13601,0.69191,0.02481,-3.8193,246.21,33.734,0
6.4963,0.54585,-0.053608,0.10552,0.9304,0.054108,-3.1434,260.18,33.79,0
6.2946,0.50664,-0.037784,0.091226,1.0694,0.085336,-2.3496,274.14,33.827,0
6.1056,0.45813,-0.051476,0.075294,1.1879,0.1156,-1.8462,288.1,33.858,0
5.9716,0.41255,-0.047488,0.072052,1.1548,0.1141,-1.1426,302.06,33.882,0
5.8423,0.36626,-0.048092,0.068623,1.1221,0.11257,-0.5667,316.03,33.898,0
5.774,0.34118,-0.050656,0.06623,1.1002,0.11154,-0.33048,330,33.906,0
9.9707,-0.11524,0.028036,0.20314,1.4673,0.066978,86.295,-20,48.009,0
9.6739,-0.48378,0.11461,0.18056,1.3555,0.064532,87.77,-5.9817,48.02,0
8.6222,-0.97626,0.16241,0.27972,1.1429,0.031319,95.86,7.9912,48.042,0
8.0319,-2.2664,0.20581,0.20344,0.92407,0.028375,99.636,21.83,48.132,0
12.265,0.93347,0.17645,0.35796,1.0376,0.023119,49.917,36.242,48.39,0
12.35,0.45282,0.22443,0.47078,1.5672,0.036131,40.651,49.829,47.791,0
9.8792,-3.7342,0.33401,1.2922,2.3285,0.033188,31.346,63.652,47.629,0
1.4902,7.9413,-1.0681,2.1352,2.8016,0.024939,66.735,77.736,47.873,0
-0.54706,0.52752,0.45994,0.19959,0.51193,0.011485,-10.233,92.168,48.195,0
-3.0804,0.10965,0.0049204,0.10115,0.55337,0.023211,-11.517,106.04,48.638,0
-2.6056,-1.9969,-0.2235,0.10063,0.60447,0.023896,-6.1514,120.23,48.219,0
-0.92089,-2.743,-0.091977,0.11408,0.60389,0.023593,-0.67547,133.9,47.785,0
-1.3129,0.038772,-0.065085,0.10789,0.59307,0.023281,1.1871,147.86,47.452,0
-0.83478,-0.5868,-0.24184,0.11436,0.65347,0.024231,4.813,161.82,47.429,0
0.79106,-1.5109,-0.45628,0.16274,0.82353,0.026808,6.7201,175.74,47.477,0
2.9066,-1.8296,-0.41885,0.20851,0.94897,0.028703,4.5218,189.77,47.496,0
4.5941,-1.906,-0.21804,0.24676,0.82952,0.020905,-2.7222,203.59,47.382,0
5.4793,-0.18268,-0.12748,0.20975,0.7657,0.020379,-8.4416,218.11,47.587,0
5.3738,0.47708,-0.14441,0.17027,0.81458,0.026753,-6.5865,232.4,47.538,0
5.4757,0.85338,-0.11616,0.14688,0.73512,0.025516,-4.9909,246.28,47.701,0
5.3914,0.9394,-0.088209,0.11538,0.98914,0.055657,-3.5306,260.21,47.762,0
5.2622,0.88511,-0.10331,0.09776,1.1219,0.0874,-2.4215,274.15,47.804,0
5.0889,0.80183,-0.13944,0.08111,1.2429,0.11802,-1.8185,288.11,47.842,0
5.0423,0.72859,-0.13814,0.073828,1.1729,0.11492,-1.0083,302.07,47.871,0
4.9839,0.64156,-0.13252,0.065583,1.0902,0.11104,-0.45227,316.03,47.89,0
4.9496,0.59251,-0.12913,0.059822,1.032,0.10827,-0.24457,330,47.9,0
9.9731,-0.084797,0.031868,0.20289,1.4676,0.067046,90.425,-20,61.97,0
9.706,-0.3294,0.13432,0.18062,1.3561,0.064594,91.754,-6.0291,61.992,0
8.4311,-0.34377,0.20488,0.27961,1.1431,0.031334,101.32,7.8957,62.038,0
4.2341,-0.21356,0.36451,0.18127,0.85485,0.027363,125.55,21.826,62.055,0
-1.847,0.38689,0.046535,0.91788,2.4838,0.044875,42.586,49.913,62.007,0
-0.40779,-1.8722,0.44598,0.28058,0.74395,0.01348,-29.29,77.409,61.985,0
-0.58837,-1.6344,0.047846,0.099579,0.48087,0.017041,-6.7864,120.02,62.015,0
-0.69399,-2.855,0.11627,0.076013,0.46082,0.020758,-2.3864,133.59,61.836,0
-1.403,0.077435,-0.5862,0.12589,0.53242,0.016879,4.2432,161.85,61.407,0
-0.046084,0.075868,-0.79893,0.19937,0.72412,0.019491,6.6616,175.85,61.434,0
-0.71916,0.37535,0.055922,0.043546,0.20296,0.0074228,3.1982,190.03,61.638,0
-0.23419,0.11526,-0.29652,0.057249,0.22773,0.0078565,4.2005,203.8,61.977,0
-1.2873,-0.56495,0.008935,0.099893,0.57013,0.022688,-7.3609,232.29,61.854,0
-0.73536,-0.55501,-0.092531,0.16205,0.7789,0.026187,-5.7011,246.26,61.743,0
1.5199,0.46168,-0.17121,0.14457,1.1491,0.059684,-4.0034,260.2,61.752,0
2.8712,0.95488,-0.23021,0.10998,1.2097,0.090303,-3.0065,274.14,61.791,0
3.4364,1.0117,-0.27233,0.082816,1.2707,0.11925,-2.0455,288.1,61.834,0
3.6475,0.97034,-0.25853,0.069254,1.1365,0.1132,-1.0452,302.06,61.867,0
3.8033,0.89119,-0.23827,0.057264,1.0045,0.10677,-0.38047,316.03,61.889,0
3.8751,0.83968,-0.22469,0.050026,0.9213,0.10263,-0.12468,330,61.9,0
9.9978,-0.15309,0.03345,0.20283,1.4666,0.06711,94.609,-20,75.91,0
10.062,-0.57413,0.15156,0.18089,1.3601,0.064765,94.205,-6.0198,75.916,0
9.9562,-0.097685,0.14873,0.2917,1.1767,0.031794,92.552,7.9131,75.962,0
9.4163,2.7375,0.18034,0.22673,0.98964,0.029305,91.741,21.731,76.05,0
10.87,-0.014813,0.20252,0.40591,1.1458,0.024348,57.632,36.17,75.965,0
11.068,-8.9371,-0.043905,1.1665,2.2905,0.033184,11.501,49.613,76.165,0
10.744,5.5276,0.19849,2.4698,3.6066,0.035791,-39.586,63.813,76.415,0
7.6843,-1.8082,-0.29584,1.9455,2.676,0.024476,-2.2132,77.974,76.396,0
1.8596,-3.3667,0.039314,0.10834,0.51241,0.01754,-4.0201,120.2,76.262,0
-1.4283,-3.4103,0.010193,0.13404,0.6665,0.021858,-0.57173,133.62,75.886,0
-0.31503,0.099232,0.061303,0.069285,0.26237,0.0083709,5.4706,147.94,76.5,0
0.42689,-0.96703,-0.08213,0.073175,0.31015,0.0090747,6.462,203.62,76.033,0
3.4062,-0.18957,-0.12108,0.12444,0.66106,0.024288,-7.5222,232.34,75.799,0
3.3501,-0.21162,-0.14237,0.16216,0.79664,0.026472,-4.7596,246.22,75.673,0
2.3634,0.39937,-0.0013891,0.12852,1.073,0.057806,-3.6866,260.15,75.727,0
1.9903,0.89847,-0.083865,0.09083,1.0749,0.085572,-3.227,274.11,75.787,0
2.3208,1.0839,-0.17075,0.069301,1.1313,0.11286,-2.2847,288.07,75.838,0
2.3908,1.0487,-0.21633,0.0554,0.98191,0.10568,-1.2762,302.05,75.874,0
2.599,0.98673,-0.23587,0.045282,0.86048,0.099371,-0.51116,316.02,75.896,0
2.7318,0.94417,-0.23722,0.040426,0.79825,0.096048,-0.1586,330,75.907,0
10.034,-0.4451,0.046367,0.20265,1.468,0.067207,106.2,-20,89.861,0
10.449,-1.9368,0.23787,0.18223,1.3679,0.064967,103.18,-5.9733,89.827,0
12.799,-2.57,0.26277,0.33497,1.2861,0.033124,71.603,8.0166,89.818,0
13.344,3.0869,0.35844,0.3634,1.3488,0.033847,51.277,22.077,89.863,0
5.6841,1.5368,0.90904,0.3201,1.231,0.032485,122.56,35.888,90.025,0
-0.65062,-1.1167,-2.667,1.4699,2.0711,0.021645,138.71,49.707,90,0
1.0333,1.7234,0.25266,0.03669,0.204,0.0074267,-20.35,64.689,90,0
0.33018,-0.19934,0.094111,0.034957,0.15086,0.006464,4.0497,90.918,90.534,0
-0.6377,-1.7888,0.54004,0.23413,1.0043,0.029719,4.6223,106.13,90.023,0
-1.0307,-0.99626,0.25153,0.094768,0.44191,0.015995,5.1249,120.09,89.615,0
-2.5719,-2.522,-0.65515,0.21343,0.99234,0.029393,4.5916,133.96,89.928,0
2.3362,-3.2998,0.21322,0.18282,0.53082,0.011566,3.084,217.66,89.341,0
-1.9406,-0.21351,-0.15347,0.29707,0.70393,0.013054,-13.518,232.02,89.678,0
2.4878,-0.085802,0.098641,0.16429,0.74461,0.025083,-7.148,246.13,89.593,0
3.8843,1.1763,0.12297,0.10877,0.94536,0.054466,-7.0576,260.06,89.749,0
2.9785,1.6221,0.1368,0.079011,0.96463,0.081154,-4.1057,274.05,89.817,0
1.9418,1.4147,0.07808,0.057788,0.99552,0.10647,-2.5628,288.04,89.863,0
1.6233,1.2464,-0.018013,0.046278,0.86257,0.099567,-1.4219,302.03,89.893,0
1.6409,1.0812,-0.1049,0.038641,0.76712,0.094302,-0.62551,316.02,89.912,0
1.7161,1.0011,-0.14344,0.036093,0.73374,0.092393,-0.23858,330,89.921,0
9.9338,-0.66094,0.11097,0.20168,1.4637,0.067136,132.74,-20,103.87,0
8.7869,-2.7967,0.43497,0.26294,1.3459,0.049394,138.13,-5.8498,103.83,0
0.68174,-12.882,-2.368,0.62894,1.2496,0.017148,115.62,8.1902,104.13,0
0.55466,0.82726,-0.037882,2.0565,3.5096,0.041339,-51.303,22.435,103.82,0
0.44338,1.9199,0.32329,0.03514,0.16724,0.0067872,-23.486,63.784,103.97,0
-0.39465,-6.6508,0.44241,0.15362,0.48124,0.011042,1.4698,77.871,104,0
3.1744,-5.6729,-0.29355,0.47444,1.0271,0.015673,1.3677,92.473,104.28,0
-2.4441,-3.2732,-0.13704,0.30384,1.1559,0.031491,6.2686,106.18,104.05,0
-3.1599,0.68217,-0.93053,0.16382,0.84006,0.027156,5.8326,134.05,104.06,0
-0.0060975,-3.6368,-0.24274,0.12076,0.41327,0.010318,8.2529,218.05,104,0
-0.24009,-1.4143,0.040992,0.03456,0.27857,0.016298,-7.5231,245.87,103.94,0
-0.086438,-0.11574,-0.2537,0.060719,0.64294,0.045601,-8.5767,259.94,103.88,0
1.1928,1.6628,0.022956,0.064154,0.84775,0.076738,-5.6217,273.98,103.89,0
1.0649,1.6548,0.14648,0.050433,0.90771,0.10198,-3.0702,288,103.91,0
0.84935,1.4142,0.12341,0.041213,0.79618,0.095939,-1.5253,302.01,103.93,0
0.81712,1.1459,0.031819,0.035479,0.72128,0.091658,-0.60518,316.01,103.94,0
0.85181,1.0193,-0.023725,0.033758,0.69781,0.090264,-0.21038,330,103.94,0
9.8159,-0.2483,0.16069,0.20187,1.4649,0.06716,154.84,-20,117.92,0
7.3069,-0.98178,0.69312,0.25095,1.3183,0.048993,169.24,-5.7083,117.96,0
-0.51609,-1.9634,-2.2185,0.46381,0.96895,0.015245,194.81,8.1902,118,0
-1.8938,2.6456,0.78412,2.2916,3.9161,0.043815,-25.51,22.285,117.99,0
-0.79357,-0.5263,-0.67623,0.066413,0.2649,0.0083006,-2.4044,36.102,117.6,0
-0.87798,-4.5876,0.49613,0.26103,0.68595,0.013021,16.436,77.871,118,0
0.21199,-0.59336,-0.20267,0.11579,0.40402,0.0099531,6.6622,92.127,118.58,0
0.28042,-0.20594,0.3339,0.13606,0.42251,0.010455,3.1881,105.87,118.58,0
5.6546,-0.64904,-0.46848,0.28752,0.7462,0.013537,5.1042,119.87,117.98,0
-0.45718,0.74146,0.48262,0.097238,0.53512,0.022026,4.777,134.04,118.08,0
-1.3076,0.43531,0.12802,0.087628,0.40981,0.015234,6.6772,147.76,118.27,0
0.038495,-0.06683,-0.056449,0.095915,0.43678,0.015806,8.7992,161.96,117.67,0
1.1192,-0.11381,-0.047329,0.061028,0.24598,0.0081367,10.084,176,117.56,0
2.016,-0.05107,-0.074718,0.055064,0.23193,0.0079339,11.07,190.03,117.54,0
0.15677,-0.46433,0.065499,0.061656,0.25856,0.0083482,12.197,203.98,118.18,0
-0.51832,-0.35607,-0.65281,0.11796,0.37034,0.0097768,13.795,218.1,118,0
-0.79547,-0.8825,0.054302,0.03878,0.30155,0.016909,-5.9018,245.84,117.99,0
-1.3788,0.11302,-0.15476,0.049295,0.56765,0.043053,-7.1498,259.89,117.97,0
-0.64339,1.217,0.058195,0.053786,0.75438,0.072496,-5.1482,273.94,117.96,0
