"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
14.199,-0.16773,-0.040141,0.11256,1.5327,0.12991,11.731,189.99,-36.043,0
14.363,-0.17037,-0.030913,0.11756,1.5819,0.1318,9.5776,204,-36.043,0
14.509,-0.16923,-0.016995,0.12233,1.6288,0.13355,7.4589,218.01,-36.042,0
14.627,-0.16372,-0.00077213,0.12611,1.6664,0.13492,5.4967,232.02,-36.04,0
14.715,-0.15944,0.016522,0.12942,1.6981,0.13604,3.7808,246.03,-36.036,0
14.767,-0.14506,0.029641,0.13193,1.7206,0.13681,2.2638,260.04,-36.032,0
14.777,-0.11749,0.036929,0.13322,1.7307,0.13713,1.198,274.04,-36.029,0
14.758,-0.099468,0.043367,0.13436,1.74,0.13741,0.70491,288.03,-36.025,0
14.733,-0.097658,0.051048,0.13475,1.7455,0.13755,0.42271,302.02,-36.023,0
14.705,-0.10442,0.061419,0.13427,1.7446,0.13748,0.10955,316.01,-36.021,0
14.688,-0.10849,0.067781,0.13373,1.7415,0.13735,-0.078903,330,-36.02,0
10.019,-0.18092,0.014786,0.10123,1.4592,0.12732,62.937,-20,-21.939,0
10.059,-0.31692,0.025106,0.1203,1.4234,0.11103,62.272,-5.948,-21.928,0
10.246,-0.66545,0.049263,0.12795,1.3159,0.092765,60.273,8.0822,-21.91,0
10.608,-0.94808,0.07299,0.11476,1.2298,0.090128,56.859,22.078,-21.895,0
11.101,-1.1221,0.092669,0.10476,1.1638,0.088017,51.765,36.043,-21.893,0
11.595,-1.1529,0.10441,0.096377,1.103,0.085923,46.175,49.996,-21.917,0
12.02,-1.1629,0.10415,0.095208,1.0816,0.085021,41.335,63.973,-21.97,0
12.505,-1.2209,0.10164,0.10404,1.1241,0.086318,36.243,77.983,-22.024,0
13.079,-1.1679,0.099831,0.12242,1.2303,0.089574,29.759,92.011,-22.055,0
13.557,-0.95448,0.088027,0.14256,1.3507,0.093131,23.716,106.03,-22.064,0
13.859,-0.68422,0.061698,0.15813,1.4496,0.096124,19.475,120.03,-22.063,0
14.009,-0.43487,0.023135,0.16833,1.5221,0.098468,17.068,134.01,-22.062,0
14.088,-0.2653,-0.024414,0.17548,1.5723,0.10015,15.953,148,-22.065,0
14.185,-0.21192,-0.059904,0.18344,1.6232,0.10177,15.046,161.99,-22.072,0
14.322,-0.21865,-0.071784,0.19402,1.6859,0.10359,13.595,175.98,-22.078,0
14.467,-0.24557,-0.063001,0.20756,1.762,0.10564,11.607,189.99,-22.083,0
14.589,-0.27275,-0.038627,0.22364,1.8481,0.10785,9.3558,204,-22.085,0
14.659,-0.29434,-0.0044889,0.24041,1.9386,0.11012,7.0986,218.01,-22.083,0
14.663,-0.30195,0.028425,0.25468,2.0167,0.11205,5.0193,232.03,-22.077,0
14.595,-0.29658,0.061446,0.26594,2.0806,0.11366,3.2509,246.04,-22.069,0
14.24,-0.2384,0.10958,0.27787,2.4743,0.14311,1.6075,260.05,-22.061,0
13.906,-0.18288,0.12735,0.27631,2.7982,0.17093,0.19096,274.05,-22.055,0
13.76,-0.15162,0.12336,0.26508,2.7356,0.16942,-0.1181,288.04,-22.049,0
13.605,-0.14568,0.11932,0.25433,2.6752,0.16792,-0.046841,302.03,-22.044,0
13.443,-0.15643,0.11465,0.2417,2.5992,0.16588,-0.14915,316.02,-22.04,0
13.353,-0.16502,0.11179,0.23267,2.5425,0.16433,-0.29092,330,-22.038,0
10.002,-0.1862,0.012772,0.15232,1.4623,0.097091,66.925,-20,-7.9247,0
10.012,-0.50047,0.030558,0.1616,1.3882,0.080348,67.039,-5.9205,-7.9084,0
10.219,-1.1946,0.063261,0.16152,1.259,0.062311,65.209,8.1214,-7.8844,0
10.722,-1.8438,0.092703,0.14208,1.1547,0.059855,60.447,22.12,-7.8562,0
11.53,-2.1957,0.12726,0.12699,1.0707,0.057789,52.09,36.057,-7.8408,0
12.222,-2.0588,0.14624,0.13974,1.1171,0.058915,43.995,49.966,-7.8699,0
12.508,-1.9815,0.10498,0.18415,1.3161,0.06343,40.806,63.929,-7.9642,0
13.059,-2.287,0.063588,0.24421,1.5877,0.069129,35.97,77.961,-8.0504,0
13.821,-2.1628,0.070736,0.3525,2.0409,0.077567,25.101,92.024,-8.0881,0
14.102,-1.7087,0.1495,0.43669,2.3964,0.083621,17.49,106.05,-8.0914,0
14.048,-1.1969,0.21778,0.44089,2.4387,0.084446,13.167,120.04,-8.0833,0
13.801,-0.66035,0.17963,0.41061,2.3406,0.082983,11.647,134.02,-8.0822,0
13.527,-0.28199,0.080844,0.38648,2.2377,0.081322,13.118,147.99,-8.0911,0
13.359,-0.16462,0.012753,0.39605,2.2649,0.081764,14.248,161.97,-8.1029,0
13.265,-0.17795,0.00090265,0.42029,2.3588,0.083314,13.433,175.97,-8.1138,0
13.151,-0.23431,0.022288,0.44324,2.4583,0.084943,11.341,189.97,-8.1222,0
12.966,-0.28003,0.055914,0.45634,2.5188,0.085939,8.731,203.99,-8.1253,0
12.705,-0.29474,0.077255,0.45967,2.5387,0.086281,6.1238,218.02,-8.1211,0
12.398,-0.28291,0.081562,0.45551,2.5274,0.086117,3.7629,232.04,-8.1108,0
12.088,-0.24436,0.0753,0.44678,2.4981,0.085656,1.581,246.06,-8.0992,0
11.84,-0.1768,0.098662,0.42695,2.751,0.11235,-0.13398,260.07,-8.092,0
11.493,-0.08143,0.12069,0.37384,3.1726,0.16338,-0.48194,274.06,-8.0809,0
11.116,-0.014624,0.11111,0.33295,3.254,0.18496,-0.83349,288.05,-8.0724,0
10.944,-0.01134,0.09504,0.30415,3.068,0.17994,-0.46008,302.04,-8.0642,0
10.754,-0.035375,0.075093,0.2765,2.8811,0.17467,-0.29542,316.02,-8.058,0
10.648,-0.053936,0.063444,0.25791,2.7537,0.17104,-0.31773,330,-8.0547,0
9.9908,-0.17909,0.011304,0.20352,1.466,0.066896,74.472,-20,6.0748,0
9.9827,-0.74669,0.045386,0.18094,1.3581,0.064555,74.318,-5.8987,6.0894,0
9.9782,-1.5871,0.0431,0.29029,1.1713,0.031672,73.397,8.1714,6.122,0
10.467,-2.9926,0.060519,0.23499,1.0163,0.029656,67.432,22.193,6.1706,0
12.088,-3.9025,0.058459,0.21276,0.94529,0.028678,48.952,36.09,6.2034,0
13.382,-2.8269,0.062553,0.2965,1.1496,0.03139,32.377,49.885,6.2,0
12,-1.6632,-0.010842,0.37932,1.3467,0.03378,42.286,63.847,6.0213,0
10.849,-2.7726,0.13848,1.0445,2.6355,0.045878,41.538,77.918,5.9012,0
10.594,-2.7139,0.29208,1.2917,3.1863,0.050363,16.476,92.071,5.8682,0
7.8302,-2.0005,0.45395,0.78373,2.3205,0.043454,12.515,106.1,5.8858,0
2.87,-1.468,0.45831,0.52543,1.7481,0.038142,8.693,120.06,5.9092,0
1.9341,-1.4681,0.19778,0.54282,1.7956,0.03864,6.0757,134.02,5.9031,0
4.6026,-0.33442,-0.20391,0.63862,2.0614,0.041188,10.351,147.98,5.8781,0
7.0109,0.13941,-0.24492,0.58661,1.9574,0.040201,13.626,161.95,5.8567,0
8.1185,0.18177,-0.15556,0.51552,1.7756,0.038396,13.026,175.94,5.8407,0
8.5654,0.11254,-0.093443,0.45397,1.6204,0.03678,10.741,189.95,5.8277,0
8.7119,0.035504,-0.060325,0.40333,1.4931,0.035401,7.8844,203.98,5.8222,0
8.6957,-0.0030868,-0.047082,0.36301,1.3884,0.034223,5.1112,218.02,5.829,0
8.5963,-0.0043294,-0.043553,0.33269,1.306,0.033265,2.6343,232.07,5.847,0
8.4802,0.010338,-0.038234,0.3102,1.2426,0.03251,0.24061,246.09,5.8674,0
8.3644,0.060563,-0.0039981,0.26611,1.7708,0.072739,-1.3753,260.09,5.8783,0
8.3032,0.08329,0.029575,0.23273,2.0646,0.11613,-1.5856,274.08,5.8902,0
8.3407,0.1074,0.047974,0.22088,2.4391,0.16003,-1.1068,288.07,5.9038,0
8.237,0.11101,0.035082,0.19935,2.2856,0.15544,-0.60799,302.05,5.9161,0
8.115,0.085317,0.017897,0.17993,2.1387,0.1508,-0.29834,316.02,5.9251,0
8.0453,0.065577,0.0071997,0.16759,2.0432,0.14776,-0.22313,330,5.9299,0
9.9822,-0.19018,0.016898,0.20344,1.4662,0.066909,82.591,-20,20.058,0
9.8369,-0.8131,0.066961,0.18073,1.3568,0.064528,83.166,-5.8863,20.066,0
9.297,-1.8471,0.092014,0.28508,1.1573,0.031495,86.773,8.2045,20.087,0
8.6458,-4.449,0.10069,0.21611,0.96267,0.028923,86.142,22.251,20.188,0
-2.5243,0.067567,-0.36071,1.4124,2.9704,0.043275,8.6268,49.699,20.296,0
-3.3988,1.1872,0.27397,2.1296,4.4275,0.058658,33.751,63.752,19.954,0
4.469,-8.398,-0.17887,1.537,3.5495,0.052661,24.111,77.747,19.801,0
-1.5929,0.77702,0.17142,0.25717,1.0815,0.030509,5.1623,92.26,19.776,0
-1.4815,-0.96113,-0.079597,0.36953,1.3425,0.033772,7.6672,106.15,19.891,0
-0.82846,-2.1504,-0.26717,0.47544,1.5921,0.036594,7.3406,120.08,19.931,0
-0.15782,-2.0876,-0.34821,0.55466,1.778,0.038525,8.9375,134.01,19.881,0
1.2978,-1.1981,-0.37215,0.51018,1.7345,0.038063,12.52,147.95,19.81,0
3.0616,-0.45507,-0.29868,0.36668,1.4115,0.034558,14.09,161.91,19.771,0
4.458,-0.14235,-0.18681,0.25835,1.1151,0.030951,13.129,175.9,19.752,0
5.5063,-0.052244,-0.11121,0.19929,0.91978,0.028297,10.602,189.9,19.735,0
6.303,0.0068487,-0.075118,0.17852,0.84083,0.027143,7.2045,203.95,19.726,0
6.845,0.1243,-0.062787,0.17355,0.81957,0.026825,3.8786,218.04,19.737,0
7.1381,0.24582,-0.060104,0.17301,0.81703,0.026789,1.2203,232.11,19.767,0
7.254,0.29851,-0.048304,0.17232,0.81572,0.026772,-0.84055,246.13,19.808,0
7.147,0.26231,-0.01926,0.13144,1.0859,0.058117,-1.9275,260.13,19.836,0
6.9387,0.22005,0.021158,0.11806,1.2959,0.09356,-1.724,274.11,19.858,0
6.7956,0.20523,0.024851,0.10531,1.4935,0.12815,-1.3176,288.08,19.88,0
6.6848,0.19879,0.020385,0.098662,1.4338,0.12577,-0.76142,302.06,19.897,0
6.5649,0.17185,0.012256,0.092194,1.3745,0.12336,-0.36519,316.03,19.91,0
6.4985,0.15372,0.0059942,0.088423,1.3387,0.12189,-0.23081,330,19.917,0
9.9734,-0.15873,0.022673,0.20319,1.4665,0.066928,90.249,-20,34.034,0
9.7135,-0.66985,0.090622,0.18064,1.3561,0.064522,91.5,-5.9111,34.034,0
8.6822,-1.3122,0.13135,0.28041,1.1446,0.031335,99.388,8.1761,34.009,0
6.0816,-1.3896,0.18545,0.2381,0.89561,0.024772,117.26,22.359,33.805,0
-1.9713,2.6027,0.12464,0.85364,1.5173,0.018819,19.255,49.712,33.67,0
2.9885,-3.4285,-0.33221,1.0674,2.7216,0.046777,17.928,63.791,33.869,0
-0.036757,-8.9941,-1.6375,2.2985,2.8406,0.025082,74.646,77.736,34,0
-0.82477,0.87556,0.31864,0.17283,0.64318,0.018746,2.7945,92.07,33.977,0
-2.2462,-1.236,0.079083,0.15796,0.74309,0.025785,3.2668,106.11,34.069,0
-2.0158,-1.2796,-0.14023,0.21263,0.90937,0.028362,6.866,120.09,34.043,0
-0.86586,-1.6596,-0.1991,0.22384,0.9733,0.029236,11.438,133.98,33.848,0
0.86841,-1.0658,-0.2105,0.19963,0.92783,0.028577,13.801,147.9,33.677,0
2.0936,-0.55985,-0.18008,0.1551,0.78928,0.026461,14.398,161.86,33.623,0
3.161,-0.58317,-0.096704,0.12602,0.67722,0.024592,13.619,175.82,33.618,0
4.2938,-0.73029,-0.020695,0.1201,0.64288,0.023988,10.747,189.82,33.603,0
5.415,-0.66235,0.0022673,0.12866,0.66657,0.024388,6.3026,203.87,33.59,0
6.2025,-0.20073,0.004891,0.13954,0.70155,0.02497,1.9572,218.08,33.616,0
6.5364,0.23844,-0.012584,0.14806,0.72903,0.025416,-0.54923,232.22,33.649,0
6.6547,0.46595,-0.022919,0.15503,0.75284,0.025797,-1.9757,246.21,33.734,0
6.5896,0.49805,-0.038083,0.11894,1.0036,0.056044,-2.3979,260.18,33.79,0
6.3044,0.44612,-0.012303,0.10044,1.1335,0.087602,-1.8559,274.14,33.827,0
6.0615,0.40444,-0.018736,0.081295,1.2454,0.11817,-1.4747,288.1,33.858,0
5.9209,0.36256,-0.016158,0.076687,1.2023,0.11626,-0.85382,302.06,33.882,0
5.7774,0.30474,-0.017628,0.070474,1.1441,0.11358,-0.41247,316.03,33.898,0
5.7006,0.27193,-0.020375,0.065945,1.1007,0.11156,-0.26068,330,33.906,0
9.9713,-0.11458,0.027633,0.20293,1.4674,0.066981,96.102,-20,48.009,0
9.6818,-0.47855,0.11235,0.18065,1.3558,0.064539,97.544,-5.9817,48.02,0
8.6523,-0.98266,0.15896,0.27974,1.1429,0.031319,105.54,7.9912,48.042,0
8.0994,-2.2807,0.19932,0.20445,0.92732,0.028422,109.37,21.83,48.132,0
12.368,1.0232,0.16542,0.4,1.109,0.02382,60.005,36.242,48.39,0
12.328,0.43794,0.20817,0.55491,1.744,0.038,52.879,49.829,47.791,0
9.9895,-3.8087,0.29105,1.5981,2.7115,0.035776,43.011,63.652,47.629,0
1.7533,8.3912,-0.7663,2.2372,2.8757,0.025242,75.585,77.736,47.873,0
-1.2507,0.7664,-0.13952,0.35083,0.78452,0.013973,-1.7757,92.168,48.195,0
-1.9659,0.35559,-0.070515,0.17099,0.7838,0.027277,2.242,106.04,48.638,0
-2.217,-1.2953,-0.1768,0.093461,0.55001,0.022875,5.2211,120.23,48.219,0
-0.54965,-2.7777,-0.10688,0.12677,0.6838,0.024989,10.75,133.9,47.785,0
0.70837,-1.0582,-0.14109,0.12734,0.66816,0.024603,12.629,147.86,47.452,0
0.55032,-0.38163,-0.16558,0.10689,0.60103,0.023312,14.187,161.82,47.429,0
1.336,-1.1399,-0.27315,0.13672,0.72078,0.025206,14.774,175.74,47.477,0
3.1853,-1.5325,-0.34004,0.1919,0.89957,0.027988,11.539,189.77,47.496,0
4.7237,-1.7239,-0.18116,0.24712,0.82512,0.02081,4.5502,203.59,47.382,0
5.5804,-0.12518,-0.1194,0.21386,0.76874,0.020394,-1.8969,218.11,47.587,0
5.5866,0.47485,-0.12183,0.18036,0.83876,0.027117,-3.5019,232.4,47.538,0
5.6867,0.78968,-0.090804,0.1597,0.77377,0.026127,-3.6874,246.28,47.701,0
5.4655,0.8596,-0.041965,0.12892,1.0573,0.057409,-2.9979,260.21,47.762,0
5.251,0.78385,-0.058922,0.10934,1.2022,0.090201,-2.0351,274.15,47.804,0
5.0217,0.69404,-0.093837,0.08804,1.3126,0.12106,-1.5373,288.11,47.842,0
4.9728,0.62081,-0.092862,0.077705,1.2165,0.1169,-0.7934,302.07,47.871,0
4.8992,0.53052,-0.09037,0.0661,1.0992,0.11143,-0.3337,316.03,47.89,0
4.8561,0.48065,-0.089121,0.058334,1.0173,0.10753,-0.18785,330,47.9,0
9.9739,-0.085052,0.031476,0.20275,1.4675,0.067043,100.22,-20,61.97,0
9.7144,-0.32881,0.13199,0.18063,1.3564,0.064602,101.51,-6.0291,61.992,0
8.4611,-0.35198,0.20186,0.27985,1.1435,0.031341,110.98,7.8957,62.038,0
4.3001,-0.22568,0.35372,0.18194,0.8565,0.027388,135.37,21.826,62.055,0
-2.1715,0.66156,0.094147,1.0003,2.6313,0.046085,54.756,49.913,62.007,0
-0.35128,-2.0937,0.37565,0.20705,0.60404,0.012232,-17.143,77.409,61.985,0
-1.0261,-0.61648,0.022799,0.10879,0.50003,0.017296,3.8802,120.02,62.015,0
0.25028,-3.6054,0.1355,0.10055,0.55188,0.022563,8.9579,133.59,61.836,0
-1.1218,0.032204,-0.50051,0.12426,0.52987,0.01686,13.852,161.85,61.407,0
0.33386,-0.099108,-0.77805,0.21408,0.76302,0.019974,15.338,175.85,61.434,0
-0.60697,0.37918,0.035239,0.044545,0.20853,0.0075165,10.349,190.03,61.638,0
-0.10342,1.1363,-0.23239,0.076839,0.28644,0.0087292,11.464,203.8,61.977,0
-0.78023,-0.45782,-0.016646,0.11084,0.6012,0.023255,-5.2731,232.29,61.854,0
-0.38946,-0.42101,-0.13096,0.18509,0.84413,0.027184,-4.5855,246.26,61.743,0
1.484,0.38655,-0.22182,0.16171,1.2328,0.06167,-3.4748,260.2,61.752,0
2.7295,0.78252,-0.24794,0.11713,1.2594,0.091819,-2.5936,274.14,61.791,0
3.3185,0.83858,-0.25524,0.08393,1.2861,0.11983,-1.7423,288.1,61.834,0
3.5149,0.79373,-0.22683,0.067425,1.1179,0.11224,-0.85338,302.06,61.867,0
3.6464,0.71781,-0.19978,0.054737,0.97357,0.10518,-0.29178,316.03,61.889,0
3.707,0.67095,-0.1846,0.047985,0.8922,0.1011,-0.091454,330,61.9,0
9.9988,-0.15459,0.032863,0.20274,1.4678,0.067137,104.43,-20,75.91,0
10.071,-0.5779,0.14907,0.18093,1.3593,0.064747,103.98,-6.0198,75.916,0
9.988,-0.10592,0.14493,0.29162,1.1765,0.031791,102.16,7.9131,75.962,0
9.492,2.7252,0.17007,0.22768,0.99302,0.029353,101.21,21.731,76.05,0
10.977,-0.11103,0.16712,0.45846,1.2305,0.025147,67.778,36.17,75.965,0
11.465,-8.6811,0.065703,1.2397,2.3879,0.033995,22.522,49.613,76.165,0
11.538,5.52,0.11968,2.6011,3.7233,0.036272,-29.115,63.813,76.415,0
7.5169,-1.5142,-0.043095,1.7148,2.469,0.02358,8.4928,77.974,76.396,0
2.6688,-2.8562,-0.022897,0.1172,0.52911,0.017804,4.7834,120.2,76.262,0
-0.37545,-2.6706,0.25145,0.11877,0.56989,0.020379,11.009,133.62,75.886,0
1.0488,-0.82843,-0.086086,0.10368,0.34511,0.009505,13.348,147.94,76.5,0
-0.37931,0.37059,-0.26632,0.074501,0.28321,0.0086489,13.67,203.62,76.033,0
3.281,-0.063992,-0.11579,0.13751,0.6954,0.024847,-5.586,232.34,75.799,0
3.0524,-0.12844,-0.10184,0.15682,0.78119,0.026253,-3.9817,246.22,75.673,0
2.154,0.407,-0.028182,0.13514,1.1027,0.058553,-3.3165,260.15,75.727,0
1.9042,0.76968,-0.13671,0.094289,1.0995,0.086411,-2.8218,274.11,75.787,0
2.2509,0.91043,-0.1927,0.069217,1.1323,0.11294,-1.9456,288.07,75.838,0
2.3033,0.8558,-0.21537,0.053434,0.95845,0.10454,-1.0556,302.05,75.874,0
2.4644,0.78337,-0.21277,0.04373,0.83741,0.098184,-0.4145,316.02,75.896,0
2.5679,0.74051,-0.20528,0.039897,0.7852,0.095337,-0.13192,330,75.907,0
10.036,-0.44854,0.045824,0.20252,1.4676,0.067197,116.13,-20,89.861,0
10.458,-1.9461,0.23571,0.18227,1.3679,0.064966,113.03,-5.9733,89.827,0
12.831,-2.5791,0.2519,0.34032,1.2968,0.033248,81.176,8.0166,89.818,0
13.455,3.0649,0.3404,0.38994,1.4044,0.034475,60.362,22.077,89.863,0
6.1492,1.7066,0.798,0.35641,1.3189,0.033535,131.28,35.888,90.025,0
-0.56985,-0.96685,-2.7124,1.532,2.1364,0.021957,151.21,49.707,90,0
0.99168,0.82834,0.298,0.037217,0.19882,0.007339,-9.7881,64.689,90,0
-0.19719,0.071112,0.18653,0.048347,0.19625,0.0072306,12.903,90.918,90.534,0
0.77165,-2.9449,0.31372,0.27225,1.0978,0.030997,15.348,106.13,90.023,0
0.12635,-1.0312,0.054589,0.11465,0.5189,0.017122,15.35,120.09,89.615,0
-1.6206,-2.3651,-0.43719,0.1872,0.88691,0.0279,13.752,133.96,89.928,0
2.0721,-3.1974,0.21765,0.19766,0.56131,0.011873,8.7844,217.66,89.341,0
-1.0457,0.19881,-0.16671,0.31151,0.76115,0.013545,-10.968,232.02,89.678,0
3.2902,0.3936,0.073782,0.19701,0.86766,0.027291,-6.3576,246.13,89.593,0
4.0323,1.2374,0.13833,0.12077,1.0129,0.056276,-6.4566,260.06,89.749,0
2.9719,1.5142,0.13575,0.0876,1.0262,0.083481,-3.5991,274.05,89.817,0
1.9751,1.2833,0.051288,0.061996,1.0397,0.10862,-2.2369,288.04,89.863,0
1.6739,1.0976,-0.037382,0.048067,0.88256,0.10064,-1.1991,302.03,89.893,0
1.6474,0.91307,-0.10201,0.039967,0.78111,0.095109,-0.51975,316.02,89.912,0
1.6832,0.82449,-0.12871,0.03742,0.74739,0.093195,-0.20848,330,89.921,0
9.9347,-0.66625,0.11035,0.20165,1.4635,0.067131,142.85,-20,103.87,0
8.7961,-2.8109,0.42811,0.26285,1.3455,0.049392,148.16,-5.8498,103.83,0
0.73203,-12.845,-2.2834,0.64085,1.2625,0.017229,126.17,8.1902,104.13,0
0.41881,1.0063,-0.068419,2.1052,3.5804,0.041798,-41.145,22.435,103.82,0
0.36455,1.8443,0.31401,0.023578,0.13098,0.0060655,-13.369,63.784,103.97,0
-0.44352,-5.4381,0.39488,0.17114,0.47752,0.010997,16.237,77.871,104,0
3.6884,-5.6591,-0.1889,0.52478,1.052,0.015847,8.163,92.473,104.28,0
-2.3469,-1.8905,0.053661,0.41156,1.4047,0.034449,14.436,106.18,104.05,0
-2.4945,0.22129,-0.79567,0.13178,0.71374,0.025191,16.105,134.05,104.06,0
0.30821,-3.9666,-0.03483,0.12741,0.40879,0.01027,14.264,218.05,104,0
-0.13349,-1.298,0.018856,0.038749,0.29861,0.016828,-7.8977,245.87,103.94,0
0.15036,0.010621,-0.24157,0.06836,0.69254,0.047192,-8.2082,259.94,103.88,0
1.3185,1.5759,0.023871,0.069318,0.89417,0.078639,-5.0784,273.98,103.89,0
1.2143,1.543,0.11569,0.053803,0.94733,0.10399,-2.7499,288,103.91,0
1.0586,1.3122,0.085758,0.043397,0.82305,0.097435,-1.3382,302.01,103.93,0
1.0194,1.0445,0.0057093,0.037673,0.74825,0.093243,-0.53466,316.01,103.94,0
1.0292,0.91243,-0.041828,0.03597,0.7251,0.091894,-0.2115,330,103.94,0
9.8166,-0.25523,0.16002,0.20178,1.4644,0.06715,165.2,-20,117.92,0
7.3165,-0.99425,0.68503,0.25125,1.3189,0.049006,179.56,-5.7083,117.96,0
-0.48715,-1.9879,-2.202,0.47071,0.97461,0.015286,205.33,8.1902,118,0
-1.5687,2.1774,0.75643,2.0679,3.7079,0.04286,-11.506,22.285,117.99,0
-0.47783,-0.25598,-0.44611,0.089294,0.30198,0.0088134,8.7732,36.102,117.6,0
-0.8309,-4.7499,0.53657,0.2054,0.59999,0.012242,27.039,77.871,118,0
0.14207,-0.80456,-0.060845,0.10707,0.38471,0.0098374,18.214,92.127,118.58,0
-1.1495,-0.97037,-0.38394,0.17979,0.55484,0.011873,12.196,105.87,118.58,0
5.6649,-1.0721,-0.33429,0.27939,0.73864,0.013474,16.467,119.87,117.98,0
0.45876,0.73251,0.33972,0.12585,0.64522,0.024004,15.245,134.04,118.08,0
-0.6715,0.30334,-0.018331,0.11254,0.48495,0.016516,16.693,147.76,118.27,0
0.81525,-0.264,-0.063573,0.12296,0.5206,0.017089,18.173,161.96,117.67,0
2.1879,-0.06809,-0.033256,0.086718,0.31059,0.0090573,17.774,176,117.56,0
2.7961,-0.095133,-0.071155,0.076126,0.28705,0.0087497,18.354,190.03,117.54,0
1.2722,-0.68651,0.10795,0.074505,0.28355,0.0087009,17.577,203.98,118.18,0
-0.42514,0.46428,-0.69744,0.17684,0.48471,0.011034,19.445,218.1,118,0
-0.6994,-0.85553,0.052145,0.042245,0.31864,0.017345,-6.811,245.84,117.99,0
-1.2063,0.13308,-0.13989,0.050701,0.57698,0.043384,-7.0291,259.89,117.97,0
-0.41905,1.1442,0.032776,0.055772,0.77465,0.073426,-4.7961,273.94,117.96,0
0.0060925,1.3056,0.14201,0.044011,0.83235,0.097977,-2.8292,287.98,117.96,0
0.21113,1.1705,0.15458,0.038924,0.76616,0.094291,-1.3648,301.99,117.96,0
